id,basket
680,Marchew;Masło;Cukierki;Mleko;Chleb;Mleko
681,Ogórki;Chleb;Jabłka;Ser żółty;Ser żółty;Płatki owsiane;Jogurt naturalny;Gruszki
682,Płatki owsiane;Płatki owsiane;Cebula;Ciasteczka owsiane;Jajka;Pomidory
683,Jogurt naturalny;Kasza jaglana;Ser żółty;Papryka czerwona;Ziemniaki;Ser żółty;Herbata;Mleko
684,Banany;Banany;Kawa;Ogórki;Banany;Masło;Ryż
685,Płatki owsiane;Cukierki;Winogrona;Kawa;Jabłka;Winogrona
686,Ziemniaki;Ogórki;Ser żółty;Jogurt naturalny;Gruszki;Chleb;Mąka
687,Gruszki;Chleb;Jogurt naturalny;Jogurt naturalny;Mąka;Ryż
688,Chleb;Sok pomarańczowy;Ryż;Kawa;Mleko
689,Jajka;Kawa;Sok pomarańczowy;Ogórki;Banany
690,Sok pomarańczowy;Olej rzepakowy;Makaron pełnoziarnisty;Chleb;Winogrona;Jabłka
691,Gruszki;Jajka;Sok pomarańczowy;Jogurt naturalny;Jabłka;Winogrona;Chleb;Masło;Chleb
692,Ogórki;Ser żółty;Chleb;Ogórki;Jogurt naturalny;Winogrona;Masło;Gruszki
693,Jajka;Pomidory;Banany;Chleb;Cukier;Jajka
694,Mleko;Ziemniaki;Makaron pełnoziarnisty;Cukierki;Chleb
695,Jabłka;Ser żółty;Jogurt naturalny;Marchew;Cebula;Herbata
696,Ogórki;Banany;Mleko;Gruszki;Gruszki
697,Kawa;Mleko;Cebula;Cytryny
698,Gruszki;Gruszki;Herbata;Mleko;Chleb
699,Masło;Jabłka;Jogurt naturalny;Jogurt naturalny;Papryka czerwona;Jabłka
700,Olej rzepakowy;Cebula;Ogórki;Mleko;Gruszki
701,Winogrona;Ogórki;Mleko;Winogrona;Mleko;Banany;Ziemniaki
702,Olej rzepakowy;Mleko;Kawa;Kasza jaglana;Gruszki;Olej rzepakowy;Chleb;Herbata
703,Sok pomarańczowy;Cukierki;Pomidory;Banany;Chleb;Cukierki;Jajka;Chleb;Cukierki
704,Marchew;Mleko;Jabłka;Banany
705,Mleko;Gruszki;Mleko;Kawa;Mleko;Jabłka;Marchew
706,Gruszki;Makaron pełnoziarnisty;Masło;Ziemniaki;Czekolada gorzka
707,Chleb;Jajka;Chleb;Banany;Ser żółty;Ogórki;Ogórki;Jabłka
708,Jogurt naturalny;Marchew;Cytryny;Ogórki;Płatki owsiane;Ziemniaki;Jogurt naturalny
709,Chleb;Kawa;Czekolada gorzka;Mleko;Papryka czerwona;Gruszki;Jajka;Pomidory
710,Cukierki;Makaron pełnoziarnisty;Cebula;Ogórki;Gruszki;Herbata;Płatki owsiane;Mleko
711,Masło;Jogurt naturalny;Ser żółty;Chleb;Cukierki;Olej rzepakowy;Marchew;Marchew
712,Jogurt naturalny;Ciasteczka owsiane;Chleb;Płatki owsiane;Winogrona;Cukier;Banany
713,Winogrona;Ogórki;Ogórki;Cukier;Kawa;Winogrona;Gruszki;Chleb
714,Jogurt naturalny;Mleko;Chleb;Pomidory;Gruszki;Papryka czerwona
715,Jabłka;Marchew;Marchew;Mleko;Herbata;Mleko;Cukier
716,Mleko;Sok pomarańczowy;Mleko;Jogurt naturalny;Banany
717,Kawa;Pomidory;Chleb;Winogrona;Cebula
718,Cebula;Ser żółty;Winogrona;Banany;Sok pomarańczowy
719,Olej rzepakowy;Jogurt naturalny;Jabłka;Jabłka;Ciasteczka owsiane;Ogórki;Chleb;Winogrona;Mleko
720,Herbata;Cukierki;Ser żółty;Sok pomarańczowy;Banany;Ser żółty;Cebula
721,Makaron pełnoziarnisty;Papryka czerwona;Mleko;Chleb;Chleb;Cukierki;Kasza jaglana;Jogurt naturalny;Sok pomarańczowy
722,Winogrona;Jabłka;Ogórki;Papryka czerwona;Ciasteczka owsiane;Banany;Czekolada gorzka;Kasza jaglana;Gruszki
723,Ogórki;Cytryny;Jogurt naturalny;Marchew;Ziemniaki;Jabłka
724,Cytryny;Marchew;Mleko;Cukier;Makaron pełnoziarnisty
725,Chleb;Mleko;Ziemniaki;Chleb;Mleko;Kasza jaglana;Pomidory
726,Ser żółty;Płatki owsiane;Ser żółty;Ziemniaki;Marchew;Olej rzepakowy;Jajka;Ser żółty
727,Mleko;Ryż;Marchew;Makaron pełnoziarnisty;Ser żółty;Chleb;Marchew;Jabłka;Chleb
728,Banany;Chleb;Jabłka;Płatki owsiane;Herbata;Płatki owsiane
729,Ziemniaki;Mleko;Jajka;Ciasteczka owsiane
730,Banany;Kasza jaglana;Chleb;Papryka czerwona
731,Makaron pełnoziarnisty;Mleko;Herbata;Banany;Winogrona
732,Winogrona;Kawa;Winogrona;Jogurt naturalny;Płatki owsiane;Ryż
733,Chleb;Ser żółty;Pomidory;Chleb;Winogrona
734,Mleko;Ogórki;Pomidory;Mleko;Kasza jaglana;Ciasteczka owsiane;Banany;Jabłka
735,Cebula;Ziemniaki;Marchew;Cytryny;Chleb;Cukier;Cebula;Chleb
736,Sok pomarańczowy;Mleko;Jajka;Makaron pełnoziarnisty;Chleb;Ser żółty
737,Pomidory;Ziemniaki;Marchew;Winogrona;Ser żółty;Cytryny
738,Jajka;Kawa;Ziemniaki;Herbata;Winogrona
739,Mleko;Ryż;Ziemniaki;Jabłka;Jogurt naturalny;Winogrona
740,Kasza jaglana;Mleko;Chleb;Cytryny;Papryka czerwona;Papryka czerwona;Ser żółty
741,Papryka czerwona;Pomidory;Ogórki;Kawa;Chleb;Olej rzepakowy;Ciasteczka owsiane;Jogurt naturalny
742,Makaron pełnoziarnisty;Mleko;Jogurt naturalny;Jogurt naturalny;Herbata
743,Jabłka;Ryż;Cebula;Kasza jaglana;Pomidory
744,Olej rzepakowy;Marchew;Cukierki;Chleb;Cebula;Makaron pełnoziarnisty
745,Kawa;Makaron pełnoziarnisty;Chleb;Jogurt naturalny;Mleko
746,Olej rzepakowy;Jogurt naturalny;Ser żółty;Papryka czerwona;Ogórki;Mleko
747,Pomidory;Marchew;Ogórki;Winogrona;Ser żółty
748,Ser żółty;Papryka czerwona;Ser żółty;Ziemniaki;Pomidory;Mąka
749,Kawa;Jogurt naturalny;Kawa;Chleb;Masło;Płatki owsiane;Olej rzepakowy
750,Ziemniaki;Ziemniaki;Mleko;Ogórki;Pomidory;Pomidory
751,Mleko;Chleb;Ser żółty;Pomidory;Ser żółty;Winogrona
752,Mleko;Makaron pełnoziarnisty;Chleb;Cebula;Mleko;Mleko;Jogurt naturalny;Ziemniaki
753,Kasza jaglana;Mleko;Jabłka;Ziemniaki;Ser żółty;Czekolada gorzka
754,Masło;Jabłka;Ser żółty;Cebula;Płatki owsiane;Czekolada gorzka;Ryż
755,Pomidory;Chleb;Jabłka;Ogórki;Cytryny;Jajka;Mleko
756,Winogrona;Pomidory;Jabłka;Czekolada gorzka;Cebula;Ogórki;Gruszki;Jajka;Jogurt naturalny
757,Masło;Mleko;Pomidory;Mąka;Banany
758,Ogórki;Sok pomarańczowy;Jogurt naturalny;Mleko;Kawa;Makaron pełnoziarnisty;Jabłka
759,Banany;Jajka;Mleko;Makaron pełnoziarnisty
760,Olej rzepakowy;Makaron pełnoziarnisty;Cytryny;Cukierki;Cukierki
761,Gruszki;Czekolada gorzka;Kasza jaglana;Jogurt naturalny;Banany;Cebula;Mleko;Marchew
762,Mleko;Banany;Jogurt naturalny;Cebula;Ser żółty;Makaron pełnoziarnisty;Mleko;Płatki owsiane
763,Ogórki;Chleb;Ogórki;Gruszki;Sok pomarańczowy
764,Kasza jaglana;Kawa;Chleb;Winogrona;Ogórki;Winogrona
765,Jogurt naturalny;Banany;Kawa;Płatki owsiane;Pomidory
766,Ciasteczka owsiane;Chleb;Marchew;Jajka;Masło
767,Pomidory;Banany;Masło;Sok pomarańczowy;Papryka czerwona;Winogrona
768,Jabłka;Jabłka;Chleb;Czekolada gorzka;Chleb;Marchew
769,Ryż;Płatki owsiane;Chleb;Ogórki;Gruszki;Banany;Chleb
770,Ziemniaki;Chleb;Mleko;Kawa;Jogurt naturalny;Ogórki;Kasza jaglana;Chleb
771,Mąka;Czekolada gorzka;Chleb;Cytryny;Ogórki;Ryż;Cytryny
772,Ciasteczka owsiane;Mleko;Pomidory;Cukierki;Winogrona;Pomidory;Ogórki
773,Banany;Gruszki;Ser żółty;Ser żółty;Makaron pełnoziarnisty;Banany;Mleko
774,Sok pomarańczowy;Gruszki;Marchew;Cukierki;Ser żółty;Płatki owsiane;Ryż
775,Cebula;Chleb;Chleb;Chleb;Jajka;Chleb;Winogrona;Chleb;Chleb
776,Cebula;Papryka czerwona;Chleb;Płatki owsiane
777,Ser żółty;Ser żółty;Chleb;Jabłka;Płatki owsiane;Mleko;Winogrona;Chleb;Mleko
778,Kasza jaglana;Banany;Cukierki;Kasza jaglana;Ciasteczka owsiane;Cytryny
779,Mleko;Płatki owsiane;Sok pomarańczowy;Masło;Ogórki;Papryka czerwona;Olej rzepakowy
780,Ser żółty;Ziemniaki;Jajka;Ciasteczka owsiane
781,Cukier;Jogurt naturalny;Gruszki;Cukier
782,Chleb;Chleb;Mąka;Mąka;Jajka;Banany;Cebula;Chleb
783,Chleb;Mleko;Mąka;Płatki owsiane;Ser żółty;Masło;Ser żółty
784,Pomidory;Pomidory;Chleb;Herbata;Chleb;Cebula;Jajka;Papryka czerwona
785,Makaron pełnoziarnisty;Ziemniaki;Jogurt naturalny;Chleb;Chleb;Płatki owsiane;Olej rzepakowy;Jabłka
786,Ser żółty;Makaron pełnoziarnisty;Chleb;Jabłka
787,Ziemniaki;Pomidory;Ser żółty;Banany;Ser żółty
788,Mleko;Cukier;Olej rzepakowy;Kawa;Ogórki;Kawa;Ser żółty;Ser żółty;Pomidory
789,Płatki owsiane;Winogrona;Płatki owsiane;Jabłka;Chleb;Chleb
790,Chleb;Mleko;Jogurt naturalny;Mleko;Gruszki
791,Ziemniaki;Mąka;Papryka czerwona;Czekolada gorzka;Płatki owsiane;Jabłka
792,Ser żółty;Ogórki;Chleb;Chleb;Ser żółty;Ogórki;Jajka;Jogurt naturalny
793,Jogurt naturalny;Herbata;Makaron pełnoziarnisty;Ziemniaki;Ryż;Mleko;Cebula
794,Kawa;Makaron pełnoziarnisty;Pomidory;Jogurt naturalny;Olej rzepakowy;Ziemniaki;Cebula
795,Kawa;Mleko;Ciasteczka owsiane;Ryż;Chleb
796,Płatki owsiane;Chleb;Jabłka;Gruszki;Winogrona;Ziemniaki;Mleko
797,Mleko;Ryż;Kawa;Ziemniaki;Makaron pełnoziarnisty;Marchew;Winogrona;Banany
798,Cytryny;Jabłka;Winogrona;Olej rzepakowy;Ser żółty
799,Gruszki;Masło;Ryż;Ser żółty
800,Marchew;Kasza jaglana;Pomidory;Masło;Olej rzepakowy
801,Mleko;Chleb;Mleko;Kasza jaglana;Mąka;Chleb;Cytryny
802,Sok pomarańczowy;Czekolada gorzka;Banany;Ziemniaki;Masło;Kawa;Gruszki;Jogurt naturalny;Jogurt naturalny
803,Gruszki;Ser żółty;Papryka czerwona;Mleko
804,Sok pomarańczowy;Cebula;Mąka;Kasza jaglana;Masło;Ziemniaki;Herbata;Ogórki
805,Pomidory;Cebula;Banany;Chleb;Winogrona
806,Ryż;Papryka czerwona;Jogurt naturalny;Mąka;Mleko;Czekolada gorzka;Chleb
807,Chleb;Kawa;Jogurt naturalny;Chleb;Jajka;Banany;Pomidory;Mleko
808,Chleb;Gruszki;Czekolada gorzka;Papryka czerwona;Makaron pełnoziarnisty;Masło;Winogrona;Cukierki
809,Papryka czerwona;Sok pomarańczowy;Ser żółty;Mleko;Mleko;Banany
810,Olej rzepakowy;Ogórki;Ryż;Mleko;Herbata;Jajka;Ogórki;Jabłka;Marchew
811,Papryka czerwona;Banany;Kasza jaglana;Pomidory;Ziemniaki
812,Marchew;Czekolada gorzka;Chleb;Masło
813,Chleb;Banany;Masło;Ziemniaki;Płatki owsiane;Pomidory;Cukierki;Ciasteczka owsiane;Chleb
814,Mleko;Kawa;Herbata;Pomidory;Herbata;Marchew;Ser żółty
815,Cukierki;Makaron pełnoziarnisty;Mleko;Kawa;Ser żółty
816,Masło;Chleb;Mąka;Olej rzepakowy;Mleko
817,Banany;Ryż;Jabłka;Cebula;Winogrona;Kawa;Winogrona
818,Herbata;Chleb;Pomidory;Mleko;Mąka
819,Mleko;Cytryny;Papryka czerwona;Herbata;Chleb;Jabłka
820,Jogurt naturalny;Ogórki;Gruszki;Chleb;Papryka czerwona;Chleb
821,Chleb;Marchew;Jogurt naturalny;Chleb;Płatki owsiane;Marchew
822,Ciasteczka owsiane;Chleb;Pomidory;Cytryny
823,Ogórki;Mleko;Ryż;Gruszki;Czekolada gorzka
824,Cebula;Mleko;Cebula;Jogurt naturalny;Papryka czerwona;Ciasteczka owsiane;Jabłka;Marchew;Pomidory
825,Jogurt naturalny;Chleb;Płatki owsiane;Sok pomarańczowy;Sok pomarańczowy;Płatki owsiane;Marchew
826,Banany;Gruszki;Banany;Ryż;Ser żółty;Masło
827,Cytryny;Herbata;Olej rzepakowy;Olej rzepakowy;Kawa;Mleko;Ziemniaki;Ryż
828,Olej rzepakowy;Jogurt naturalny;Mleko;Kawa;Mleko;Cukier;Kawa
829,Olej rzepakowy;Kasza jaglana;Herbata;Ciasteczka owsiane
830,Marchew;Jajka;Banany;Winogrona;Jogurt naturalny;Jajka;Winogrona;Chleb;Cebula
831,Banany;Herbata;Mleko;Banany;Gruszki;Cebula
832,Banany;Mleko;Pomidory;Płatki owsiane;Chleb;Jogurt naturalny;Czekolada gorzka
833,Jogurt naturalny;Ser żółty;Jogurt naturalny;Płatki owsiane;Mleko
834,Chleb;Chleb;Ziemniaki;Sok pomarańczowy;Jogurt naturalny;Chleb;Płatki owsiane
835,Winogrona;Jogurt naturalny;Olej rzepakowy;Jajka;Makaron pełnoziarnisty;Papryka czerwona;Ciasteczka owsiane
836,Chleb;Chleb;Cebula;Marchew
837,Winogrona;Cukier;Kasza jaglana;Ser żółty;Marchew;Chleb;Cebula;Kawa
838,Cebula;Kawa;Jabłka;Jabłka;Ser żółty;Chleb
839,Chleb;Gruszki;Płatki owsiane;Jogurt naturalny;Cebula;Masło
840,Mleko;Jajka;Jajka;Mleko;Chleb;Płatki owsiane;Ogórki;Pomidory
841,Mleko;Marchew;Mleko;Winogrona;Cytryny;Ser żółty
842,Chleb;Jabłka;Olej rzepakowy;Płatki owsiane;Ryż;Ogórki
843,Cukier;Jogurt naturalny;Jogurt naturalny;Ziemniaki;Jabłka;Olej rzepakowy;Cukier;Winogrona;Chleb
844,Masło;Cebula;Chleb;Herbata;Mąka;Ziemniaki
845,Chleb;Ziemniaki;Jogurt naturalny;Ser żółty
846,Ryż;Gruszki;Jogurt naturalny;Chleb;Ogórki
847,Czekolada gorzka;Cebula;Gruszki;Mleko;Chleb
848,Masło;Jajka;Gruszki;Pomidory;Mleko
849,Mleko;Chleb;Pomidory;Sok pomarańczowy;Chleb;Herbata
850,Herbata;Herbata;Ziemniaki;Ser żółty;Chleb;Winogrona;Ogórki
851,Sok pomarańczowy;Jajka;Cebula;Masło;Chleb;Mleko
852,Ogórki;Ryż;Pomidory;Czekolada gorzka;Cukier;Olej rzepakowy
853,Cukier;Kasza jaglana;Mleko;Ogórki;Ogórki;Ziemniaki;Jajka;Masło
854,Pomidory;Pomidory;Kasza jaglana;Herbata;Pomidory;Ser żółty;Olej rzepakowy;Herbata;Ser żółty
855,Czekolada gorzka;Gruszki;Chleb;Ziemniaki;Chleb;Makaron pełnoziarnisty;Kawa
856,Chleb;Mleko;Makaron pełnoziarnisty;Cebula;Marchew;Ziemniaki;Cebula;Kawa
857,Płatki owsiane;Pomidory;Cukierki;Ogórki;Ziemniaki
858,Chleb;Chleb;Ser żółty;Kasza jaglana;Jogurt naturalny;Chleb;Ser żółty;Makaron pełnoziarnisty;Jogurt naturalny
859,Cukier;Jogurt naturalny;Papryka czerwona;Chleb;Chleb;Cukier;Gruszki
860,Masło;Jogurt naturalny;Chleb;Ser żółty;Ziemniaki;Gruszki;Jogurt naturalny;Mleko
861,Jogurt naturalny;Mleko;Mleko;Mleko;Pomidory
862,Mleko;Chleb;Winogrona;Chleb;Banany;Winogrona
863,Kasza jaglana;Gruszki;Mąka;Ogórki
864,Pomidory;Ser żółty;Winogrona;Winogrona;Chleb;Ser żółty
865,Ogórki;Kasza jaglana;Herbata;Kawa;Gruszki;Mleko
866,Cukierki;Papryka czerwona;Mleko;Cytryny
867,Sok pomarańczowy;Płatki owsiane;Ryż;Ziemniaki;Winogrona;Ryż;Chleb;Pomidory;Ziemniaki
868,Chleb;Płatki owsiane;Papryka czerwona;Ogórki;Marchew;Jajka
869,Jogurt naturalny;Winogrona;Ogórki;Jabłka;Chleb;Jogurt naturalny
870,Mąka;Płatki owsiane;Ryż;Mleko;Gruszki;Ziemniaki;Mąka
871,Cebula;Kawa;Mleko;Cebula;Herbata
872,Mąka;Chleb;Płatki owsiane;Ogórki;Mąka
873,Ziemniaki;Jajka;Chleb;Mleko;Gruszki;Mleko;Chleb;Mleko
874,Ser żółty;Ciasteczka owsiane;Winogrona;Cukierki;Ziemniaki;Ogórki;Kasza jaglana;Banany
875,Jabłka;Ogórki;Jabłka;Herbata;Sok pomarańczowy
876,Ogórki;Jogurt naturalny;Marchew;Czekolada gorzka;Jogurt naturalny;Mąka
877,Cebula;Ogórki;Mleko;Cebula;Jogurt naturalny
878,Pomidory;Sok pomarańczowy;Mleko;Jogurt naturalny;Jogurt naturalny;Ogórki
879,Jajka;Marchew;Pomidory;Chleb;Makaron pełnoziarnisty;Marchew;Makaron pełnoziarnisty;Mleko;Marchew
880,Chleb;Kasza jaglana;Ryż;Sok pomarańczowy;Kawa;Jajka;Cytryny
881,Mąka;Herbata;Mleko;Jabłka;Ziemniaki;Marchew
882,Jogurt naturalny;Mleko;Masło;Jabłka;Ser żółty;Banany
883,Pomidory;Chleb;Marchew;Cytryny;Gruszki;Ser żółty
884,Jogurt naturalny;Herbata;Jogurt naturalny;Makaron pełnoziarnisty;Mąka;Winogrona
885,Gruszki;Jogurt naturalny;Ogórki;Mleko;Jogurt naturalny;Chleb
886,Jogurt naturalny;Marchew;Ryż;Ogórki;Cukierki;Chleb
887,Cukier;Kawa;Ogórki;Jajka;Chleb;Mąka;Jogurt naturalny;Płatki owsiane
888,Marchew;Ryż;Masło;Papryka czerwona;Ciasteczka owsiane;Jajka;Chleb
889,Chleb;Olej rzepakowy;Chleb;Jajka;Jajka
890,Chleb;Mleko;Marchew;Winogrona
891,Jogurt naturalny;Ser żółty;Chleb;Banany;Ciasteczka owsiane;Mleko;Ryż
892,Cebula;Sok pomarańczowy;Chleb;Cukierki
893,Banany;Kasza jaglana;Masło;Makaron pełnoziarnisty;Mleko;Mąka;Masło;Chleb
894,Marchew;Jogurt naturalny;Marchew;Mleko;Mleko
895,Cukier;Jogurt naturalny;Mleko;Ogórki;Ryż
896,Mleko;Cebula;Banany;Ogórki;Jajka;Ser żółty;Cebula;Jabłka;Mleko
897,Ziemniaki;Ser żółty;Mleko;Papryka czerwona;Marchew;Jogurt naturalny;Ryż
898,Ziemniaki;Ziemniaki;Olej rzepakowy;Kasza jaglana;Banany
899,Cytryny;Olej rzepakowy;Pomidory;Papryka czerwona;Gruszki;Ryż;Ser żółty;Pomidory
900,Jogurt naturalny;Chleb;Jabłka;Płatki owsiane;Makaron pełnoziarnisty;Pomidory
901,Jajka;Chleb;Czekolada gorzka;Herbata;Pomidory
902,Jogurt naturalny;Cebula;Ziemniaki;Mleko;Ogórki;Chleb;Chleb
903,Czekolada gorzka;Winogrona;Płatki owsiane;Cebula;Cebula;Ogórki;Mleko
904,Ziemniaki;Ogórki;Papryka czerwona;Cebula;Chleb;Ryż
905,Mleko;Jabłka;Chleb;Marchew;Kawa;Gruszki;Cukierki
906,Ziemniaki;Mleko;Chleb;Olej rzepakowy;Ciasteczka owsiane;Chleb
907,Jabłka;Płatki owsiane;Mleko;Olej rzepakowy;Mleko;Winogrona;Mąka;Cukier
908,Makaron pełnoziarnisty;Mleko;Pomidory;Makaron pełnoziarnisty;Jajka;Olej rzepakowy
909,Makaron pełnoziarnisty;Chleb;Gruszki;Gruszki;Ser żółty
910,Pomidory;Pomidory;Pomidory;Herbata
911,Makaron pełnoziarnisty;Cebula;Jajka;Chleb;Mleko
912,Makaron pełnoziarnisty;Ogórki;Cytryny;Sok pomarańczowy;Herbata;Gruszki
913,Pomidory;Ziemniaki;Pomidory;Chleb
914,Mleko;Mleko;Chleb;Pomidory;Olej rzepakowy;Mleko
915,Jajka;Płatki owsiane;Cebula;Jogurt naturalny;Płatki owsiane;Jajka
916,Ziemniaki;Mleko;Chleb;Cebula;Jabłka;Mleko
917,Pomidory;Olej rzepakowy;Pomidory;Cukier;Płatki owsiane;Masło
918,Czekolada gorzka;Masło;Pomidory;Chleb;Sok pomarańczowy
919,Czekolada gorzka;Makaron pełnoziarnisty;Mleko;Jogurt naturalny;Cebula;Czekolada gorzka;Chleb;Pomidory;Jabłka
920,Herbata;Jogurt naturalny;Mleko;Ser żółty;Jogurt naturalny;Ciasteczka owsiane
921,Ser żółty;Ziemniaki;Mleko;Winogrona;Cukierki;Makaron pełnoziarnisty;Ogórki;Winogrona;Mleko
922,Ser żółty;Chleb;Pomidory;Gruszki;Banany;Chleb;Jogurt naturalny;Mleko
923,Sok pomarańczowy;Jogurt naturalny;Jajka;Cukier
924,Jogurt naturalny;Jajka;Marchew;Ziemniaki
925,Jogurt naturalny;Ser żółty;Winogrona;Jogurt naturalny;Marchew;Chleb
926,Cebula;Gruszki;Masło;Mąka;Makaron pełnoziarnisty;Winogrona
927,Olej rzepakowy;Ser żółty;Pomidory;Papryka czerwona
928,Mleko;Cebula;Ziemniaki;Gruszki;Papryka czerwona;Ogórki
929,Czekolada gorzka;Pomidory;Chleb;Ser żółty;Sok pomarańczowy;Cytryny
930,Ser żółty;Gruszki;Mleko;Ciasteczka owsiane;Mleko;Mąka;Ziemniaki;Chleb
931,Sok pomarańczowy;Chleb;Winogrona;Herbata;Ziemniaki;Jogurt naturalny;Papryka czerwona
932,Cukier;Ryż;Ziemniaki;Pomidory;Marchew
933,Masło;Banany;Cebula;Cytryny;Płatki owsiane;Cebula
934,Ser żółty;Jabłka;Jabłka;Cebula;Ogórki;Herbata;Jajka;Ogórki
935,Marchew;Makaron pełnoziarnisty;Ziemniaki;Kasza jaglana;Ziemniaki;Ogórki;Chleb;Marchew;Pomidory
936,Jabłka;Pomidory;Jogurt naturalny;Chleb;Jajka;Mleko
937,Jogurt naturalny;Sok pomarańczowy;Marchew;Papryka czerwona
938,Winogrona;Jogurt naturalny;Ogórki;Chleb;Ser żółty
939,Mleko;Banany;Jogurt naturalny;Jabłka;Papryka czerwona;Papryka czerwona;Kawa
940,Pomidory;Makaron pełnoziarnisty;Mleko;Pomidory;Cebula;Cukierki;Jajka
941,Chleb;Sok pomarańczowy;Mleko;Sok pomarańczowy;Ryż;Czekolada gorzka;Ziemniaki
942,Czekolada gorzka;Cytryny;Mleko;Kawa;Cukier
943,Jogurt naturalny;Herbata;Cukier;Gruszki;Papryka czerwona;Marchew;Mleko;Ogórki
944,Pomidory;Chleb;Pomidory;Jogurt naturalny;Olej rzepakowy;Banany
945,Makaron pełnoziarnisty;Jabłka;Jabłka;Marchew;Gruszki
946,Makaron pełnoziarnisty;Ziemniaki;Makaron pełnoziarnisty;Mleko;Pomidory;Cukierki;Makaron pełnoziarnisty
947,Jajka;Pomidory;Cebula;Gruszki;Kasza jaglana;Chleb
948,Mleko;Olej rzepakowy;Sok pomarańczowy;Jogurt naturalny;Chleb;Herbata;Ogórki
949,Mleko;Ser żółty;Ziemniaki;Jabłka;Jogurt naturalny;Mąka;Marchew;Cebula;Ziemniaki
950,Cebula;Marchew;Sok pomarańczowy;Mleko;Pomidory
951,Ryż;Ogórki;Mleko;Papryka czerwona;Ziemniaki;Ser żółty
952,Pomidory;Jogurt naturalny;Cukier;Herbata;Ser żółty;Mleko
953,Jajka;Jabłka;Makaron pełnoziarnisty;Herbata;Jogurt naturalny
954,Cebula;Jogurt naturalny;Mleko;Ser żółty;Papryka czerwona
955,Chleb;Mleko;Mleko;Cukier;Ser żółty;Mleko;Makaron pełnoziarnisty;Cebula
956,Winogrona;Herbata;Jajka;Chleb;Płatki owsiane
957,Cukier;Ryż;Ryż;Jogurt naturalny;Mleko;Masło;Mąka;Olej rzepakowy
958,Masło;Makaron pełnoziarnisty;Ryż;Gruszki;Makaron pełnoziarnisty;Cukierki;Mąka
959,Cebula;Jogurt naturalny;Cukier;Kasza jaglana;Ogórki;Ogórki;Sok pomarańczowy
960,Chleb;Jajka;Jogurt naturalny;Cytryny;Mleko;Cebula;Chleb;Olej rzepakowy
961,Mleko;Płatki owsiane;Mleko;Winogrona;Ogórki;Mleko
962,Mleko;Ogórki;Masło;Banany
963,Jajka;Jabłka;Sok pomarańczowy;Chleb;Sok pomarańczowy;Herbata;Banany
964,Winogrona;Jabłka;Ziemniaki;Olej rzepakowy;Mleko;Płatki owsiane;Olej rzepakowy;Marchew
965,Marchew;Czekolada gorzka;Jogurt naturalny;Mleko;Cukier
966,Ciasteczka owsiane;Chleb;Sok pomarańczowy;Marchew;Mleko;Jogurt naturalny;Jogurt naturalny;Jajka
967,Chleb;Winogrona;Papryka czerwona;Czekolada gorzka;Ser żółty
968,Kawa;Chleb;Jogurt naturalny;Kasza jaglana;Marchew
969,Makaron pełnoziarnisty;Banany;Pomidory;Chleb;Cebula;Papryka czerwona;Jabłka
970,Mleko;Kasza jaglana;Marchew;Ser żółty;Kawa
971,Mleko;Gruszki;Olej rzepakowy;Mleko;Chleb;Banany
972,Chleb;Jogurt naturalny;Mleko;Jogurt naturalny;Cukierki;Makaron pełnoziarnisty;Gruszki
973,Chleb;Sok pomarańczowy;Makaron pełnoziarnisty;Banany;Winogrona
974,Jogurt naturalny;Jabłka;Mleko;Makaron pełnoziarnisty;Sok pomarańczowy;Marchew;Jabłka
975,Mleko;Ziemniaki;Mleko;Ogórki;Kawa;Olej rzepakowy;Płatki owsiane;Ryż
976,Mleko;Jogurt naturalny;Jogurt naturalny;Jabłka;Sok pomarańczowy
977,Ser żółty;Czekolada gorzka;Ser żółty;Chleb;Olej rzepakowy;Gruszki;Czekolada gorzka;Chleb;Chleb
978,Jogurt naturalny;Jajka;Ogórki;Cukier;Mleko;Chleb
979,Gruszki;Cebula;Chleb;Ogórki;Chleb;Chleb
980,Pomidory;Banany;Chleb;Winogrona;Jogurt naturalny
981,Olej rzepakowy;Winogrona;Czekolada gorzka;Chleb;Jogurt naturalny;Papryka czerwona;Chleb
982,Banany;Jabłka;Masło;Cukierki;Pomidory;Sok pomarańczowy;Pomidory
983,Jogurt naturalny;Ser żółty;Mleko;Mleko;Chleb
984,Płatki owsiane;Chleb;Papryka czerwona;Gruszki;Marchew;Marchew
985,Ryż;Ciasteczka owsiane;Chleb;Mleko;Ser żółty;Banany;Olej rzepakowy;Banany
986,Winogrona;Kasza jaglana;Pomidory;Ogórki;Pomidory;Mleko
987,Jajka;Herbata;Mleko;Pomidory;Olej rzepakowy;Ogórki;Ser żółty
988,Ziemniaki;Ser żółty;Mleko;Mleko;Cebula
989,Ciasteczka owsiane;Olej rzepakowy;Mleko;Ogórki;Mąka;Mleko;Banany;Jogurt naturalny;Jajka
990,Pomidory;Gruszki;Mleko;Papryka czerwona;Ser żółty;Cebula
991,Papryka czerwona;Chleb;Ser żółty;Jajka;Marchew
992,Marchew;Cukierki;Ryż;Ryż;Gruszki;Ser żółty;Chleb;Winogrona;Sok pomarańczowy
993,Makaron pełnoziarnisty;Winogrona;Pomidory;Jogurt naturalny;Chleb;Ser żółty
994,Czekolada gorzka;Winogrona;Chleb;Cukier;Masło;Jabłka
