id,support,pattern
542,0.024,ser żółty;jabłka;ogórki;jogurt naturalny
543,0.021,ziemniaki;jajka;jogurt naturalny;banany
544,0.021,jabłka;ryż brązowy;ogórki;jogurt naturalny
545,0.030,ryż brązowy;ogórki;jogurt naturalny;mleko
546,0.022,jabłka;ogórki;jogurt naturalny;banany
547,0.034,ser żółty;jabłka;ogórki;mleko
548,0.025,ziemniaki;ser żółty;jajka;chleb pełnoziarnisty
549,0.021,ryż brązowy;chleb pełnoziarnisty;jogurt naturalny;banany
550,0.026,ryż brązowy;ogórki;mleko;banany
551,0.025,ziemniaki;chleb pełnoziarnisty;ogórki;mleko
552,0.024,ziemniaki;ser żółty;jabłka;jajka
553,0.029,ser żółty;jabłka;jajka;ryż brązowy
554,0.027,ryż brązowy;ogórki;jogurt naturalny;banany
555,0.034,ziemniaki;jabłka;jajka;mleko
556,0.034,ziemniaki;jajka;ryż brązowy;ogórki
557,0.023,ziemniaki;chleb pełnoziarnisty;ogórki;jogurt naturalny
558,0.028,ziemniaki;ryż brązowy;ogórki;banany
559,0.027,ziemniaki;ryż brązowy;ogórki;mleko
560,0.029,ryż brązowy;chleb pełnoziarnisty;jogurt naturalny;mleko
561,0.021,ziemniaki;chleb pełnoziarnisty;ogórki;banany
562,0.025,ziemniaki;ser żółty;jajka;ryż brązowy
563,0.023,ziemniaki;jajka;ogórki;mleko
564,0.025,ziemniaki;jajka;mleko;banany
565,0.028,jajka;chleb pełnoziarnisty;jogurt naturalny;mleko
566,0.024,ziemniaki;ryż brązowy;ogórki;jogurt naturalny
567,0.023,jajka;ryż brązowy;ogórki;jogurt naturalny
568,0.021,ser żółty;jabłka;jogurt naturalny;banany
569,0.027,ser żółty;ogórki;jogurt naturalny;mleko
570,0.029,jajka;ryż brązowy;jogurt naturalny;mleko
571,0.025,ser żółty;jajka;mleko;banany
572,0.029,ziemniaki;jabłka;ryż brązowy;chleb pełnoziarnisty
573,0.024,ser żółty;jabłka;chleb pełnoziarnisty;banany
574,0.025,ziemniaki;ser żółty;chleb pełnoziarnisty;ogórki
575,0.030,ser żółty;jajka;ryż brązowy;jogurt naturalny
576,0.031,ziemniaki;ser żółty;jabłka;ogórki
577,0.036,ziemniaki;jajka;chleb pełnoziarnisty;mleko
578,0.025,ziemniaki;chleb pełnoziarnisty;mleko;banany
579,0.026,ser żółty;jabłka;chleb pełnoziarnisty;jogurt naturalny
580,0.032,jabłka;ryż brązowy;chleb pełnoziarnisty;jogurt naturalny
581,0.029,ser żółty;jabłka;ryż brązowy;jogurt naturalny
582,0.030,ser żółty;ryż brązowy;chleb pełnoziarnisty;mleko
583,0.026,ser żółty;jajka;chleb pełnoziarnisty;ogórki
584,0.026,ziemniaki;jabłka;ogórki;mleko
585,0.035,ziemniaki;ryż brązowy;chleb pełnoziarnisty;ogórki
586,0.023,jabłka;chleb pełnoziarnisty;ogórki;jogurt naturalny
587,0.023,ryż brązowy;chleb pełnoziarnisty;mleko;banany
588,0.027,jabłka;ryż brązowy;chleb pełnoziarnisty;banany
589,0.027,jabłka;ryż brązowy;ogórki;banany
590,0.022,jabłka;chleb pełnoziarnisty;ogórki;banany
591,0.030,ser żółty;jabłka;mleko;banany
592,0.027,ziemniaki;ogórki;mleko;banany
593,0.034,ziemniaki;ser żółty;jajka;mleko
594,0.024,jabłka;jajka;ryż brązowy;chleb pełnoziarnisty
595,0.024,jabłka;ryż brązowy;mleko;banany
596,0.040,jabłka;chleb pełnoziarnisty;jogurt naturalny;mleko
597,0.030,ser żółty;jajka;ryż brązowy;banany
598,0.026,ziemniaki;ser żółty;chleb pełnoziarnisty;banany
599,0.030,ser żółty;jajka;ryż brązowy;ogórki
600,0.029,jabłka;chleb pełnoziarnisty;mleko;banany
601,0.026,chleb pełnoziarnisty;jogurt naturalny;mleko;banany
602,0.024,ser żółty;jabłka;jajka;mleko
603,0.029,jajka;ryż brązowy;chleb pełnoziarnisty;jogurt naturalny
604,0.032,ziemniaki;ser żółty;mleko;banany
605,0.022,jabłka;jajka;chleb pełnoziarnisty;mleko
606,0.029,jabłka;ryż brązowy;jogurt naturalny;mleko
607,0.031,ser żółty;chleb pełnoziarnisty;ogórki;mleko
608,0.032,ser żółty;jajka;ogórki;banany
609,0.030,jajka;ryż brązowy;chleb pełnoziarnisty;banany
610,0.022,jajka;chleb pełnoziarnisty;ogórki;jogurt naturalny
611,0.036,ziemniaki;jabłka;chleb pełnoziarnisty;mleko
612,0.031,ser żółty;ryż brązowy;ogórki;mleko
613,0.024,ziemniaki;ser żółty;ryż brązowy;banany
614,0.022,jabłka;ryż brązowy;chleb pełnoziarnisty;ogórki
615,0.034,ziemniaki;ser żółty;ryż brązowy;ogórki
616,0.023,ser żółty;jajka;chleb pełnoziarnisty;jogurt naturalny
617,0.025,ser żółty;jabłka;ryż brązowy;banany
618,0.024,jajka;chleb pełnoziarnisty;ogórki;banany
619,0.020,jabłka;ogórki;mleko;banany
620,0.023,chleb pełnoziarnisty;ogórki;jogurt naturalny;banany
621,0.033,ziemniaki;jajka;ryż brązowy;chleb pełnoziarnisty
622,0.030,jajka;ryż brązowy;ogórki;banany
623,0.032,ziemniaki;chleb pełnoziarnisty;jogurt naturalny;mleko
624,0.027,ser żółty;jajka;chleb pełnoziarnisty;banany
625,0.020,jogurt naturalny;ziemniaki;jabłka;mleko;chleb pełnoziarnisty
