id,support,pattern
1462,0.076,bottled water;soda
1463,0.008,frozen meals;coffee
1464,0.010,onions;cream cheese
1465,0.020,pork;domestic eggs
1466,0.027,other vegetables;specialty chocolate
1467,0.015,sliced cheese;sausage
1468,0.019,waffles;root vegetables
1469,0.031,sausage;fruit/vegetable juice
1470,0.009,frozen meals;frankfurter
1471,0.008,beverages;coffee
1472,0.015,bottled water;meat
1473,0.026,curd;citrus fruit
1474,0.008,sliced cheese;canned beer
1475,0.041,yogurt;fruit/vegetable juice
1476,0.067,pork;whole milk
1477,0.008,white bread;napkins
1478,0.010,shopping bags;oil
1479,0.057,newspapers;rolls/buns
1480,0.025,pip fruit;fruit/vegetable juice
1481,0.009,pork;ice cream
1482,0.009,photo/film;other vegetables
1483,0.027,pip fruit;newspapers
1484,0.014,pot plants;rolls/buns
1485,0.017,white wine;rolls/buns
1486,0.027,curd;pastry
1487,0.028,grapes;whole milk
1488,0.025,root vegetables;dessert
1489,0.009,flower (seeds);whole milk
1490,0.012,tropical fruit;semi-finished bread
1491,0.021,bottled water;dessert
1492,0.010,beverages;bottled beer
1493,0.021,canned beer;coffee
1494,0.011,brown bread;napkins
1495,0.011,cat food;root vegetables
1496,0.015,bottled beer;dessert
1497,0.043,bottled beer;root vegetables
1498,0.012,chicken;coffee
1499,0.009,roll products;rolls/buns
1500,0.014,salty snack;bottled water
1501,0.047,yogurt;newspapers
1502,0.037,chocolate;rolls/buns
1503,0.011,beef;hamburger meat
1504,0.008,other vegetables;dog food
1505,0.024,pork;whipped/sour cream
1506,0.025,shopping bags;frankfurter
1507,0.012,hard cheese;sausage
1508,0.029,citrus fruit;newspapers
1509,0.009,packaged fruit/vegetables;root vegetables
1510,0.013,frankfurter;cream cheese
1511,0.008,packaged fruit/vegetables;soda
1512,0.016,curd;chicken
1513,0.008,frozen dessert;rolls/buns
1514,0.011,canned beer;oil
1515,0.030,specialty chocolate;whole milk
1516,0.027,citrus fruit;fruit/vegetable juice
1517,0.024,chocolate;sausage
1518,0.011,pickled vegetables;root vegetables
1519,0.019,pip fruit;chocolate
1520,0.008,hard cheese;domestic eggs
1521,0.012,margarine;dessert
1522,0.012,butter milk;whipped/sour cream
1523,0.013,yogurt;semi-finished bread
1524,0.009,long life bakery product;brown bread
1525,0.018,shopping bags;coffee
1526,0.011,brown bread;ham
1527,0.009,pork;grapes
1528,0.008,pickled vegetables;bottled water
1529,0.016,tropical fruit;oil
1530,0.017,bottled beer;berries
1531,0.025,butter milk;rolls/buns
1532,0.009,brown bread;sugar
1533,0.024,ham;rolls/buns
1534,0.013,white bread;butter
1535,0.012,long life bakery product;canned beer
1536,0.009,cling film/bags;whole milk
1537,0.048,chocolate;whole milk
1538,0.012,cake bar;whole milk
1539,0.009,long life bakery product;margarine
1540,0.036,pork;tropical fruit
1541,0.018,onions;tropical fruit
1542,0.008,pastry;detergent
1543,0.019,specialty bar;soda
1544,0.016,onions;canned beer
1545,0.021,salty snack;soda
1546,0.021,yogurt;long life bakery product
1547,0.008,dishes;citrus fruit
1548,0.010,pork;salty snack
1549,0.009,specialty bar;butter
1550,0.009,margarine;berries
1551,0.009,pet care;soda
1552,0.010,chewing gum;bottled water
1553,0.008,processed cheese;pastry
1554,0.044,butter;soda
1555,0.124,other vegetables;soda
1556,0.011,bottled beer;hygiene articles
1557,0.043,soda;coffee
1558,0.028,other vegetables;meat
1559,0.013,salty snack;butter
1560,0.011,butter;meat
1561,0.018,waffles;bottled water
1562,0.011,napkins;coffee
1563,0.046,frozen vegetables;other vegetables
1564,0.047,brown bread;soda
1565,0.030,shopping bags;bottled beer
1566,0.032,bottled beer;citrus fruit
1567,0.011,curd;dessert
1568,0.008,cat food;citrus fruit
1569,0.008,sliced cheese;brown bread
1570,0.034,other vegetables;napkins
1571,0.021,curd;pork
1572,0.011,brown bread;meat
1573,0.016,fruit/vegetable juice;coffee
1574,0.017,long life bakery product;tropical fruit
1575,0.021,uht-milk;bottled water
1576,0.017,brown bread;butter
1577,0.057,other vegetables;butter
1578,0.009,whipped/sour cream;misc. beverages
1579,0.021,uht-milk;root vegetables
1580,0.017,beef;curd
1581,0.040,onions;whole milk
1582,0.031,margarine;root vegetables
1583,0.020,yogurt;beverages
1584,0.030,curd;root vegetables
1585,0.032,pork;sausage
1586,0.015,other vegetables;herbs
1587,0.010,pork;waffles
1588,0.012,baking powder;rolls/buns
1589,0.010,hamburger meat;butter
1590,0.012,chewing gum;root vegetables
1591,0.008,mayonnaise;rolls/buns
1592,0.032,yogurt;chocolate
1593,0.029,long life bakery product;whole milk
1594,0.019,sugar;root vegetables
1595,0.008,white bread;ham
1596,0.012,brown bread;onions
1597,0.008,specialty chocolate;margarine
1598,0.023,hard cheese;rolls/buns
1599,0.025,sliced cheese;whole milk
1600,0.008,soft cheese;bottled beer
1601,0.012,flour;soda
1602,0.016,rolls/buns;chicken;soda
1603,0.019,rolls/buns;pip fruit;pastry
1604,0.010,sausage;curd;tropical fruit
1605,0.011,brown bread;whole milk;domestic eggs
1606,0.013,whipped/sour cream;other vegetables;pastry
1607,0.013,yogurt;butter;root vegetables
1608,0.012,yogurt;canned beer;bottled beer
1609,0.009,yogurt;pip fruit;whipped/sour cream
1610,0.024,rolls/buns;other vegetables;domestic eggs
1611,0.009,yogurt;whipped/sour cream;citrus fruit
1612,0.012,whole milk;meat;tropical fruit
1613,0.011,curd;margarine;whole milk
1614,0.009,yogurt;rolls/buns;misc. beverages
1615,0.008,chocolate;bottled water;citrus fruit
1616,0.011,sausage;sugar;other vegetables
1617,0.009,rolls/buns;butter;bottled beer
1618,0.023,whipped/sour cream;other vegetables;soda
1619,0.013,beef;pip fruit;other vegetables
1620,0.008,yogurt;fruit/vegetable juice;bottled beer
1621,0.013,bottled water;other vegetables;coffee
1622,0.008,yogurt;beef;bottled beer
1623,0.008,rolls/buns;hard cheese;root vegetables
1624,0.018,shopping bags;rolls/buns;bottled water
1625,0.008,yogurt;hamburger meat;citrus fruit
1626,0.011,curd;soda;pastry
1627,0.015,yogurt;rolls/buns;chicken
1628,0.011,sausage;chicken;whole milk
1629,0.017,other vegetables;pastry;citrus fruit
1630,0.010,salty snack;whole milk;canned beer
1631,0.008,sausage;pork;bottled beer
1632,0.008,frankfurter;pip fruit;pastry
1633,0.012,rolls/buns;pip fruit;canned beer
1634,0.008,butter;pastry;root vegetables
1635,0.009,brown bread;pastry;root vegetables
1636,0.012,bottled water;hamburger meat;whole milk
1637,0.008,yogurt;sausage;long life bakery product
1638,0.019,sausage;butter;other vegetables
1639,0.015,shopping bags;other vegetables;pastry
1640,0.009,sausage;whipped/sour cream;canned beer
1641,0.010,newspapers;other vegetables;bottled beer
1642,0.008,sugar;bottled water;other vegetables
1643,0.025,shopping bags;bottled water;whole milk
1644,0.009,butter;whole milk;domestic eggs
1645,0.012,rolls/buns;hard cheese;other vegetables
1646,0.018,canned beer;soda;root vegetables
1647,0.009,yogurt;brown bread;canned beer
1648,0.009,cream cheese;other vegetables;pastry
1649,0.008,yogurt;beef;pork
1650,0.023,bottled water;soda;root vegetables
1651,0.008,yogurt;long life bakery product;soda
1652,0.021,sausage;rolls/buns;tropical fruit
1653,0.015,yogurt;curd;tropical fruit
1654,0.010,ham;whole milk;tropical fruit
1655,0.009,shopping bags;pastry;root vegetables
1656,0.010,rolls/buns;white wine;whole milk
1657,0.022,yogurt;butter;other vegetables
1658,0.029,yogurt;soda;root vegetables
1659,0.013,yogurt;frozen vegetables;soda
1660,0.022,cream cheese;whole milk;other vegetables
1661,0.010,bottled water;butter;root vegetables
1662,0.010,yogurt;waffles;other vegetables
1663,0.009,hygiene articles;whole milk;root vegetables
1664,0.009,white bread;shopping bags;rolls/buns
1665,0.009,yogurt;sausage;napkins
1666,0.008,yogurt;sausage;onions
1667,0.010,yogurt;candy;other vegetables
1668,0.011,berries;whole milk;tropical fruit
1669,0.009,beef;frankfurter;rolls/buns
1670,0.024,chocolate;whole milk;other vegetables
1671,0.024,curd;rolls/buns;other vegetables
1672,0.008,pip fruit;whipped/sour cream;root vegetables
1673,0.013,whole milk;root vegetables;coffee
1674,0.022,rolls/buns;soda;bottled beer
1675,0.009,chocolate;other vegetables;pastry
1676,0.010,yogurt;sugar;other vegetables
1677,0.011,newspapers;rolls/buns;brown bread
1678,0.009,sausage;brown bread;canned beer
1679,0.010,sausage;frankfurter;bottled water
1680,0.008,yogurt;whipped/sour cream;pastry
1681,0.020,whole milk;canned beer;pastry
1682,0.012,specialty bar;whole milk;other vegetables
1683,0.014,frankfurter;rolls/buns;pip fruit
1684,0.015,pip fruit;other vegetables;citrus fruit
1685,0.010,yogurt;whipped/sour cream;canned beer
1686,0.008,pork;oil;whole milk
1687,0.016,fruit/vegetable juice;bottled water;whole milk
1688,0.014,rolls/buns;pip fruit;citrus fruit
1689,0.010,rolls/buns;pip fruit;chicken
1690,0.008,beef;rolls/buns;pork
1691,0.009,shopping bags;citrus fruit;root vegetables
1692,0.030,whole milk;canned beer;soda
1693,0.021,yogurt;sausage;bottled water
1694,0.014,shopping bags;newspapers;rolls/buns
1695,0.013,newspapers;rolls/buns;domestic eggs
1696,0.023,butter;other vegetables;soda
1697,0.009,pork;whipped/sour cream;soda
1698,0.009,yogurt;butter milk;other vegetables
1699,0.008,uht-milk;soda;tropical fruit
1700,0.011,chocolate;whole milk;bottled beer
1701,0.012,curd;rolls/buns;bottled beer
1702,0.012,margarine;other vegetables;canned beer
1703,0.014,yogurt;shopping bags;bottled water
1704,0.009,frankfurter;rolls/buns;coffee
1705,0.011,white bread;sausage;rolls/buns
1706,0.011,yogurt;coffee;tropical fruit
1707,0.009,rolls/buns;bottled water;coffee
1708,0.009,yogurt;chicken;bottled water
1709,0.040,rolls/buns;whole milk;citrus fruit
1710,0.015,brown bread;soda;tropical fruit
1711,0.009,margarine;whole milk;domestic eggs
1712,0.021,yogurt;pork;other vegetables
1713,0.008,bottled water;whipped/sour cream;pastry
1714,0.011,fruit/vegetable juice;citrus fruit;root vegetables
1715,0.012,pastry;root vegetables;tropical fruit
1716,0.028,yogurt;whipped/sour cream;whole milk
1717,0.032,whole milk;soda;pastry
1718,0.009,yogurt;sliced cheese;other vegetables
1719,0.031,shopping bags;other vegetables;soda
1720,0.016,yogurt;other vegetables;coffee
1721,0.008,pork;hamburger meat;whole milk
1722,0.012,butter;soda;tropical fruit
1723,0.009,margarine;rolls/buns;bottled water
1724,0.015,sausage;other vegetables;domestic eggs
1725,0.010,curd;butter;whole milk
1726,0.008,frankfurter;rolls/buns;chocolate
1727,0.017,bottled water;butter;other vegetables
1728,0.011,sausage;brown bread;tropical fruit
1729,0.009,sugar;other vegetables;root vegetables
1730,0.014,beef;bottled water;whole milk
1731,0.009,frozen vegetables;canned beer;soda
1732,0.019,yogurt;soda;bottled beer
1733,0.008,curd;whole milk;coffee
1734,0.013,shopping bags;rolls/buns;whipped/sour cream
1735,0.008,whipped/sour cream;citrus fruit;root vegetables
1736,0.013,newspapers;bottled water;other vegetables
1737,0.008,yogurt;sausage;hamburger meat
1738,0.014,beef;other vegetables;citrus fruit
1739,0.009,margarine;soda;tropical fruit
1740,0.018,bottled water;whipped/sour cream;whole milk
1741,0.025,yogurt;rolls/buns;canned beer
1742,0.013,whole milk;soda;specialty chocolate
1743,0.020,yogurt;beef;other vegetables
1744,0.008,curd;pork;soda
1745,0.011,whole milk;citrus fruit;coffee
1746,0.012,hygiene articles;whole milk;other vegetables
1747,0.009,rolls/buns;chicken;tropical fruit
1748,0.011,white bread;sausage;other vegetables
1749,0.009,curd;brown bread;other vegetables
1750,0.013,pip fruit;whole milk;domestic eggs
1751,0.023,sausage;soda;root vegetables
1752,0.015,white bread;other vegetables;soda
1753,0.041,shopping bags;rolls/buns;whole milk
1754,0.013,sausage;frozen vegetables;whole milk
1755,0.015,soda;pastry;citrus fruit
1756,0.010,yogurt;long life bakery product;whole milk
1757,0.011,sausage;whole milk;dessert
1758,0.009,sausage;chocolate;soda
1759,0.025,frankfurter;whole milk;soda
1760,0.015,pip fruit;other vegetables;canned beer
1761,0.015,pip fruit;whole milk;coffee
1762,0.021,shopping bags;other vegetables;tropical fruit
1763,0.008,napkins;frozen vegetables;whole milk
1764,0.009,pip fruit;soda;coffee
1765,0.008,fruit/vegetable juice;berries;other vegetables
1766,0.012,margarine;whipped/sour cream;other vegetables
1767,0.011,shopping bags;newspapers;other vegetables
1768,0.011,rolls/buns;whipped/sour cream;citrus fruit
1769,0.018,yogurt;other vegetables;domestic eggs
1770,0.009,sausage;rolls/buns;frozen meals
1771,0.013,bottled water;canned beer;root vegetables
1772,0.014,rolls/buns;butter;root vegetables
1773,0.013,frankfurter;whole milk;pastry
1774,0.008,pip fruit;onions;whole milk
1775,0.009,sugar;whole milk;citrus fruit
1776,0.012,whole milk;citrus fruit;domestic eggs
1777,0.009,whole milk;pastry;meat
1778,0.009,frankfurter;citrus fruit;tropical fruit
1779,0.010,napkins;whole milk;citrus fruit
1780,0.012,waffles;bottled water;whole milk
1781,0.015,sausage;pork;other vegetables
1782,0.009,misc. beverages;whole milk;soda
1783,0.011,margarine;other vegetables;tropical fruit
1784,0.008,salty snack;whole milk;tropical fruit
1785,0.010,rolls/buns;dessert;tropical fruit
1786,0.009,butter milk;other vegetables;soda
1787,0.016,sausage;rolls/buns;canned beer
1788,0.017,bottled water;soda;bottled beer
1789,0.015,newspapers;whole milk;canned beer
1790,0.021,yogurt;fruit/vegetable juice;other vegetables
1791,0.027,yogurt;rolls/buns;citrus fruit
1792,0.009,ham;whole milk;canned beer
1793,0.013,fruit/vegetable juice;soda;tropical fruit
1794,0.011,waffles;other vegetables;soda
1795,0.010,curd;whipped/sour cream;other vegetables
1796,0.019,rolls/buns;citrus fruit;tropical fruit
1797,0.010,margarine;bottled water;soda
1798,0.013,brown bread;other vegetables;canned beer
1799,0.011,yogurt;chocolate;soda
1800,0.008,cat food;other vegetables;soda
1801,0.008,yogurt;uht-milk;pip fruit
1802,0.026,bottled water;other vegetables;tropical fruit
1803,0.013,bottled water;whipped/sour cream;soda
1804,0.014,sausage;beef;other vegetables
1805,0.016,sausage;fruit/vegetable juice;other vegetables
1806,0.012,rolls/buns;uht-milk;soda
1807,0.014,rolls/buns;bottled water;domestic eggs
1808,0.010,shopping bags;canned beer;root vegetables
1809,0.008,ice cream;shopping bags;whole milk
1810,0.009,root vegetables;domestic eggs;tropical fruit
1811,0.011,frankfurter;butter;other vegetables
1812,0.013,sausage;bottled beer;root vegetables
1813,0.010,brown bread;whole milk;coffee
1814,0.010,chocolate;other vegetables;citrus fruit
1815,0.015,frankfurter;pip fruit;whole milk
1816,0.035,rolls/buns;whole milk;canned beer
1817,0.019,yogurt;fruit/vegetable juice;rolls/buns
1818,0.009,pip fruit;sugar;whole milk
1819,0.009,other vegetables;dessert;tropical fruit
1820,0.016,yogurt;canned beer;root vegetables
1821,0.009,sausage;pork;root vegetables
1822,0.015,newspapers;whole milk;pastry
1823,0.009,yogurt;cat food;other vegetables
1824,0.008,ice cream;whole milk;bottled beer
1825,0.027,yogurt;whole milk;bottled beer
1826,0.008,yogurt;beef;butter
1827,0.008,citrus fruit;domestic eggs;tropical fruit
1828,0.008,soda;pastry;dessert
1829,0.013,yogurt;bottled water;canned beer
1830,0.011,shopping bags;fruit/vegetable juice;rolls/buns
1831,0.020,sausage;whole milk;citrus fruit
1832,0.025,whole milk;pastry;tropical fruit
1833,0.014,pip fruit;butter;whole milk
1834,0.020,beef;whole milk;root vegetables
1835,0.015,chicken;other vegetables;soda
1836,0.022,other vegetables;root vegetables;tropical fruit
1837,0.011,shopping bags;fruit/vegetable juice;other vegetables
1838,0.014,sausage;other vegetables;coffee
1839,0.008,sausage;cream cheese;soda
1840,0.011,frozen vegetables;newspapers;whole milk
1841,0.008,onions;whole milk;canned beer
1842,0.010,newspapers;bottled water;root vegetables
1843,0.013,newspapers;whipped/sour cream;other vegetables
1844,0.010,shopping bags;frozen vegetables;other vegetables
1845,0.009,brown bread;bottled water;bottled beer
1846,0.011,newspapers;rolls/buns;butter
1847,0.009,curd;canned beer;soda
1848,0.010,chicken;whipped/sour cream;whole milk
1849,0.008,newspapers;bottled water;bottled beer
1850,0.008,yogurt;beef;bottled water
1851,0.009,yogurt;onions;soda
1852,0.016,frankfurter;whole milk;citrus fruit
1853,0.010,rolls/buns;cream cheese;tropical fruit
1854,0.014,rolls/buns;brown bread;tropical fruit
1855,0.009,yogurt;bottled water;coffee
1856,0.010,yogurt;frozen vegetables;bottled water
1857,0.033,yogurt;shopping bags;whole milk
1858,0.009,yogurt;newspapers;whipped/sour cream
1859,0.008,salty snack;butter;whole milk
1860,0.008,shopping bags;chicken;other vegetables
1861,0.034,rolls/buns;soda;root vegetables
1862,0.009,beef;soda;pastry
1863,0.008,shopping bags;fruit/vegetable juice;root vegetables
1864,0.009,shopping bags;brown bread;citrus fruit
1865,0.009,pip fruit;hamburger meat;other vegetables
1866,0.018,sausage;newspapers;whole milk
1867,0.008,rolls/buns;frozen meals;bottled water
1868,0.010,sausage;pip fruit;whipped/sour cream
1869,0.009,beef;frankfurter;other vegetables
1870,0.008,waffles;sausage;other vegetables
1871,0.008,yogurt;fruit/vegetable juice;butter
1872,0.012,whole milk;canned beer;coffee
1873,0.012,shopping bags;pork;other vegetables
1874,0.008,soda;domestic eggs;coffee
1875,0.009,frozen vegetables;margarine;whole milk
1876,0.037,rolls/buns;pip fruit;whole milk
1877,0.009,pip fruit;bottled water;bottled beer
1878,0.032,whole milk;soda;citrus fruit
1879,0.008,sausage;chicken;soda
1880,0.015,shopping bags;rolls/buns;pastry
1881,0.008,sausage;pip fruit;citrus fruit
1882,0.014,whipped/sour cream;soda;tropical fruit
1883,0.025,other vegetables;soda;bottled beer
1884,0.008,shopping bags;newspapers;domestic eggs
1885,0.012,rolls/buns;brown bread;canned beer
1886,0.031,beef;whole milk;other vegetables
1887,0.010,other vegetables;root vegetables;meat
1888,0.011,sausage;rolls/buns;chocolate
1889,0.013,rolls/buns;sugar;other vegetables
1890,0.014,whipped/sour cream;soda;root vegetables
1891,0.009,sausage;frozen vegetables;soda
1892,0.016,pip fruit;whipped/sour cream;other vegetables
1893,0.024,whole milk;bottled beer;tropical fruit
1894,0.010,chicken;other vegetables;tropical fruit
1895,0.012,frankfurter;pip fruit;soda
1896,0.021,yogurt;rolls/buns;whipped/sour cream
1897,0.017,frankfurter;soda;root vegetables
1898,0.010,sausage;shopping bags;bottled water
1899,0.011,napkins;rolls/buns;tropical fruit
1900,0.008,yogurt;rolls/buns;candy
1901,0.009,brown bread;whipped/sour cream;other vegetables
1902,0.008,yogurt;butter;coffee
1903,0.011,shopping bags;newspapers;root vegetables
1904,0.011,shopping bags;margarine;soda
1905,0.010,newspapers;whole milk;coffee
1906,0.021,white bread;rolls/buns;whole milk
1907,0.014,curd;rolls/buns;root vegetables
1908,0.011,chocolate;whole milk;root vegetables
1909,0.009,rolls/buns;pork;bottled beer
1910,0.008,cat food;other vegetables;tropical fruit
1911,0.014,cream cheese;whole milk;root vegetables
1912,0.008,sausage;fruit/vegetable juice;root vegetables
1913,0.009,white bread;rolls/buns;canned beer
1914,0.024,rolls/buns;butter;other vegetables
1915,0.008,butter milk;bottled water;whole milk
1916,0.009,sliced cheese;rolls/buns;other vegetables
1917,0.014,shopping bags;margarine;whole milk
1918,0.008,yogurt;herbs;whole milk
1919,0.020,other vegetables;soda;domestic eggs
1920,0.012,fruit/vegetable juice;rolls/buns;pastry
1921,0.009,whipped/sour cream;other vegetables;coffee
1922,0.023,other vegetables;canned beer;soda
1923,0.008,fruit/vegetable juice;pork;other vegetables
1924,0.019,shopping bags;soda;root vegetables
1925,0.012,beef;rolls/buns;root vegetables
1926,0.021,other vegetables;bottled beer;root vegetables
1927,0.013,pork;whole milk;pastry
1928,0.009,long life bakery product;rolls/buns;soda
1929,0.008,frankfurter;uht-milk;whole milk
1930,0.011,newspapers;pip fruit;soda
1931,0.009,other vegetables;soda;specialty chocolate
1932,0.016,yogurt;citrus fruit;tropical fruit
1933,0.024,bottled water;whole milk;pastry
1934,0.008,sausage;frozen vegetables;bottled water
1935,0.009,oil;whole milk;tropical fruit
1936,0.008,brown bread;cream cheese;whole milk
1937,0.017,other vegetables;domestic eggs;tropical fruit
1938,0.014,shopping bags;whipped/sour cream;whole milk
1939,0.011,cream cheese;butter;whole milk
1940,0.009,uht-milk;other vegetables;pastry
1941,0.015,sausage;shopping bags;soda
1942,0.016,yogurt;bottled water;citrus fruit
1943,0.012,frankfurter;other vegetables;bottled beer
1944,0.009,pip fruit;cream cheese;whole milk
1945,0.012,rolls/buns;brown bread;citrus fruit
1946,0.008,rolls/buns;chocolate;pastry
1947,0.009,sausage;sliced cheese;whole milk
1948,0.008,margarine;soda;citrus fruit
1949,0.026,yogurt;other vegetables;pastry
1950,0.010,yogurt;newspapers;brown bread
1951,0.014,waffles;rolls/buns;whole milk
1952,0.008,rolls/buns;pip fruit;onions
1953,0.009,rolls/buns;chocolate;root vegetables
1954,0.008,specialty bar;rolls/buns;other vegetables
1955,0.072,yogurt;whole milk;other vegetables
1956,0.008,frankfurter;rolls/buns;brown bread
1957,0.015,pork;other vegetables;root vegetables
1958,0.022,whole milk;soda;coffee
1959,0.009,other vegetables;pastry;dessert
1960,0.008,whole milk;soda;red/blush wine
1961,0.010,rolls/buns;pork;canned beer
1962,0.016,yogurt;sausage;pastry
1963,0.018,frankfurter;bottled water;other vegetables
1964,0.010,yogurt;beverages;whole milk
1965,0.008,curd;frankfurter;other vegetables
1966,0.008,rolls/buns;onions;tropical fruit
1967,0.009,shopping bags;pip fruit;bottled water
1968,0.030,rolls/buns;other vegetables;bottled beer
1969,0.010,yogurt;shopping bags;pastry
1970,0.011,shopping bags;canned beer;tropical fruit
1971,0.008,white bread;brown bread;other vegetables
1972,0.014,rolls/buns;bottled water;butter
1973,0.016,newspapers;whole milk;citrus fruit
1974,0.010,frankfurter;rolls/buns;domestic eggs
1975,0.022,pip fruit;bottled water;other vegetables
1976,0.018,rolls/buns;chocolate;other vegetables
1977,0.008,sugar;soda;tropical fruit
1978,0.009,shopping bags;frozen vegetables;root vegetables
1979,0.011,rolls/buns;frozen meals;soda
1980,0.010,rolls/buns;chicken;bottled water
1981,0.011,curd;other vegetables;pastry
1982,0.009,beef;frozen vegetables;whole milk
1983,0.008,yogurt;ham;other vegetables
1984,0.009,sausage;napkins;other vegetables
1985,0.009,other vegetables;citrus fruit;coffee
1986,0.013,curd;other vegetables;citrus fruit
1987,0.040,yogurt;bottled water;whole milk
1988,0.010,shopping bags;cream cheese;other vegetables
1989,0.010,canned beer;citrus fruit;root vegetables
1990,0.026,bottled water;other vegetables;root vegetables
1991,0.012,sausage;beef;rolls/buns
1992,0.011,brown bread;soda;citrus fruit
1993,0.028,shopping bags;rolls/buns;soda
1994,0.014,sausage;newspapers;soda
1995,0.010,other vegetables;pastry;coffee
1996,0.014,pip fruit;soda;citrus fruit
1997,0.011,beef;rolls/buns;citrus fruit
1998,0.008,beverages;whole milk;tropical fruit
1999,0.008,pip fruit;canned beer;pastry
2000,0.008,shopping bags;hamburger meat;whole milk
2001,0.008,shopping bags;brown bread;canned beer
2002,0.015,rolls/buns;bottled beer;citrus fruit
2003,0.009,onions;whole milk;pastry
2004,0.008,beef;fruit/vegetable juice;other vegetables
2005,0.013,uht-milk;bottled water;whole milk
2006,0.015,rolls/buns;bottled beer;pastry
2007,0.020,bottled water;other vegetables;pastry
2008,0.017,hamburger meat;whole milk;soda
2009,0.013,yogurt;sausage;butter
2010,0.009,berries;soda;bottled beer
2011,0.009,ham;whole milk;citrus fruit
2012,0.013,yogurt;frozen meals;whole milk
2013,0.015,beef;whole milk;tropical fruit
2014,0.014,other vegetables;bottled beer;citrus fruit
2015,0.010,yogurt;berries;soda
2016,0.009,ice cream;whole milk;root vegetables
2017,0.008,beef;margarine;whole milk
2018,0.010,yogurt;chocolate;bottled water
2019,0.011,sausage;onions;whole milk
2020,0.012,rolls/buns;onions;soda
2021,0.012,fruit/vegetable juice;rolls/buns;citrus fruit
2022,0.008,fruit/vegetable juice;other vegetables;coffee
2023,0.008,fruit/vegetable juice;rolls/buns;chicken
2024,0.009,hamburger meat;whole milk;bottled beer
2025,0.008,rolls/buns;whipped/sour cream;coffee
2026,0.008,frozen vegetables;other vegetables;pastry
2027,0.010,newspapers;whipped/sour cream;soda
2028,0.010,shopping bags;uht-milk;whole milk
2029,0.018,rolls/buns;bottled water;pastry
2030,0.011,rolls/buns;berries;soda
2031,0.045,yogurt;sausage;whole milk
2032,0.017,brown bread;bottled water;other vegetables
2033,0.009,sausage;domestic eggs;tropical fruit
2034,0.018,sausage;other vegetables;pastry
2035,0.012,frankfurter;bottled water;root vegetables
2036,0.010,brown bread;bottled water;root vegetables
2037,0.011,fruit/vegetable juice;bottled water;soda
2038,0.015,yogurt;bottled water;pastry
2039,0.008,napkins;rolls/buns;citrus fruit
2040,0.008,frankfurter;newspapers;root vegetables
2041,0.015,yogurt;rolls/buns;chocolate
2042,0.009,shopping bags;whole milk;dessert
2043,0.014,yogurt;beef;rolls/buns
2044,0.008,sausage;newspapers;whipped/sour cream
2045,0.013,rolls/buns;butter milk;other vegetables
2046,0.018,newspapers;other vegetables;root vegetables
2047,0.011,rolls/buns;pastry;coffee
2048,0.009,onions;other vegetables;root vegetables
2049,0.019,fruit/vegetable juice;whole milk;tropical fruit
2050,0.008,curd;pip fruit;other vegetables
2051,0.013,beef;whole milk;bottled beer
2052,0.015,sausage;root vegetables;tropical fruit
2053,0.010,hamburger meat;whole milk;tropical fruit
2054,0.016,whole milk;canned beer;domestic eggs
2055,0.010,sausage;bottled water;whipped/sour cream
2056,0.014,yogurt;soda;coffee
2057,0.009,sausage;frozen meals;whole milk
2058,0.040,yogurt;whole milk;root vegetables
2059,0.016,yogurt;newspapers;soda
2060,0.012,yogurt;frankfurter;tropical fruit
2061,0.008,beef;fruit/vegetable juice;root vegetables
2062,0.014,margarine;bottled water;other vegetables
2063,0.012,curd;frankfurter;rolls/buns
2064,0.011,citrus fruit;root vegetables;tropical fruit
2065,0.008,yogurt;root vegetables;dessert
2066,0.014,sausage;fruit/vegetable juice;rolls/buns
2067,0.012,pip fruit;bottled water;root vegetables
2068,0.009,chocolate;whipped/sour cream;other vegetables
2069,0.008,sausage;napkins;rolls/buns
2070,0.037,whole milk;other vegetables;canned beer
2071,0.009,yogurt;ham;rolls/buns
2072,0.013,sausage;soda;domestic eggs
2073,0.013,bottled water;pastry;tropical fruit
2074,0.011,yogurt;rolls/buns;uht-milk
2075,0.009,rolls/buns;berries;tropical fruit
2076,0.010,yogurt;newspapers;domestic eggs
2077,0.008,beef;pork;other vegetables
2078,0.010,pip fruit;pastry;tropical fruit
2079,0.009,margarine;rolls/buns;pastry
2080,0.008,brown bread;pastry;tropical fruit
2081,0.009,canned beer;soda;bottled beer
2082,0.008,frankfurter;bottled water;pastry
2083,0.010,berries;soda;tropical fruit
2084,0.013,sausage;canned beer;root vegetables
2085,0.008,yogurt;frankfurter;canned beer
2086,0.008,fruit/vegetable juice;margarine;whole milk
2087,0.009,sausage;frankfurter;root vegetables
2088,0.011,yogurt;newspapers;bottled water
2089,0.012,curd;frankfurter;whole milk
2090,0.025,pip fruit;whole milk;pastry
2091,0.012,yogurt;chicken;soda
2092,0.025,frankfurter;other vegetables;soda
2093,0.020,curd;whole milk;tropical fruit
2094,0.009,curd;bottled water;canned beer
2095,0.008,shopping bags;bottled water;pastry
2096,0.010,pip fruit;bottled beer;tropical fruit
2097,0.008,newspapers;citrus fruit;tropical fruit
2098,0.009,grapes;whole milk;tropical fruit
2099,0.021,frankfurter;bottled water;whole milk
2100,0.010,rolls/buns;candy;other vegetables
