id,support,pattern
12229,0.004,pip fruit;citrus fruit;specialty chocolate
12230,0.003,pickled vegetables;rolls/buns;bottled water
12231,0.003,shopping bags;domestic eggs;coffee
12232,0.005,curd;tropical fruit;coffee
12233,0.003,salt;sausage;soda
12234,0.003,pickled vegetables;bottled water;soda
12235,0.004,beef;pastry;domestic eggs
12236,0.003,hamburger meat;bottled beer;cream cheese
12237,0.010,sausage;rolls/buns;dessert
12238,0.006,curd;butter;soda
12239,0.005,rolls/buns;bottled water;oil
12240,0.016,citrus fruit;newspapers;whole milk
12241,0.003,pork;pastry;meat
12242,0.005,brown bread;uht-milk;root vegetables
12243,0.004,brown bread;tropical fruit;margarine
12244,0.003,domestic eggs;napkins;bottled water
12245,0.009,sausage;rolls/buns;chicken
12246,0.003,pickled vegetables;frankfurter;whole milk
12247,0.003,other vegetables;bottled water;sweet spreads
12248,0.012,sliced cheese;whole milk;soda
12249,0.008,yogurt;curd;canned beer
12250,0.011,canned beer;tropical fruit;root vegetables
12251,0.006,pastry;chicken;bottled water
12252,0.014,butter milk;rolls/buns;whole milk
12253,0.005,yogurt;pastry;grapes
12254,0.004,sugar;whole milk;meat
12255,0.004,pork;bottled beer;domestic eggs
12256,0.011,chocolate;pastry;whole milk
12257,0.008,other vegetables;bottled water;oil
12258,0.003,specialty bar;rolls/buns;chicken
12259,0.004,other vegetables;chewing gum;bottled water
12260,0.006,pork;rolls/buns;coffee
12261,0.003,uht-milk;pip fruit;margarine
12262,0.004,bottled water;pasta;whole milk
12263,0.005,tropical fruit;hygiene articles;soda
12264,0.003,mustard;butter;whole milk
12265,0.006,chocolate;frankfurter;bottled water
12266,0.004,shopping bags;tropical fruit;meat
12267,0.004,pork;pastry;frankfurter
12268,0.018,chicken;whole milk;soda
12269,0.004,bottled beer;pickled vegetables;whole milk
12270,0.005,pip fruit;citrus fruit;domestic eggs
12271,0.019,citrus fruit;tropical fruit;rolls/buns
12272,0.008,pork;other vegetables;fruit/vegetable juice
12273,0.005,shopping bags;pork;fruit/vegetable juice
12274,0.004,hamburger meat;canned beer;pastry
12275,0.004,shopping bags;liquor;soda
12276,0.003,beverages;ham;soda
12277,0.003,sausage;specialty bar;butter
12278,0.004,frankfurter;whole milk;red/blush wine
12279,0.018,domestic eggs;rolls/buns;soda
12280,0.004,condensed milk;sausage;soda
12281,0.005,yogurt;berries;butter
12282,0.003,white bread;white wine;whole milk
12283,0.005,yogurt;whipped/sour cream;onions
12284,0.007,pip fruit;canned beer;sausage
12285,0.010,sausage;whole milk;meat
12286,0.004,other vegetables;rolls/buns;frozen dessert
12287,0.004,whipped/sour cream;chicken;butter
12288,0.008,shopping bags;butter;root vegetables
12289,0.006,specialty chocolate;rolls/buns;bottled water
12290,0.003,beef;specialty bar;soda
12291,0.004,canned beer;bottled beer;ham
12292,0.003,canned beer;oil;root vegetables
12293,0.004,whipped/sour cream;citrus fruit;ice cream
12294,0.005,brown bread;hard cheese;whole milk
12295,0.005,salty snack;chicken;whole milk
12296,0.003,canned vegetables;whole milk;root vegetables
12297,0.003,whipped/sour cream;bottled beer;candy
12298,0.003,chocolate;specialty bar;whole milk
12299,0.003,pastry;ice cream;bottled water
12300,0.003,whipped/sour cream;frankfurter;fruit/vegetable juice
12301,0.003,sliced cheese;citrus fruit;sausage
12302,0.007,pastry;sugar;soda
12303,0.010,sausage;berries;whole milk
12304,0.003,pastry;specialty bar;rolls/buns
12305,0.004,shopping bags;hamburger meat;citrus fruit
12306,0.004,citrus fruit;candy;root vegetables
12307,0.009,brown bread;canned beer;sausage
12308,0.007,butter;whole milk;meat
12309,0.004,beef;onions;whole milk
12310,0.004,long life bakery product;hamburger meat;whole milk
12311,0.011,curd;tropical fruit;root vegetables
12312,0.007,chocolate;other vegetables;canned beer
12313,0.003,pork;bottled beer;frankfurter
12314,0.017,other vegetables;canned beer;tropical fruit
12315,0.004,specialty chocolate;sausage;bottled water
12316,0.009,yogurt;canned beer;fruit/vegetable juice
12317,0.004,frozen meals;bottled beer;soda
12318,0.010,other vegetables;semi-finished bread;whole milk
12319,0.009,pork;domestic eggs;rolls/buns
12320,0.005,pip fruit;fruit/vegetable juice;coffee
12321,0.004,yogurt;zwieback;whole milk
12322,0.005,white bread;butter;soda
12323,0.004,bottled beer;chewing gum;root vegetables
12324,0.020,curd;tropical fruit;whole milk
12325,0.006,sausage;rolls/buns;misc. beverages
12326,0.012,whipped/sour cream;sausage;root vegetables
12327,0.006,beef;citrus fruit;butter
12328,0.026,curd;whole milk;soda
12329,0.003,flour;other vegetables;cream cheese
12330,0.003,brown bread;grapes;bottled water
12331,0.003,frozen meals;citrus fruit;margarine
12332,0.003,brown bread;frankfurter;margarine
12333,0.007,white wine;whole milk;root vegetables
12334,0.003,curd;bottled water;cream cheese
12335,0.004,yogurt;uht-milk;pastry
12336,0.004,pip fruit;hard cheese;whole milk
12337,0.003,sliced cheese;frankfurter;whole milk
12338,0.004,domestic eggs;fruit/vegetable juice;margarine
12339,0.020,yogurt;frozen vegetables;whole milk
12340,0.008,sausage;rolls/buns;sugar
12341,0.004,butter milk;citrus fruit;soda
12342,0.006,bottled beer;rolls/buns;misc. beverages
12343,0.007,bottled beer;waffles;soda
12344,0.004,frozen vegetables;rolls/buns;misc. beverages
12345,0.005,shopping bags;ham;rolls/buns
12346,0.005,shopping bags;frozen vegetables;fruit/vegetable juice
12347,0.004,frozen vegetables;butter;soda
12348,0.004,uht-milk;whole milk;dessert
12349,0.003,yogurt;newspapers;grapes
12350,0.005,ham;fruit/vegetable juice;rolls/buns
12351,0.003,butter milk;hard cheese;other vegetables
12352,0.004,pip fruit;bottled water;dessert
12353,0.005,long life bakery product;newspapers;rolls/buns
12354,0.003,yogurt;bottled beer;meat
12355,0.004,curd;bottled beer;fruit/vegetable juice
12356,0.004,curd;napkins;rolls/buns
12357,0.004,shopping bags;waffles;root vegetables
12358,0.006,other vegetables;candy;root vegetables
12359,0.003,long life bakery product;onions;canned beer
12360,0.003,frozen meals;sausage;root vegetables
12361,0.005,curd;domestic eggs;tropical fruit
12362,0.009,frankfurter;newspapers;rolls/buns
12363,0.003,long life bakery product;bottled beer;citrus fruit
12364,0.004,citrus fruit;spread cheese;whole milk
12365,0.009,yogurt;other vegetables;oil
12366,0.003,tropical fruit;waffles;coffee
12367,0.005,yogurt;ham;bottled water
12368,0.003,dish cleaner;pastry;whole milk
12369,0.007,tropical fruit;butter;coffee
12370,0.003,yogurt;pastry;pasta
12371,0.003,long life bakery product;chocolate;other vegetables
12372,0.004,whipped/sour cream;sausage;napkins
12373,0.006,tropical fruit;rolls/buns;candy
12374,0.008,whipped/sour cream;pastry;soda
12375,0.008,brown bread;citrus fruit;tropical fruit
12376,0.008,bottled beer;butter;soda
12377,0.003,white bread;root vegetables;meat
12378,0.004,yogurt;chewing gum;butter
12379,0.003,whipped/sour cream;specialty chocolate;frankfurter
12380,0.009,citrus fruit;fruit/vegetable juice;soda
12381,0.004,chicken;oil;whole milk
12382,0.008,domestic eggs;newspapers;root vegetables
12383,0.004,tropical fruit;newspapers;chicken
12384,0.006,frozen meals;canned beer;whole milk
12385,0.003,butter milk;margarine;whole milk
12386,0.003,tropical fruit;newspapers;dessert
12387,0.003,butter milk;fruit/vegetable juice;root vegetables
12388,0.007,frozen meals;rolls/buns;root vegetables
12389,0.003,other vegetables;frozen dessert;bottled water
12390,0.004,salty snack;chicken;root vegetables
12391,0.013,shopping bags;other vegetables;butter
12392,0.003,onions;rolls/buns;coffee
12393,0.003,shopping bags;citrus fruit;pasta
12394,0.003,beef;cat food;whole milk
12395,0.004,yogurt;frankfurter;cream cheese
12396,0.008,newspapers;rolls/buns;coffee
12397,0.004,pip fruit;condensed milk;other vegetables
12398,0.005,other vegetables;specialty bar;coffee
12399,0.004,waffles;whole milk;dessert
12400,0.003,photo/film;pastry;whole milk
12401,0.003,sliced cheese;butter;soda
12402,0.011,beef;other vegetables;pastry
12403,0.003,margarine;grapes;bottled water
12404,0.018,other vegetables;margarine;soda
12405,0.003,frozen meals;whipped/sour cream;tropical fruit
12406,0.007,yogurt;cream cheese;root vegetables
12407,0.008,yogurt;long life bakery product;rolls/buns
12408,0.006,curd;shopping bags;margarine
12409,0.004,frozen vegetables;onions;other vegetables
12410,0.005,bottled beer;bottled water;berries
12411,0.007,other vegetables;ice cream;root vegetables
12412,0.005,whipped/sour cream;salty snack;whole milk
12413,0.003,white bread;pip fruit;chocolate
12414,0.003,flour;whipped/sour cream;rolls/buns
12415,0.005,onions;pastry;frankfurter
12416,0.005,whipped/sour cream;citrus fruit;butter
12417,0.004,other vegetables;butter;red/blush wine
12418,0.042,other vegetables;pastry;whole milk
12419,0.003,hygiene articles;fruit/vegetable juice;soda
12420,0.008,curd;frankfurter;root vegetables
12421,0.037,whipped/sour cream;other vegetables;whole milk
12422,0.004,long life bakery product;other vegetables;berries
12423,0.003,uht-milk;waffles;rolls/buns
12424,0.003,domestic eggs;bottled water;butter
12425,0.004,frozen vegetables;cat food;other vegetables
12426,0.003,tropical fruit;zwieback;whole milk
12427,0.007,curd;citrus fruit;sausage
12428,0.003,brown bread;pork;onions
12429,0.008,sausage;sugar;soda
12430,0.006,pip fruit;bottled beer;fruit/vegetable juice
12431,0.003,yogurt;onions;chewing gum
12432,0.003,canned beer;ice cream;cream cheese
12433,0.003,beef;pork;oil
12434,0.003,citrus fruit;oil;butter
12435,0.003,long life bakery product;rolls/buns;coffee
12436,0.005,frozen vegetables;tropical fruit;newspapers
12437,0.013,white bread;sausage;whole milk
12438,0.003,other vegetables;semi-finished bread;coffee
12439,0.003,beef;hard cheese;root vegetables
12440,0.003,beverages;hamburger meat;other vegetables
12441,0.003,beverages;margarine;soda
12442,0.003,curd;sausage;dessert
12443,0.003,curd;pastry;waffles
12444,0.009,other vegetables;canned beer;coffee
12445,0.007,white bread;pastry;soda
12446,0.010,pastry;soda;coffee
12447,0.003,pork;frozen fish;whole milk
12448,0.003,pip fruit;bottled beer;napkins
12449,0.003,uht-milk;chocolate;tropical fruit
12450,0.011,brown bread;pip fruit;soda
12451,0.004,shopping bags;domestic eggs;margarine
12452,0.003,pork;sausage;herbs
12453,0.003,soups;whole milk;root vegetables
12454,0.005,other vegetables;mustard;whole milk
12455,0.004,napkins;butter;soda
12456,0.013,bottled beer;citrus fruit;soda
12457,0.003,shopping bags;other vegetables;dishes
12458,0.005,white wine;other vegetables;tropical fruit
12459,0.006,yogurt;spread cheese;whole milk
12460,0.026,other vegetables;frankfurter;rolls/buns
12461,0.005,cat food;other vegetables;domestic eggs
12462,0.017,yogurt;frozen vegetables;other vegetables
12463,0.003,tropical fruit;newspapers;sugar
12464,0.003,yogurt;long life bakery product;butter
12465,0.003,sausage;berries;coffee
12466,0.009,yogurt;frozen vegetables;root vegetables
12467,0.003,pork;citrus fruit;sugar
12468,0.003,packaged fruit/vegetables;bottled beer;rolls/buns
12469,0.003,canned beer;detergent;whole milk
12470,0.004,citrus fruit;chewing gum;soda
12471,0.005,soft cheese;pip fruit;rolls/buns
12472,0.004,candy;cream cheese;whole milk
12473,0.006,tropical fruit;hygiene articles;rolls/buns
12474,0.003,canned beer;ham;fruit/vegetable juice
12475,0.003,frozen vegetables;onions;tropical fruit
12476,0.012,yogurt;pork;tropical fruit
12477,0.003,other vegetables;candy;berries
12478,0.007,frozen vegetables;whole milk;dessert
12479,0.008,shopping bags;canned beer;sausage
12480,0.003,bottled beer;tropical fruit;frozen fish
12481,0.004,pork;domestic eggs;oil
12482,0.003,uht-milk;sausage;napkins
12483,0.004,uht-milk;rolls/buns;chicken
12484,0.004,pork;salty snack;root vegetables
12485,0.003,specialty chocolate;sausage;butter
12486,0.003,instant coffee;shopping bags;other vegetables
12487,0.005,yogurt;pot plants;other vegetables
12488,0.003,beef;chicken;soda
12489,0.004,shopping bags;pork;newspapers
12490,0.004,hard cheese;chicken;root vegetables
12491,0.003,shopping bags;rolls/buns;semi-finished bread
12492,0.003,turkey;bottled water;whole milk
12493,0.004,white bread;bottled beer;sausage
12494,0.007,beef;other vegetables;margarine
12495,0.003,white bread;whipped/sour cream;meat
12496,0.010,beef;citrus fruit;soda
12497,0.009,pork;other vegetables;newspapers
12498,0.003,yogurt;flour;bottled water
12499,0.008,citrus fruit;margarine;soda
12500,0.009,chocolate;sausage;soda
12501,0.017,whipped/sour cream;other vegetables;root vegetables
12502,0.003,curd;cream cheese;soda
12503,0.006,long life bakery product;pastry;soda
12504,0.004,cream cheese;berries;whole milk
12505,0.005,frankfurter;rolls/buns;red/blush wine
12506,0.012,sausage;butter;soda
12507,0.003,pip fruit;frozen dessert;whole milk
12508,0.003,yogurt;brown bread;baking powder
12509,0.004,shopping bags;white wine;soda
12510,0.003,yogurt;domestic eggs;ice cream
12511,0.004,domestic eggs;sausage;chicken
12512,0.006,yogurt;butter milk;tropical fruit
12513,0.003,butter milk;napkins;whole milk
12514,0.004,hygiene articles;frankfurter;soda
12515,0.005,brown bread;hygiene articles;whole milk
12516,0.003,white bread;frozen meals;bottled water
12517,0.003,chewing gum;oil;whole milk
12518,0.004,beef;bottled beer;newspapers
12519,0.006,pastry;sausage;margarine
12520,0.007,other vegetables;fruit/vegetable juice;cream cheese
12521,0.009,pip fruit;pastry;citrus fruit
12522,0.003,curd;pip fruit;hamburger meat
12523,0.003,pork;canned beer;meat
12524,0.004,rolls/buns;zwieback;whole milk
12525,0.003,yogurt;domestic eggs;grapes
12526,0.004,brown bread;ham;rolls/buns
12527,0.014,canned beer;margarine;whole milk
12528,0.003,curd;long life bakery product;pastry
12529,0.003,vinegar;other vegetables;soda
12530,0.003,beef;rolls/buns;cream cheese
12531,0.007,hamburger meat;other vegetables;sausage
12532,0.004,long life bakery product;bottled beer;bottled water
12533,0.005,pip fruit;hygiene articles;whole milk
12534,0.004,yogurt;whipped/sour cream;specialty bar
12535,0.003,curd;uht-milk;canned beer
12536,0.004,white bread;pork;bottled water
12537,0.003,frankfurter;cream cheese;dessert
12538,0.003,pastry;hygiene articles;root vegetables
12539,0.006,chewing gum;rolls/buns;soda
12540,0.023,bottled beer;sausage;whole milk
12541,0.003,shopping bags;sliced cheese;bottled water
12542,0.003,white bread;hard cheese;other vegetables
12543,0.003,other vegetables;dishes;fruit/vegetable juice
12544,0.019,yogurt;brown bread;other vegetables
12545,0.003,semi-finished bread;whole milk;meat
12546,0.033,shopping bags;other vegetables;rolls/buns
12547,0.005,margarine;soda;dessert
12548,0.008,yogurt;whipped/sour cream;domestic eggs
12549,0.027,brown bread;other vegetables;rolls/buns
12550,0.005,white bread;beverages;whole milk
12551,0.003,canned beer;domestic eggs;ham
12552,0.005,beef;pastry;citrus fruit
12553,0.005,pastry;herbs;whole milk
12554,0.006,pastry;napkins;rolls/buns
12555,0.006,newspapers;whole milk;dessert
12556,0.003,uht-milk;canned beer;frankfurter
12557,0.003,hamburger meat;citrus fruit;margarine
12558,0.003,uht-milk;pork;bottled beer
12559,0.003,margarine;rolls/buns;semi-finished bread
12560,0.015,yogurt;canned beer;tropical fruit
12561,0.003,yogurt;chocolate;ham
12562,0.003,specialty bar;rolls/buns;cream cheese
12563,0.008,uht-milk;soda;root vegetables
12564,0.003,pork;sausage;salty snack
12565,0.003,frozen meals;candy;whole milk
12566,0.003,whipped/sour cream;waffles;frankfurter
12567,0.012,rolls/buns;chicken;root vegetables
12568,0.007,white bread;citrus fruit;soda
12569,0.003,chocolate;berries;soda
12570,0.012,bottled beer;pastry;soda
12571,0.016,beef;sausage;whole milk
12572,0.003,uht-milk;pastry;bottled water
12573,0.003,beverages;butter milk;tropical fruit
12574,0.003,hard cheese;pastry;root vegetables
12575,0.003,whipped/sour cream;liquor (appetizer);whole milk
12576,0.003,long life bakery product;pip fruit;pastry
12577,0.009,hamburger meat;tropical fruit;rolls/buns
12578,0.003,brown bread;uht-milk;pip fruit
12579,0.003,canned beer;domestic eggs;chewing gum
12580,0.004,canned beer;sausage;berries
12581,0.004,white wine;newspapers;rolls/buns
12582,0.004,yogurt;bottled beer;misc. beverages
12583,0.008,grapes;whole milk;root vegetables
12584,0.006,chocolate;pork;whole milk
12585,0.005,pet care;rolls/buns;whole milk
12586,0.004,long life bakery product;napkins;whole milk
12587,0.003,yogurt;frozen meals;chicken
12588,0.006,yogurt;chocolate;frankfurter
12589,0.004,instant coffee;rolls/buns;whole milk
12590,0.004,curd;chicken;bottled water
12591,0.003,frozen vegetables;sliced cheese;root vegetables
12592,0.006,citrus fruit;ham;bottled water
12593,0.004,white wine;domestic eggs;soda
12594,0.008,beverages;other vegetables;bottled water
12595,0.015,other vegetables;tropical fruit;butter
12596,0.009,frozen vegetables;citrus fruit;bottled water
12597,0.003,pastry;ice cream;butter
12598,0.004,white wine;bottled beer;rolls/buns
12599,0.003,white bread;bottled beer;newspapers
12600,0.004,onions;whole milk;dessert
12601,0.003,yogurt;curd;baking powder
12602,0.005,frozen vegetables;pastry;bottled water
12603,0.003,processed cheese;margarine;rolls/buns
12604,0.006,tropical fruit;frankfurter;butter
12605,0.015,yogurt;waffles;whole milk
12606,0.006,brown bread;pork;newspapers
12607,0.008,curd;brown bread;soda
12608,0.003,salty snack;butter;coffee
12609,0.004,yogurt;pet care;other vegetables
12610,0.007,brown bread;soda;dessert
12611,0.003,beverages;pork;tropical fruit
12612,0.004,yogurt;onions;frankfurter
12613,0.003,canned fish;yogurt;citrus fruit
12614,0.009,bottled beer;berries;whole milk
12615,0.004,ice cream;whole milk;coffee
12616,0.007,yogurt;chocolate;bottled beer
12617,0.004,brown bread;pork;fruit/vegetable juice
12618,0.006,yogurt;canned beer;berries
12619,0.023,whipped/sour cream;sausage;whole milk
12620,0.004,hard cheese;citrus fruit;root vegetables
12621,0.004,fruit/vegetable juice;newspapers;bottled water
12622,0.010,frozen vegetables;whipped/sour cream;whole milk
12623,0.006,ham;bottled water;soda
12624,0.012,white bread;shopping bags;whole milk
12625,0.003,white bread;flour;other vegetables
12626,0.011,pip fruit;other vegetables;margarine
12627,0.005,pork;grapes;whole milk
12628,0.004,yogurt;pastry;sugar
12629,0.003,canned beer;specialty chocolate;butter
12630,0.003,mayonnaise;tropical fruit;rolls/buns
12631,0.005,white bread;berries;whole milk
12632,0.007,curd;canned beer;bottled beer
12633,0.009,pastry;frankfurter;root vegetables
12634,0.003,curd;shopping bags;hard cheese
12635,0.008,other vegetables;bottled beer;cream cheese
12636,0.003,whipped/sour cream;ham;root vegetables
12637,0.003,white bread;whipped/sour cream;chicken
12638,0.003,pork;canned beer;misc. beverages
12639,0.005,tropical fruit;mustard;whole milk
12640,0.006,hamburger meat;other vegetables;newspapers
12641,0.005,shopping bags;tropical fruit;chicken
12642,0.009,salty snack;whole milk;root vegetables
12643,0.003,yogurt;detergent;soda
12644,0.003,curd;uht-milk;citrus fruit
12645,0.003,white bread;pip fruit;chicken
12646,0.005,white bread;pip fruit;pastry
12647,0.003,domestic eggs;waffles;sausage
12648,0.003,pot plants;whipped/sour cream;rolls/buns
12649,0.005,newspapers;misc. beverages;whole milk
12650,0.032,newspapers;rolls/buns;whole milk
12651,0.004,sausage;cream cheese;butter
12652,0.004,frozen meals;uht-milk;rolls/buns
12653,0.004,yogurt;domestic eggs;dessert
12654,0.004,curd;pastry;newspapers
12655,0.006,sausage;candy;soda
12656,0.005,beef;pork;bottled water
12657,0.003,pastry;napkins;margarine
12658,0.005,citrus fruit;bottled water;oil
12659,0.003,pip fruit;bottled water;cream cheese
12660,0.021,yogurt;curd;other vegetables
12661,0.003,dog food;whole milk;root vegetables
12662,0.003,frozen meals;chocolate;other vegetables
12663,0.014,pip fruit;citrus fruit;soda
12664,0.004,pip fruit;napkins;bottled water
12665,0.003,hard cheese;margarine;soda
12666,0.007,whipped/sour cream;bottled beer;newspapers
12667,0.004,specialty chocolate;ham;soda
12668,0.013,domestic eggs;fruit/vegetable juice;whole milk
12669,0.006,frozen vegetables;other vegetables;berries
12670,0.022,margarine;whole milk;soda
12671,0.003,canned beer;frankfurter;salty snack
12672,0.015,shopping bags;pip fruit;soda
12673,0.004,frozen vegetables;uht-milk;soda
12674,0.006,chocolate;domestic eggs;rolls/buns
12675,0.005,frozen vegetables;rolls/buns;chicken
12676,0.003,chewing gum;margarine;rolls/buns
12677,0.005,pip fruit;hard cheese;other vegetables
12678,0.005,whipped/sour cream;hard cheese;other vegetables
12679,0.003,shopping bags;canned beer;candy
12680,0.004,whipped/sour cream;root vegetables;meat
12681,0.004,napkins;rolls/buns;dessert
12682,0.004,curd;canned beer;frankfurter
12683,0.007,yogurt;canned beer;salty snack
12684,0.005,yogurt;bottled water;oil
12685,0.013,yogurt;margarine;soda
12686,0.005,pastry;ice cream;rolls/buns
12687,0.003,onions;other vegetables;berries
12688,0.006,beef;berries;whole milk
12689,0.011,shopping bags;other vegetables;domestic eggs
12690,0.003,shopping bags;frozen vegetables;berries
12691,0.006,chicken;bottled water;butter
12692,0.003,whipped/sour cream;onions;root vegetables
12693,0.004,pork;domestic eggs;bottled water
12694,0.003,onions;waffles;rolls/buns
12695,0.003,fruit/vegetable juice;seasonal products;whole milk
12696,0.006,tropical fruit;napkins;root vegetables
12697,0.004,butter milk;pastry;soda
12698,0.003,frozen vegetables;sausage;napkins
12699,0.003,uht-milk;liquor;whole milk
12700,0.004,curd cheese;rolls/buns;whole milk
12701,0.006,hamburger meat;whole milk;coffee
12702,0.007,processed cheese;tropical fruit;whole milk
12703,0.006,pork;whipped/sour cream;root vegetables
12704,0.004,canned beer;specialty bar;rolls/buns
12705,0.005,curd;frozen vegetables;soda
12706,0.003,soft cheese;whipped/sour cream;rolls/buns
12707,0.003,soft cheese;hamburger meat;rolls/buns
12708,0.005,shopping bags;frozen vegetables;pip fruit
12709,0.005,curd;canned beer;butter
12710,0.011,other vegetables;frankfurter;butter
12711,0.030,tropical fruit;whole milk;root vegetables
12712,0.005,beef;beverages;whole milk
12713,0.003,domestic eggs;sausage;meat
12714,0.004,frozen vegetables;waffles;rolls/buns
12715,0.007,yogurt;pastry;coffee
12716,0.004,onions;pastry;bottled water
12717,0.005,processed cheese;rolls/buns;soda
12718,0.003,instant coffee;bottled water;whole milk
12719,0.003,shopping bags;citrus fruit;hygiene articles
12720,0.004,dishes;rolls/buns;soda
12721,0.003,brown bread;frozen dessert;whole milk
12722,0.008,specialty chocolate;bottled water;soda
12723,0.003,curd;margarine;sugar
12724,0.007,pastry;citrus fruit;frankfurter
12725,0.008,whipped/sour cream;napkins;whole milk
12726,0.009,shopping bags;citrus fruit;tropical fruit
12727,0.003,uht-milk;chicken;bottled water
12728,0.003,curd;sausage;grapes
12729,0.012,beef;shopping bags;whole milk
12730,0.038,other vegetables;tropical fruit;rolls/buns
12731,0.006,pastry;citrus fruit;butter
12732,0.010,uht-milk;pip fruit;whole milk
12733,0.003,sliced cheese;tropical fruit;root vegetables
12734,0.007,brown bread;pork;sausage
12735,0.003,onions;dishes;whole milk
12736,0.003,pot plants;other vegetables;frankfurter
12737,0.005,pork;root vegetables;coffee
12738,0.003,frozen vegetables;bottled water;meat
12739,0.003,sausage;napkins;cream cheese
12740,0.006,bottled beer;bottled water;coffee
12741,0.003,rolls/buns;sugar;salty snack
12742,0.005,turkey;other vegetables;whole milk
12743,0.004,whipped/sour cream;bottled beer;waffles
12744,0.003,onions;sausage;fruit/vegetable juice
12745,0.006,whipped/sour cream;onions;other vegetables
12746,0.007,fruit/vegetable juice;rolls/buns;sugar
12747,0.005,hard cheese;domestic eggs;whole milk
12748,0.005,frozen meals;whole milk;coffee
12749,0.019,brown bread;tropical fruit;whole milk
12750,0.003,shopping bags;frankfurter;chicken
12751,0.003,pet care;bottled water;whole milk
12752,0.004,beef;rolls/buns;meat
12753,0.003,yogurt;soups;soda
12754,0.003,waffles;margarine;root vegetables
12755,0.004,bottled beer;ham;root vegetables
12756,0.003,yogurt;rolls/buns;chocolate marshmallow
12757,0.021,pip fruit;tropical fruit;whole milk
12758,0.004,yogurt;sausage;semi-finished bread
12759,0.008,butter milk;other vegetables;root vegetables
12760,0.012,pastry;tropical fruit;root vegetables
12761,0.003,beef;pip fruit;chicken
12762,0.003,pastry;dog food;whole milk
12763,0.003,pork;newspapers;cream cheese
12764,0.004,oil;butter;soda
12765,0.004,tropical fruit;sausage;semi-finished bread
12766,0.003,curd cheese;bottled water;whole milk
12767,0.004,pip fruit;domestic eggs;coffee
12768,0.004,frozen vegetables;tropical fruit;fruit/vegetable juice
12769,0.005,sausage;bottled water;dessert
12770,0.004,beef;other vegetables;sugar
12771,0.004,sausage;margarine;chicken
12772,0.004,pastry;citrus fruit;ham
12773,0.004,other vegetables;specialty chocolate;napkins
12774,0.012,canned beer;newspapers;soda
12775,0.010,pastry;ham;whole milk
12776,0.007,yogurt;chewing gum;soda
12777,0.008,canned beer;butter;soda
12778,0.004,hamburger meat;waffles;whole milk
12779,0.004,napkins;ham;whole milk
12780,0.003,pip fruit;ice cream;bottled water
12781,0.008,onions;soda;root vegetables
12782,0.003,fruit/vegetable juice;salty snack;chicken
12783,0.005,other vegetables;bottled beer;sugar
12784,0.009,yogurt;curd;pork
12785,0.005,canned beer;sausage;salty snack
12786,0.011,frozen vegetables;soda;root vegetables
12787,0.008,curd;pastry;sausage
12788,0.005,shopping bags;frozen vegetables;tropical fruit
12789,0.003,white bread;hard cheese;root vegetables
12790,0.003,sausage;oil;root vegetables
12791,0.003,sliced cheese;brown bread;bottled water
12792,0.006,pip fruit;chicken;soda
12793,0.003,curd;misc. beverages;soda
12794,0.003,curd;rolls/buns;meat
12795,0.004,onions;hamburger meat;whole milk
12796,0.007,uht-milk;whipped/sour cream;whole milk
12797,0.003,curd;rolls/buns;seasonal products
12798,0.003,shopping bags;condensed milk;other vegetables
12799,0.003,newspapers;whole milk;red/blush wine
12800,0.007,fruit/vegetable juice;chicken;soda
12801,0.003,uht-milk;margarine;root vegetables
12802,0.004,pastry;fruit/vegetable juice;coffee
12803,0.003,canned beer;pastry;semi-finished bread
12804,0.013,pork;rolls/buns;root vegetables
12805,0.005,pork;other vegetables;waffles
12806,0.009,sausage;ham;whole milk
12807,0.009,other vegetables;ham;soda
12808,0.003,bottled beer;waffles;butter
12809,0.005,other vegetables;newspapers;sugar
12810,0.003,soft cheese;other vegetables;grapes
12811,0.003,frankfurter;cake bar;whole milk
12812,0.003,yogurt;baking powder;root vegetables
12813,0.005,whipped/sour cream;rolls/buns;sugar
12814,0.003,yogurt;white bread;beef
12815,0.003,curd;citrus fruit;specialty chocolate
12816,0.004,beverages;canned beer;tropical fruit
12817,0.003,napkins;bottled water;dessert
12818,0.011,cat food;other vegetables;rolls/buns
12819,0.003,waffles;newspapers;bottled water
12820,0.005,brown bread;tropical fruit;misc. beverages
12821,0.004,citrus fruit;salty snack;root vegetables
12822,0.003,brown bread;citrus fruit;candy
12823,0.004,whipped/sour cream;canned beer;ice cream
12824,0.003,hamburger meat;canned beer;coffee
12825,0.005,frozen meals;other vegetables;fruit/vegetable juice
12826,0.004,other vegetables;bottled beer;meat
12827,0.004,flour;rolls/buns;soda
12828,0.004,curd;frozen meals;other vegetables
12829,0.004,sliced cheese;onions;whole milk
12830,0.003,sliced cheese;ham;whole milk
12831,0.003,beef;frozen meals;pork
12832,0.003,pastry;margarine;chicken
12833,0.015,newspapers;soda;root vegetables
12834,0.003,processed cheese;frankfurter;whole milk
12835,0.007,curd;citrus fruit;bottled water
12836,0.006,pip fruit;other vegetables;sugar
12837,0.005,brown bread;canned beer;newspapers
12838,0.009,hamburger meat;other vegetables;citrus fruit
12839,0.005,shopping bags;canned beer;fruit/vegetable juice
12840,0.004,yogurt;instant coffee;rolls/buns
12841,0.006,pork;canned beer;pastry
12842,0.024,pip fruit;sausage;whole milk
12843,0.004,yogurt;shopping bags;beverages
