id,left_pattern,left_support,right_pattern,right_support,support,confidence,lift
350,chleb pełnoziarnisty,0,414,ser żółty;jogurt naturalny,0,175,0,061,0,147,0,842
351,ser żółty;chleb pełnoziarnisty,0,160,jogurt naturalny,0,434,0,061,0,381,0,878
352,ser żółty,0,418,chleb pełnoziarnisty;banany,0,158,0,061,0,146,0,924
353,chleb pełnoziarnisty,0,414,ser żółty;banany,0,163,0,061,0,147,0,904
354,ser żółty;chleb pełnoziarnisty,0,160,banany,0,389,0,061,0,381,0,980
355,ser żółty,0,418,jogurt naturalny;banany,0,156,0,061,0,146,0,935
356,jogurt naturalny,0,434,ser żółty;banany,0,163,0,061,0,141,0,862
357,ser żółty;jogurt naturalny,0,175,banany,0,389,0,061,0,349,0,896
358,ser żółty,0,418,ryż brązowy;banany,0,149,0,061,0,146,0,979
359,ryż brązowy,0,412,ser żółty;banany,0,163,0,061,0,148,0,908
360,ser żółty;ryż brązowy,0,171,banany,0,389,0,061,0,357,0,917
361,ryż brązowy,0,412,chleb pełnoziarnisty;banany,0,158,0,061,0,148,0,937
362,chleb pełnoziarnisty,0,414,ryż brązowy;banany,0,149,0,061,0,147,0,989
363,ryż brązowy;chleb pełnoziarnisty,0,176,banany,0,389,0,061,0,347,0,891
364,ziemniaki,0,401,jabłka;ogórki,0,150,0,061,0,152,1,014
365,jabłka,0,407,ziemniaki;ogórki,0,153,0,061,0,150,0,980
366,ziemniaki;jabłka,0,160,ogórki,0,396,0,061,0,381,0,963
367,ziemniaki,0,401,banany;mleko,0,165,0,061,0,152,0,922
368,mleko,0,434,ziemniaki;banany,0,146,0,061,0,141,0,963
369,ziemniaki;mleko,0,178,banany,0,389,0,061,0,343,0,881
370,ryż brązowy,0,412,kurczak,0,192,0,060,0,146,0,758
371,ziemniaki,0,401,chleb pełnoziarnisty;ogórki,0,163,0,060,0,150,0,918
372,chleb pełnoziarnisty,0,414,ziemniaki;ogórki,0,153,0,060,0,145,0,947
373,ziemniaki;chleb pełnoziarnisty,0,164,ogórki,0,396,0,060,0,366,0,924
374,jabłka,0,407,ryż brązowy;ogórki,0,169,0,060,0,147,0,872
375,ryż brązowy,0,412,jabłka;ogórki,0,150,0,060,0,146,0,971
376,jabłka;ryż brązowy,0,175,ogórki,0,396,0,060,0,343,0,866
377,ziemniaki,0,401,ogórki;mleko,0,162,0,060,0,150,0,924
378,ogórki,0,396,ziemniaki;mleko,0,178,0,060,0,152,0,851
379,ziemniaki;ogórki,0,153,mleko,0,434,0,060,0,392,0,904
380,jabłka,0,407,jajka;chleb pełnoziarnisty,0,180,0,059,0,145,0,805
381,jajka,0,432,jabłka;chleb pełnoziarnisty,0,162,0,059,0,137,0,843
382,jabłka;jajka,0,167,chleb pełnoziarnisty,0,414,0,059,0,353,0,853
383,jabłka,0,407,ser żółty;chleb pełnoziarnisty,0,160,0,059,0,145,0,906
384,ser żółty,0,418,jabłka;chleb pełnoziarnisty,0,162,0,059,0,141,0,871
385,jabłka;ser żółty,0,163,chleb pełnoziarnisty,0,414,0,059,0,362,0,874
386,jabłka,0,407,jogurt naturalny;ogórki,0,162,0,059,0,145,0,895
387,jogurt naturalny,0,434,jabłka;ogórki,0,150,0,059,0,136,0,906
388,jabłka;jogurt naturalny,0,177,ogórki,0,396,0,059,0,333,0,842
389,jabłka,0,407,jajka;mleko,0,171,0,059,0,145,0,848
390,jajka,0,432,jabłka;mleko,0,170,0,059,0,137,0,803
391,jabłka;jajka,0,167,mleko,0,434,0,059,0,353,0,814
392,ziemniaki,0,401,ser żółty;chleb pełnoziarnisty,0,160,0,059,0,147,0,920
393,ser żółty,0,418,ziemniaki;chleb pełnoziarnisty,0,164,0,059,0,141,0,861
394,ziemniaki;ser żółty,0,159,chleb pełnoziarnisty,0,414,0,059,0,371,0,896
395,chleb pełnoziarnisty,0,414,ogórki;banany,0,156,0,059,0,143,0,914
396,ogórki,0,396,chleb pełnoziarnisty;banany,0,158,0,059,0,149,0,943
397,chleb pełnoziarnisty;ogórki,0,163,banany,0,389,0,059,0,362,0,930
398,ziemniaki,0,401,chleb pełnoziarnisty;banany,0,158,0,059,0,147,0,931
399,chleb pełnoziarnisty,0,414,ziemniaki;banany,0,146,0,059,0,143,0,976
400,ziemniaki;chleb pełnoziarnisty,0,164,banany,0,389,0,059,0,360,0,925
401,chleb pełnoziarnisty,0,414,jogurt naturalny;banany,0,156,0,059,0,143,0,914
402,jogurt naturalny,0,434,chleb pełnoziarnisty;banany,0,158,0,059,0,136,0,860
403,chleb pełnoziarnisty;jogurt naturalny,0,169,banany,0,389,0,059,0,349,0,897
404,jabłka,0,407,jogurt naturalny;banany,0,156,0,058,0,143,0,914
405,jogurt naturalny,0,434,jabłka;banany,0,160,0,058,0,134,0,835
406,jabłka;jogurt naturalny,0,177,banany,0,389,0,058,0,328,0,842
407,jajka,0,432,banany;mleko,0,165,0,058,0,134,0,814
408,mleko,0,434,jajka;banany,0,157,0,058,0,134,0,851
409,jajka;mleko,0,171,banany,0,389,0,058,0,339,0,872
410,banany,0,389,makaron pełnoziarnisty,0,183,0,057,0,147,0,801
411,jogurt naturalny,0,434,makaron pełnoziarnisty,0,183,0,057,0,131,0,718
412,pomidory,0,196,jabłka,0,407,0,057,0,291,0,715
413,ziemniaki,0,401,jabłka;banany,0,160,0,057,0,142,0,888
414,jabłka,0,407,ziemniaki;banany,0,146,0,057,0,140,0,959
415,ziemniaki;jabłka,0,160,banany,0,389,0,057,0,356,0,916
416,ryż brązowy,0,412,jogurt naturalny;banany,0,156,0,057,0,138,0,887
417,jogurt naturalny,0,434,ryż brązowy;banany,0,149,0,057,0,131,0,881
418,ryż brązowy;jogurt naturalny,0,172,banany,0,389,0,057,0,331,0,852
419,jajka,0,432,jogurt naturalny;banany,0,156,0,057,0,132,0,846
420,jogurt naturalny,0,434,jajka;banany,0,157,0,057,0,131,0,837
421,jajka;jogurt naturalny,0,180,banany,0,389,0,057,0,317,0,814
422,jabłka,0,407,ogórki;mleko,0,162,0,057,0,140,0,865
423,ogórki,0,396,jabłka;mleko,0,170,0,057,0,144,0,847
424,jabłka;ogórki,0,150,mleko,0,434,0,057,0,380,0,876
425,jabłka,0,407,jajka;banany,0,157,0,056,0,138,0,876
426,jajka,0,432,jabłka;banany,0,160,0,056,0,130,0,810
427,jabłka;jajka,0,167,banany,0,389,0,056,0,335,0,862
428,ziemniaki,0,401,ryż brązowy;jogurt naturalny,0,172,0,056,0,140,0,812
429,ryż brązowy,0,412,ziemniaki;jogurt naturalny,0,165,0,056,0,136,0,824
430,ziemniaki;ryż brązowy,0,156,jogurt naturalny,0,434,0,056,0,359,0,827
431,ziemniaki,0,401,ryż brązowy;banany,0,149,0,056,0,140,0,937
432,ryż brązowy,0,412,ziemniaki;banany,0,146,0,056,0,136,0,931
433,ziemniaki;ryż brązowy,0,156,banany,0,389,0,056,0,359,0,923
434,ziemniaki,0,401,jogurt naturalny;banany,0,156,0,055,0,137,0,879
435,jogurt naturalny,0,434,ziemniaki;banany,0,146,0,055,0,127,0,868
436,ziemniaki;jogurt naturalny,0,165,banany,0,389,0,055,0,333,0,857
437,jajka,0,432,jogurt naturalny;ogórki,0,162,0,055,0,127,0,786
438,jogurt naturalny,0,434,jajka;ogórki,0,155,0,055,0,127,0,818
439,jajka;jogurt naturalny,0,180,ogórki,0,396,0,055,0,306,0,772
440,jajka,0,432,ogórki;mleko,0,162,0,054,0,125,0,772
441,ogórki,0,396,jajka;mleko,0,171,0,054,0,136,0,797
442,jajka;ogórki,0,155,mleko,0,434,0,054,0,348,0,803
443,ziemniaki,0,401,ser żółty;jogurt naturalny,0,175,0,054,0,135,0,770
444,ser żółty,0,418,ziemniaki;jogurt naturalny,0,165,0,054,0,129,0,783
445,ziemniaki;ser żółty,0,159,jogurt naturalny,0,434,0,054,0,340,0,783
446,ziemniaki,0,401,jogurt naturalny;ogórki,0,162,0,053,0,132,0,816
447,jogurt naturalny,0,434,ziemniaki;ogórki,0,153,0,053,0,122,0,798
448,ziemniaki;jogurt naturalny,0,165,ogórki,0,396,0,053,0,321,0,811
449,jabłka,0,407,chleb pełnoziarnisty;ogórki,0,163,0,053,0,130,0,799
450,chleb pełnoziarnisty,0,414,jabłka;ogórki,0,150,0,053,0,128,0,853
451,jabłka;chleb pełnoziarnisty,0,162,ogórki,0,396,0,053,0,327,0,826
452,jabłka,0,407,jajka;ogórki,0,155,0,051,0,125,0,808
453,jajka,0,432,jabłka;ogórki,0,150,0,051,0,118,0,787
454,jabłka;jajka,0,167,ogórki,0,396,0,051,0,305,0,771
