id,support,pattern
875,0.012,ham;pip fruit
876,0.107,sausage;whole milk
877,0.013,pasta;rolls/buns
878,0.016,canned beer;sugar
879,0.011,frankfurter;grapes
880,0.010,misc. beverages;newspapers
881,0.025,cream cheese;tropical fruit
882,0.016,cat food;soda
883,0.025,citrus fruit;frozen vegetables
884,0.021,brown bread;whipped/sour cream
885,0.014,canned beer;cream cheese
886,0.023,tropical fruit;white bread
887,0.012,red/blush wine;yogurt
888,0.011,candy;shopping bags
889,0.014,bottled water;hard cheese
890,0.056,root vegetables;sausage
891,0.013,pastry;sliced cheese
892,0.014,uht-milk;whipped/sour cream
893,0.012,frankfurter;waffles
894,0.012,ice cream;pip fruit
895,0.010,bottled beer;sugar
896,0.014,meat;pastry
897,0.012,bottled water;sliced cheese
898,0.013,citrus fruit;specialty bar
899,0.023,bottled beer;margarine
900,0.015,domestic eggs;frozen vegetables
901,0.050,butter;rolls/buns
902,0.013,candy;sausage
903,0.018,berries;pip fruit
904,0.039,citrus fruit;sausage
905,0.021,rolls/buns;sliced cheese
906,0.010,chewing gum;sausage
907,0.013,domestic eggs;uht-milk
908,0.052,newspapers;other vegetables
909,0.012,bottled water;candy
910,0.010,fruit/vegetable juice;napkins
911,0.026,beverages;soda
912,0.014,chocolate;newspapers
913,0.092,citrus fruit;whole milk
914,0.014,cat food;yogurt
915,0.019,ice cream;soda
916,0.013,bottled water;grapes
917,0.035,dessert;rolls/buns
918,0.020,butter milk;soda
919,0.035,bottled water;whipped/sour cream
920,0.010,domestic eggs;specialty bar
921,0.014,coffee;cream cheese
922,0.031,soda;white bread
923,0.064,curd;whole milk
924,0.021,sugar;yogurt
925,0.042,bottled water;shopping bags
926,0.014,hamburger meat;pastry
927,0.014,citrus fruit;salty snack
928,0.013,canned beer;hamburger meat
929,0.011,chocolate;pork
930,0.025,canned beer;curd
931,0.017,pip fruit;uht-milk
932,0.010,cream cheese;onions
933,0.020,curd;frankfurter
934,0.026,chewing gum;whole milk
935,0.015,pastry;waffles
936,0.011,brown bread;misc. beverages
937,0.011,beef;waffles
938,0.010,pet care;rolls/buns
939,0.010,dessert;domestic eggs
940,0.018,chicken;fruit/vegetable juice
941,0.016,sausage;waffles
942,0.013,detergent;rolls/buns
943,0.023,napkins;root vegetables
944,0.016,bottled water;ice cream
945,0.041,beef;rolls/buns
946,0.014,processed cheese;soda
947,0.023,hygiene articles;other vegetables
948,0.014,bottled water;oil
949,0.011,grapes;pastry
950,0.037,margarine;yogurt
951,0.018,bottled beer;frozen vegetables
952,0.015,bottled beer;uht-milk
953,0.027,butter milk;other vegetables
954,0.016,domestic eggs;margarine
955,0.040,curd;yogurt
956,0.027,frankfurter;whipped/sour cream
957,0.014,canned beer;napkins
958,0.023,ham;soda
959,0.050,newspapers;soda
960,0.012,dessert;pork
961,0.081,root vegetables;soda
962,0.014,butter milk;pastry
963,0.027,margarine;sausage
964,0.043,bottled beer;tropical fruit
965,0.020,frozen vegetables;shopping bags
966,0.023,hygiene articles;rolls/buns
967,0.017,berries;bottled beer
968,0.028,bottled water;pork
969,0.021,newspapers;pork
970,0.023,domestic eggs;fruit/vegetable juice
971,0.024,domestic eggs;newspapers
972,0.025,bottled beer;domestic eggs
973,0.064,beef;whole milk
974,0.023,sausage;white bread
975,0.011,berries;coffee
976,0.012,butter milk;citrus fruit
977,0.014,waffles;whipped/sour cream
978,0.024,curd;shopping bags
979,0.016,butter;pork
980,0.058,citrus fruit;yogurt
981,0.011,curd;onions
982,0.030,rolls/buns;salty snack
983,0.010,chocolate;curd
984,0.014,frankfurter;hamburger meat
985,0.015,beef;chocolate
986,0.085,bottled beer;whole milk
987,0.026,citrus fruit;curd
988,0.024,chicken;root vegetables
989,0.011,shopping bags;sliced cheese
990,0.020,beef;newspapers
991,0.024,frankfurter;margarine
992,0.013,processed cheese;yogurt
993,0.032,chocolate;yogurt
994,0.017,fruit/vegetable juice;newspapers
995,0.031,rolls/buns;uht-milk
996,0.015,other vegetables;pot plants
997,0.021,bottled water;napkins
998,0.011,butter;napkins
999,0.011,herbs;soda
1000,0.011,cat food;sausage
1001,0.030,bottled beer;shopping bags
1002,0.011,detergent;yogurt
1003,0.016,bottled beer;waffles
1004,0.019,beef;fruit/vegetable juice
1005,0.012,butter milk;sausage
1006,0.024,white wine;whole milk
1007,0.024,bottled beer;brown bread
1008,0.041,pastry;sausage
1009,0.075,sausage;yogurt
1010,0.021,bottled beer;butter
1011,0.033,bottled water;butter
1012,0.023,misc. beverages;rolls/buns
1013,0.010,liquor;yogurt
1014,0.072,other vegetables;pastry
1015,0.031,bottled water;domestic eggs
1016,0.030,cream cheese;soda
1017,0.014,candy;root vegetables
1018,0.023,misc. beverages;other vegetables
1019,0.047,pork;rolls/buns
1020,0.012,bottled water;processed cheese
1021,0.014,onions;shopping bags
1022,0.023,margarine;pastry
1023,0.028,beef;tropical fruit
1024,0.029,cream cheese;yogurt
1025,0.016,canned beer;onions
1026,0.017,liquor;whole milk
1027,0.058,rolls/buns;whipped/sour cream
1028,0.011,pastry;salty snack
1029,0.022,brown bread;frankfurter
1030,0.019,beef;brown bread
1031,0.017,frozen vegetables;newspapers
1032,0.011,pork;uht-milk
1033,0.037,newspapers;tropical fruit
1034,0.013,bottled beer;napkins
1035,0.015,other vegetables;pickled vegetables
1036,0.055,frozen vegetables;whole milk
1037,0.010,coffee;white bread
1038,0.011,hygiene articles;pastry
1039,0.011,cream cheese;napkins
1040,0.022,butter;frankfurter
1041,0.012,butter milk;canned beer
1042,0.013,tropical fruit;white wine
1043,0.045,margarine;rolls/buns
1044,0.021,processed cheese;whole milk
1045,0.027,long life bakery product;rolls/buns
1046,0.011,detergent;tropical fruit
1047,0.011,chicken;onions
1048,0.015,frozen vegetables;fruit/vegetable juice
1049,0.031,frankfurter;sausage
1050,0.019,dishes;whole milk
1051,0.020,bottled water;sugar
1052,0.011,frankfurter;salty snack
1053,0.014,citrus fruit;long life bakery product
1054,0.011,fruit/vegetable juice;onions
1055,0.013,hygiene articles;sausage
1056,0.033,cream cheese;rolls/buns
1057,0.038,bottled water;frankfurter
1058,0.012,citrus fruit;misc. beverages
1059,0.012,newspapers;specialty bar
1060,0.016,white wine;yogurt
1061,0.023,margarine;whipped/sour cream
1062,0.013,chocolate;domestic eggs
1063,0.049,coffee;other vegetables
1064,0.017,detergent;whole milk
1065,0.013,misc. beverages;pip fruit
1066,0.030,ice cream;whole milk
1067,0.023,frozen vegetables;tropical fruit
1068,0.015,chewing gum;soda
1069,0.011,canned beer;hard cheese
1070,0.017,ice cream;yogurt
1071,0.030,newspapers;shopping bags
1072,0.013,onions;whipped/sour cream
1073,0.072,newspapers;whole milk
1074,0.041,margarine;soda
1075,0.065,shopping bags;soda
1076,0.024,canned beer;fruit/vegetable juice
1077,0.021,meat;soda
1078,0.014,pasta;whole milk
1079,0.047,newspapers;yogurt
1080,0.016,beef;frozen vegetables
1081,0.024,coffee;pip fruit
1082,0.012,pickled vegetables;soda
1083,0.019,cat food;rolls/buns
1084,0.021,ham;yogurt
1085,0.021,hamburger meat;root vegetables
1086,0.026,long life bakery product;other vegetables
1087,0.082,rolls/buns;sausage
1088,0.018,curd;domestic eggs
1089,0.018,sausage;uht-milk
1090,0.011,pasta;yogurt
1091,0.014,citrus fruit;cream cheese
1092,0.015,misc. beverages;sausage
1093,0.028,berries;soda
1094,0.011,candy;whipped/sour cream
1095,0.038,rolls/buns;white bread
1096,0.014,pastry;uht-milk
1097,0.016,coffee;curd
1098,0.012,condensed milk;other vegetables
1099,0.021,frozen meals;soda
1100,0.028,canned beer;newspapers
1101,0.014,grapes;sausage
1102,0.029,other vegetables;sugar
1103,0.015,ham;sausage
1104,0.018,cream cheese;pastry
1105,0.016,specialty chocolate;yogurt
1106,0.016,hygiene articles;yogurt
1107,0.013,canned beer;misc. beverages
1108,0.010,frozen vegetables;hamburger meat
1109,0.010,butter;butter milk
1110,0.015,processed cheese;rolls/buns
1111,0.020,misc. beverages;yogurt
1112,0.012,frozen dessert;whole milk
1113,0.013,ice cream;tropical fruit
1114,0.015,hard cheese;yogurt
1115,0.010,canned beer;red/blush wine
1116,0.054,bottled water;root vegetables
1117,0.028,hamburger meat;soda
1118,0.017,onions;sausage
1119,0.012,sliced cheese;tropical fruit
1120,0.017,bottled water;butter milk
1121,0.016,bottled water;onions
1122,0.013,beef;white bread
1123,0.018,long life bakery product;sausage
1124,0.018,other vegetables;soft cheese
1125,0.024,chocolate;tropical fruit
1126,0.040,bottled beer;bottled water
1127,0.025,dessert;root vegetables
1128,0.014,frozen vegetables;margarine
1129,0.015,frankfurter;uht-milk
1130,0.030,dessert;soda
1131,0.015,baking powder;whole milk
1132,0.024,ice cream;rolls/buns
1133,0.010,coffee;misc. beverages
1134,0.076,bottled water;soda
1135,0.077,citrus fruit;other vegetables
1136,0.011,ice cream;shopping bags
1137,0.019,root vegetables;sugar
1138,0.027,other vegetables;specialty chocolate
1139,0.025,grapes;other vegetables
1140,0.042,pork;yogurt
1141,0.012,cream cheese;pork
1142,0.015,bottled water;meat
1143,0.010,domestic eggs;long life bakery product
1144,0.015,grapes;tropical fruit
1145,0.013,ham;whipped/sour cream
1146,0.067,pork;whole milk
1147,0.011,other vegetables;packaged fruit/vegetables
1148,0.014,ham;pastry
1149,0.017,pastry;white bread
1150,0.057,newspapers;rolls/buns
1151,0.014,domestic eggs;white bread
1152,0.027,frankfurter;pip fruit
1153,0.012,fruit/vegetable juice;long life bakery product
1154,0.014,pot plants;rolls/buns
1155,0.027,curd;pastry
1156,0.028,grapes;whole milk
1157,0.021,bottled water;dessert
1158,0.010,beverages;bottled beer
1159,0.021,canned beer;coffee
1160,0.011,brown bread;napkins
1161,0.011,cat food;root vegetables
1162,0.012,ice cream;pastry
1163,0.011,chocolate;frozen vegetables
1164,0.015,bottled beer;dessert
1165,0.043,bottled beer;root vegetables
1166,0.012,chicken;coffee
1167,0.037,chocolate;rolls/buns
1168,0.017,canned beer;chocolate
1169,0.011,beef;hamburger meat
1170,0.024,pork;whipped/sour cream
1171,0.012,hard cheese;sausage
1172,0.029,citrus fruit;newspapers
1173,0.010,bottled beer;butter milk
1174,0.013,cream cheese;domestic eggs
1175,0.014,root vegetables;specialty chocolate
1176,0.011,canned beer;oil
1177,0.014,candy;citrus fruit
1178,0.030,specialty chocolate;whole milk
1179,0.151,whole milk;yogurt
1180,0.027,citrus fruit;fruit/vegetable juice
1181,0.024,chocolate;sausage
1182,0.011,pickled vegetables;root vegetables
1183,0.012,butter milk;whipped/sour cream
1184,0.010,butter;ham
1185,0.011,brown bread;ham
1186,0.014,detergent;other vegetables
1187,0.011,root vegetables;soft cheese
1188,0.016,coffee;fruit/vegetable juice
1189,0.025,butter milk;rolls/buns
1190,0.041,pastry;pip fruit
1191,0.024,ham;rolls/buns
1192,0.021,long life bakery product;yogurt
1193,0.048,chocolate;whole milk
1194,0.012,cake bar;whole milk
1195,0.036,pork;tropical fruit
1196,0.011,berries;frankfurter
1197,0.018,onions;tropical fruit
1198,0.011,ice cream;whipped/sour cream
1199,0.024,onions;yogurt
1200,0.021,salty snack;soda
1201,0.012,canned beer;long life bakery product
1202,0.010,pork;salty snack
1203,0.024,bottled beer;pork
1204,0.011,candy;pastry
1205,0.017,coffee;newspapers
1206,0.044,butter;soda
1207,0.124,other vegetables;soda
1208,0.011,bottled beer;hygiene articles
1209,0.011,butter;meat
1210,0.046,frozen vegetables;other vegetables
1211,0.047,brown bread;soda
1212,0.016,bottled water;specialty chocolate
1213,0.032,bottled beer;citrus fruit
1214,0.011,curd;dessert
1215,0.034,citrus fruit;pip fruit
1216,0.021,curd;pork
1217,0.012,bottled beer;frozen meals
1218,0.011,brown bread;meat
1219,0.017,long life bakery product;tropical fruit
1220,0.017,brown bread;butter
1221,0.015,chocolate;shopping bags
1222,0.017,beef;curd
1223,0.011,butter;onions
1224,0.014,other vegetables;processed cheese
1225,0.040,onions;whole milk
1226,0.018,sliced cheese;yogurt
1227,0.031,margarine;root vegetables
1228,0.016,chicken;frankfurter
1229,0.030,curd;root vegetables
1230,0.019,citrus fruit;white bread
1231,0.032,pork;sausage
1232,0.010,pork;waffles
1233,0.061,frankfurter;other vegetables
1234,0.012,baking powder;rolls/buns
1235,0.012,chewing gum;root vegetables
1236,0.029,long life bakery product;whole milk
1237,0.012,brown bread;onions
1238,0.023,hard cheese;rolls/buns
1239,0.026,pork;shopping bags
1240,0.025,sliced cheese;whole milk
1241,0.012,flour;soda
1242,0.010,domestic eggs;other vegetables;pip fruit
1243,0.010,bottled beer;pastry;root vegetables
1244,0.011,frozen meals;rolls/buns;soda
1245,0.023,canned beer;rolls/buns;soda
1246,0.010,candy;soda;whole milk
1247,0.014,butter milk;other vegetables;whole milk
1248,0.010,newspapers;sausage;tropical fruit
1249,0.010,citrus fruit;margarine;other vegetables
1250,0.015,bottled water;brown bread;soda
1251,0.034,brown bread;other vegetables;whole milk
1252,0.026,newspapers;soda;whole milk
1253,0.011,butter milk;whole milk;yogurt
1254,0.011,curd;margarine;whole milk
1255,0.026,brown bread;whole milk;yogurt
1256,0.010,pastry;pip fruit;tropical fruit
1257,0.025,citrus fruit;tropical fruit;whole milk
1258,0.010,margarine;sausage;yogurt
1259,0.010,canned beer;salty snack;whole milk
1260,0.013,brown bread;citrus fruit;other vegetables
1261,0.016,bottled beer;domestic eggs;whole milk
1262,0.011,margarine;shopping bags;yogurt
1263,0.014,bottled beer;citrus fruit;other vegetables
1264,0.012,bottled water;root vegetables;sausage
1265,0.010,bottled water;frankfurter;sausage
1266,0.016,domestic eggs;soda;yogurt
1267,0.016,bottled beer;sausage;yogurt
1268,0.011,butter;frankfurter;other vegetables
1269,0.012,hamburger meat;root vegetables;whole milk
1270,0.024,beef;whole milk;yogurt
1271,0.011,coffee;sausage;soda
1272,0.031,beef;other vegetables;whole milk
1273,0.030,sausage;tropical fruit;whole milk
1274,0.010,onions;rolls/buns;root vegetables
1275,0.011,napkins;tropical fruit;whole milk
1276,0.014,rolls/buns;sausage;whipped/sour cream
1277,0.012,bottled beer;bottled water;sausage
1278,0.019,root vegetables;sausage;yogurt
1279,0.014,ham;soda;whole milk
1280,0.023,frankfurter;other vegetables;yogurt
1281,0.014,beef;citrus fruit;other vegetables
1282,0.011,fruit/vegetable juice;pastry;root vegetables
1283,0.012,bottled water;hamburger meat;whole milk
1284,0.010,citrus fruit;frozen vegetables;soda
1285,0.020,newspapers;rolls/buns;root vegetables
1286,0.017,domestic eggs;other vegetables;tropical fruit
1287,0.013,frankfurter;pastry;whole milk
1288,0.012,beef;sausage;yogurt
1289,0.012,meat;tropical fruit;whole milk
1290,0.014,soda;tropical fruit;whipped/sour cream
1291,0.013,napkins;root vegetables;whole milk
1292,0.014,chocolate;other vegetables;soda
1293,0.019,citrus fruit;rolls/buns;tropical fruit
1294,0.017,canned beer;whipped/sour cream;whole milk
1295,0.011,domestic eggs;other vegetables;shopping bags
1296,0.015,pip fruit;soda;tropical fruit
1297,0.039,bottled beer;other vegetables;whole milk
1298,0.010,dessert;other vegetables;root vegetables
1299,0.015,waffles;whole milk;yogurt
1300,0.013,canned beer;root vegetables;sausage
1301,0.034,rolls/buns;root vegetables;soda
1302,0.013,bottled beer;frankfurter;rolls/buns
1303,0.015,pork;rolls/buns;tropical fruit
1304,0.014,citrus fruit;rolls/buns;shopping bags
1305,0.016,citrus fruit;frankfurter;whole milk
1306,0.011,domestic eggs;fruit/vegetable juice;rolls/buns
1307,0.012,other vegetables;shopping bags;whipped/sour cream
1308,0.015,bottled beer;pastry;rolls/buns
1309,0.027,butter;whole milk;yogurt
1310,0.014,bottled water;butter;rolls/buns
1311,0.010,rolls/buns;white wine;whole milk
1312,0.020,citrus fruit;pastry;whole milk
1313,0.011,pork;rolls/buns;shopping bags
1314,0.013,butter;citrus fruit;other vegetables
1315,0.021,frozen vegetables;soda;whole milk
1316,0.014,frozen vegetables;rolls/buns;root vegetables
1317,0.012,fruit/vegetable juice;pastry;rolls/buns
1318,0.012,hamburger meat;pip fruit;whole milk
1319,0.017,root vegetables;shopping bags;yogurt
1320,0.016,pip fruit;root vegetables;yogurt
1321,0.026,soda;whipped/sour cream;whole milk
1322,0.026,other vegetables;pip fruit;soda
1323,0.017,citrus fruit;pip fruit;whole milk
1324,0.013,butter;sausage;yogurt
1325,0.011,fruit/vegetable juice;sausage;yogurt
1326,0.017,pastry;shopping bags;whole milk
1327,0.011,beef;citrus fruit;rolls/buns
1328,0.019,newspapers;rolls/buns;yogurt
1329,0.010,hamburger meat;tropical fruit;whole milk
1330,0.012,beef;pastry;rolls/buns
1331,0.013,butter;rolls/buns;sausage
1332,0.011,newspapers;pork;whole milk
1333,0.013,coffee;other vegetables;root vegetables
1334,0.041,rolls/buns;shopping bags;whole milk
1335,0.011,bottled water;other vegetables;uht-milk
1336,0.014,pip fruit;tropical fruit;yogurt
1337,0.043,other vegetables;shopping bags;whole milk
1338,0.017,pork;rolls/buns;soda
1339,0.014,butter;other vegetables;pastry
1340,0.040,root vegetables;whole milk;yogurt
1341,0.018,canned beer;soda;yogurt
1342,0.010,bottled water;curd;tropical fruit
1343,0.011,beverages;other vegetables;yogurt
1344,0.023,sausage;whipped/sour cream;whole milk
1345,0.016,pastry;sausage;soda
1346,0.011,beef;pip fruit;rolls/buns
1347,0.030,bottled water;tropical fruit;whole milk
1348,0.013,tropical fruit;white bread;whole milk
1349,0.017,pip fruit;sausage;yogurt
1350,0.016,frankfurter;sausage;whole milk
1351,0.019,pork;tropical fruit;whole milk
1352,0.020,pork;root vegetables;whole milk
1353,0.021,margarine;whole milk;yogurt
1354,0.016,bottled beer;other vegetables;pastry
1355,0.023,butter;other vegetables;soda
1356,0.026,frankfurter;other vegetables;rolls/buns
1357,0.015,curd;other vegetables;sausage
1358,0.011,bottled beer;pip fruit;root vegetables
1359,0.014,cream cheese;other vegetables;soda
1360,0.013,pastry;pip fruit;soda
1361,0.014,onions;soda;whole milk
1362,0.012,brown bread;citrus fruit;rolls/buns
1363,0.017,pastry;root vegetables;soda
1364,0.012,butter;citrus fruit;rolls/buns
1365,0.012,hard cheese;other vegetables;rolls/buns
1366,0.028,citrus fruit;other vegetables;yogurt
1367,0.012,canned beer;fruit/vegetable juice;other vegetables
1368,0.018,bottled water;rolls/buns;shopping bags
1369,0.011,chocolate;rolls/buns;sausage
1370,0.031,bottled water;rolls/buns;soda
1371,0.014,bottled water;margarine;other vegetables
1372,0.023,fruit/vegetable juice;whole milk;yogurt
1373,0.015,dessert;other vegetables;rolls/buns
1374,0.019,bottled beer;rolls/buns;sausage
1375,0.015,brown bread;soda;tropical fruit
1376,0.027,margarine;other vegetables;whole milk
1377,0.013,domestic eggs;newspapers;rolls/buns
1378,0.012,pastry;root vegetables;tropical fruit
1379,0.012,brown bread;tropical fruit;yogurt
1380,0.012,hygiene articles;other vegetables;whole milk
1381,0.011,other vegetables;red/blush wine;whole milk
1382,0.032,butter;other vegetables;whole milk
1383,0.014,citrus fruit;pip fruit;soda
1384,0.022,bottled water;rolls/buns;tropical fruit
1385,0.012,butter;soda;tropical fruit
1386,0.013,pastry;pork;whole milk
1387,0.014,pork;whipped/sour cream;whole milk
1388,0.012,citrus fruit;hamburger meat;whole milk
1389,0.024,bottled water;pastry;whole milk
1390,0.034,other vegetables;root vegetables;soda
1391,0.017,bottled water;butter;other vegetables
1392,0.018,canned beer;rolls/buns;tropical fruit
1393,0.014,beef;bottled water;whole milk
1394,0.011,brown bread;domestic eggs;whole milk
1395,0.034,pip fruit;whole milk;yogurt
1396,0.026,citrus fruit;root vegetables;whole milk
1397,0.014,coffee;root vegetables;soda
1398,0.013,other vegetables;pastry;whipped/sour cream
1399,0.024,bottled water;soda;yogurt
1400,0.013,canned beer;rolls/buns;shopping bags
1401,0.014,beef;other vegetables;sausage
1402,0.019,other vegetables;sausage;whipped/sour cream
1403,0.010,oil;other vegetables;rolls/buns
1404,0.010,canned beer;pork;rolls/buns
1405,0.013,butter;root vegetables;yogurt
1406,0.025,bottled beer;other vegetables;soda
1407,0.018,bottled water;whipped/sour cream;whole milk
1408,0.012,bottled beer;frankfurter;other vegetables
1409,0.035,canned beer;rolls/buns;whole milk
1410,0.012,beef;other vegetables;whipped/sour cream
1411,0.010,berries;bottled water;other vegetables
1412,0.010,frozen vegetables;pork;whole milk
1413,0.010,bottled water;citrus fruit;sausage
1414,0.014,berries;soda;whole milk
1415,0.015,rolls/buns;tropical fruit;whipped/sour cream
1416,0.013,brown bread;sausage;yogurt
1417,0.024,bottled water;pip fruit;whole milk
1418,0.012,bottled beer;newspapers;rolls/buns
1419,0.014,newspapers;sausage;soda
1420,0.013,bottled water;fruit/vegetable juice;other vegetables
1421,0.010,domestic eggs;rolls/buns;whipped/sour cream
1422,0.022,rolls/buns;root vegetables;tropical fruit
1423,0.021,bottled beer;other vegetables;sausage
1424,0.012,beverages;rolls/buns;soda
1425,0.012,fruit/vegetable juice;tropical fruit;yogurt
1426,0.013,other vegetables;rolls/buns;sugar
1427,0.015,domestic eggs;rolls/buns;sausage
1428,0.017,pork;soda;yogurt
1429,0.011,butter;citrus fruit;yogurt
1430,0.012,coffee;rolls/buns;root vegetables
1431,0.033,citrus fruit;other vegetables;rolls/buns
1432,0.016,fruit/vegetable juice;other vegetables;sausage
1433,0.012,canned beer;margarine;other vegetables
1434,0.013,bottled water;canned beer;root vegetables
1435,0.011,newspapers;root vegetables;shopping bags
1436,0.010,brown bread;coffee;whole milk
1437,0.011,margarine;other vegetables;tropical fruit
1438,0.020,chocolate;whole milk;yogurt
1439,0.018,curd;rolls/buns;yogurt
1440,0.011,frankfurter;root vegetables;tropical fruit
1441,0.016,soda;uht-milk;whole milk
1442,0.032,bottled water;other vegetables;yogurt
1443,0.013,uht-milk;whole milk;yogurt
1444,0.011,brown bread;newspapers;rolls/buns
1445,0.011,bottled beer;citrus fruit;yogurt
1446,0.021,bottled water;frankfurter;whole milk
1447,0.010,citrus fruit;napkins;whole milk
1448,0.016,frozen vegetables;rolls/buns;yogurt
1449,0.010,herbs;other vegetables;whole milk
1450,0.013,canned beer;rolls/buns;whipped/sour cream
1451,0.016,coffee;other vegetables;yogurt
1452,0.016,other vegetables;rolls/buns;white bread
1453,0.012,meat;other vegetables;rolls/buns
1454,0.013,fruit/vegetable juice;soda;tropical fruit
1455,0.012,bottled water;fruit/vegetable juice;rolls/buns
1456,0.011,red/blush wine;rolls/buns;whole milk
1457,0.013,citrus fruit;frankfurter;soda
1458,0.011,newspapers;pip fruit;yogurt
1459,0.012,curd;pastry;yogurt
1460,0.012,frozen vegetables;other vegetables;sausage
1461,0.018,root vegetables;tropical fruit;yogurt
1462,0.011,frankfurter;rolls/buns;shopping bags
1463,0.011,butter;pastry;yogurt
1464,0.011,canned beer;newspapers;other vegetables
1465,0.010,bottled water;brown bread;shopping bags
1466,0.019,bottled beer;other vegetables;tropical fruit
1467,0.028,butter;rolls/buns;whole milk
1468,0.021,chicken;rolls/buns;whole milk
1469,0.021,citrus fruit;shopping bags;whole milk
1470,0.012,salty snack;soda;whole milk
1471,0.026,bottled water;other vegetables;tropical fruit
1472,0.011,napkins;other vegetables;yogurt
1473,0.012,fruit/vegetable juice;pip fruit;rolls/buns
1474,0.013,napkins;rolls/buns;soda
1475,0.013,bottled water;newspapers;other vegetables
1476,0.010,coffee;pastry;soda
1477,0.010,butter;coffee;whole milk
1478,0.010,chicken;pastry;whole milk
1479,0.012,beef;rolls/buns;sausage
1480,0.028,whipped/sour cream;whole milk;yogurt
1481,0.028,rolls/buns;shopping bags;soda
1482,0.010,bottled beer;fruit/vegetable juice;rolls/buns
1483,0.015,brown bread;other vegetables;pastry
1484,0.012,margarine;other vegetables;whipped/sour cream
1485,0.010,beef;tropical fruit;yogurt
1486,0.010,bottled beer;coffee;whole milk
1487,0.010,ice cream;other vegetables;rolls/buns
1488,0.015,frankfurter;pip fruit;whole milk
1489,0.017,canned beer;other vegetables;tropical fruit
1490,0.012,curd;other vegetables;pork
1491,0.029,root vegetables;soda;yogurt
1492,0.011,hamburger meat;soda;yogurt
1493,0.011,chicken;newspapers;rolls/buns
1494,0.012,canned beer;fruit/vegetable juice;rolls/buns
1495,0.012,rolls/buns;sliced cheese;whole milk
1496,0.012,bottled beer;canned beer;yogurt
1497,0.027,other vegetables;root vegetables;sausage
1498,0.022,root vegetables;soda;tropical fruit
1499,0.045,other vegetables;root vegetables;whole milk
1500,0.010,other vegetables;waffles;yogurt
1501,0.040,soda;tropical fruit;whole milk
1502,0.015,bottled beer;pip fruit;rolls/buns
1503,0.012,cat food;rolls/buns;whole milk
1504,0.015,chicken;other vegetables;soda
1505,0.022,other vegetables;root vegetables;tropical fruit
1506,0.014,fruit/vegetable juice;rolls/buns;sausage
1507,0.011,frozen vegetables;newspapers;whole milk
1508,0.019,pastry;rolls/buns;root vegetables
1509,0.037,bottled water;other vegetables;rolls/buns
1510,0.010,butter;newspapers;yogurt
1511,0.010,meat;other vegetables;root vegetables
1512,0.012,brown bread;canned beer;rolls/buns
1513,0.012,bottled water;butter;yogurt
1514,0.012,pip fruit;rolls/buns;whipped/sour cream
1515,0.011,bottled water;dessert;whole milk
1516,0.013,canned beer;margarine;rolls/buns
1517,0.010,bottled beer;newspapers;yogurt
1518,0.012,fruit/vegetable juice;other vegetables;pip fruit
1519,0.018,frankfurter;tropical fruit;whole milk
1520,0.048,rolls/buns;root vegetables;whole milk
1521,0.010,dessert;tropical fruit;whole milk
1522,0.020,domestic eggs;tropical fruit;whole milk
1523,0.010,chicken;whipped/sour cream;whole milk
1524,0.018,margarine;other vegetables;soda
1525,0.019,newspapers;shopping bags;whole milk
1526,0.011,beef;other vegetables;shopping bags
1527,0.014,bottled water;rolls/buns;whipped/sour cream
1528,0.015,bottled beer;citrus fruit;rolls/buns
1529,0.022,canned beer;other vegetables;yogurt
1530,0.013,domestic eggs;pip fruit;whole milk
1531,0.013,bottled water;napkins;whole milk
1532,0.018,pastry;rolls/buns;tropical fruit
1533,0.016,fruit/vegetable juice;soda;yogurt
1534,0.018,other vegetables;pastry;pip fruit
1535,0.012,brown bread;shopping bags;yogurt
1536,0.051,other vegetables;tropical fruit;whole milk
1537,0.015,bottled water;newspapers;rolls/buns
1538,0.013,curd;sausage;soda
1539,0.011,beef;soda;tropical fruit
1540,0.031,other vegetables;shopping bags;soda
1541,0.014,onions;whole milk;yogurt
1542,0.014,dessert;root vegetables;whole milk
1543,0.020,frankfurter;root vegetables;whole milk
1544,0.029,curd;other vegetables;whole milk
1545,0.014,coffee;rolls/buns;yogurt
1546,0.017,canned beer;other vegetables;pastry
1547,0.014,bottled beer;margarine;whole milk
1548,0.010,bottled water;brown bread;sausage
1549,0.011,canned beer;coffee;soda
1550,0.011,root vegetables;uht-milk;whole milk
1551,0.017,frankfurter;root vegetables;soda
1552,0.014,coffee;sausage;whole milk
1553,0.023,pastry;sausage;whole milk
1554,0.017,cream cheese;whole milk;yogurt
1555,0.011,bottled beer;pastry;yogurt
1556,0.012,coffee;pastry;whole milk
1557,0.013,newspapers;shopping bags;soda
1558,0.012,canned beer;newspapers;rolls/buns
1559,0.015,curd;sausage;yogurt
1560,0.040,other vegetables;pip fruit;whole milk
1561,0.011,butter;margarine;whole milk
1562,0.020,other vegetables;pip fruit;tropical fruit
1563,0.019,bottled water;canned beer;other vegetables
1564,0.022,pastry;rolls/buns;yogurt
1565,0.011,fruit/vegetable juice;other vegetables;shopping bags
1566,0.016,bottled water;canned beer;rolls/buns
1567,0.012,sausage;tropical fruit;whipped/sour cream
1568,0.012,beef;root vegetables;yogurt
1569,0.012,chicken;other vegetables;yogurt
1570,0.038,bottled beer;rolls/buns;whole milk
1571,0.015,other vegetables;pork;sausage
