id,support,pattern
4770,0.003,bottled beer;citrus fruit;salty snack
4771,0.003,beverages;sausage;shopping bags
4772,0.008,frankfurter;newspapers;root vegetables
4773,0.006,butter;meat;other vegetables
4774,0.003,citrus fruit;flour;other vegetables
4775,0.003,frankfurter;sausage;white wine
4776,0.004,brown bread;tropical fruit;uht-milk
4777,0.004,beef;rolls/buns;soft cheese
4778,0.003,bottled beer;dishes;soda
4779,0.003,hard cheese;onions;other vegetables
4780,0.004,chicken;white wine;whole milk
4781,0.011,bottled water;dessert;other vegetables
4782,0.006,butter;margarine;rolls/buns
4783,0.004,butter;domestic eggs;shopping bags
4784,0.007,canned beer;curd;sausage
4785,0.003,grapes;pastry;sausage
4786,0.003,bottled water;cream cheese;dessert
4787,0.003,bottled water;citrus fruit;meat
4788,0.003,frankfurter;seasonal products;soda
4789,0.004,other vegetables;red/blush wine;shopping bags
4790,0.004,bottled beer;uht-milk;yogurt
4791,0.007,frozen vegetables;root vegetables;tropical fruit
4792,0.005,beverages;newspapers;soda
4793,0.014,newspapers;tropical fruit;yogurt
4794,0.006,candy;pip fruit;rolls/buns
4795,0.004,frankfurter;pork;whipped/sour cream
4796,0.003,oil;pastry;pip fruit
4797,0.009,specialty chocolate;whole milk;yogurt
4798,0.003,rolls/buns;seasonal products;shopping bags
4799,0.003,canned beer;frankfurter;misc. beverages
4800,0.003,chicken;processed cheese;soda
4801,0.004,citrus fruit;ham;pastry
4802,0.003,pip fruit;semi-finished bread;yogurt
4803,0.019,pip fruit;rolls/buns;root vegetables
4804,0.010,citrus fruit;white bread;whole milk
4805,0.004,beverages;domestic eggs;tropical fruit
4806,0.018,bottled water;pastry;soda
4807,0.003,beef;frankfurter;hamburger meat
4808,0.003,beverages;fruit/vegetable juice;other vegetables
4809,0.003,meat;salty snack;sausage
4810,0.003,ice cream;soda;sugar
4811,0.009,bottled beer;canned beer;root vegetables
4812,0.003,bottled water;coffee;frozen vegetables
4813,0.014,canned beer;citrus fruit;other vegetables
4814,0.004,herbs;pork;yogurt
4815,0.004,curd;meat;yogurt
4816,0.007,bottled water;soda;waffles
4817,0.006,curd;soda;white bread
4818,0.003,bottled water;margarine;napkins
4819,0.006,bottled beer;pork;tropical fruit
4820,0.005,chewing gum;other vegetables;root vegetables
4821,0.045,bottled water;rolls/buns;whole milk
4822,0.004,cream cheese;frozen vegetables;yogurt
4823,0.008,bottled water;fruit/vegetable juice;sausage
4824,0.010,ice cream;sausage;whole milk
4825,0.003,beef;frozen fish;whole milk
4826,0.004,dessert;newspapers;pip fruit
4827,0.003,newspapers;specialty bar;tropical fruit
4828,0.007,margarine;newspapers;soda
4829,0.003,dessert;pork;root vegetables
4830,0.005,bottled beer;root vegetables;waffles
4831,0.003,dishes;pastry;yogurt
4832,0.003,cream cheese;napkins;tropical fruit
4833,0.004,hard cheese;newspapers;soda
4834,0.003,chewing gum;domestic eggs;soda
4835,0.004,flour;root vegetables;whole milk
4836,0.003,cream cheese;tropical fruit;white bread
4837,0.003,misc. beverages;pastry;root vegetables
4838,0.021,other vegetables;pork;soda
4839,0.006,onions;pip fruit;soda
4840,0.003,cream cheese;napkins;newspapers
4841,0.003,root vegetables;sausage;spread cheese
4842,0.006,butter;frozen meals;whole milk
4843,0.012,curd;frankfurter;rolls/buns
4844,0.006,beverages;other vegetables;shopping bags
4845,0.020,canned beer;pastry;whole milk
4846,0.003,citrus fruit;cream cheese;hamburger meat
4847,0.003,cream cheese;red/blush wine;tropical fruit
4848,0.007,domestic eggs;sausage;whipped/sour cream
4849,0.003,hygiene articles;other vegetables;shopping bags
4850,0.003,curd;ham;soda
4851,0.003,flour;frankfurter;soda
4852,0.005,candy;root vegetables;soda
4853,0.003,chocolate;pastry;sausage
4854,0.003,napkins;soda;white bread
4855,0.004,citrus fruit;hard cheese;tropical fruit
4856,0.009,frankfurter;root vegetables;sausage
4857,0.003,bottled beer;specialty chocolate;tropical fruit
4858,0.004,citrus fruit;hygiene articles;tropical fruit
4859,0.003,curd;hard cheese;soda
4860,0.003,bottled beer;chicken;coffee
4861,0.006,misc. beverages;tropical fruit;yogurt
4862,0.005,bottled beer;soda;specialty chocolate
4863,0.006,detergent;other vegetables;soda
4864,0.004,candy;onions;whole milk
4865,0.015,citrus fruit;other vegetables;shopping bags
4866,0.005,canned beer;rolls/buns;waffles
4867,0.003,frankfurter;red/blush wine;soda
4868,0.003,cat food;fruit/vegetable juice;root vegetables
4869,0.004,chicken;domestic eggs;whipped/sour cream
4870,0.010,brown bread;newspapers;soda
4871,0.005,canned fish;rolls/buns;yogurt
4872,0.006,canned fish;whole milk;yogurt
4873,0.003,brown bread;onions;pork
4874,0.004,frankfurter;napkins;soda
4875,0.003,domestic eggs;frankfurter;specialty bar
4876,0.003,citrus fruit;salt;soda
4877,0.004,shopping bags;sliced cheese;tropical fruit
4878,0.008,beef;bottled beer;yogurt
4879,0.004,dessert;pip fruit;sausage
4880,0.003,chocolate;cream cheese;soda
4881,0.005,butter;chicken;sausage
4882,0.003,chewing gum;root vegetables;shopping bags
4883,0.010,bottled beer;margarine;rolls/buns
4884,0.005,canned beer;hygiene articles;rolls/buns
4885,0.006,bottled beer;curd;root vegetables
4886,0.005,sausage;soda;specialty chocolate
4887,0.004,long life bakery product;root vegetables;whipped/sour cream
4888,0.013,hard cheese;rolls/buns;whole milk
4889,0.005,oil;shopping bags;soda
4890,0.003,curd;rolls/buns;soft cheese
4891,0.004,meat;newspapers;yogurt
4892,0.009,bottled water;canned beer;curd
4893,0.003,beef;citrus fruit;long life bakery product
4894,0.018,other vegetables;pastry;sausage
4895,0.004,berries;frankfurter;root vegetables
4896,0.006,misc. beverages;sausage;yogurt
4897,0.007,other vegetables;shopping bags;sliced cheese
4898,0.014,bottled water;newspapers;soda
4899,0.013,domestic eggs;pastry;rolls/buns
4900,0.003,brown bread;frankfurter;uht-milk
4901,0.004,chocolate;pork;soda
4902,0.004,brown bread;frankfurter;frozen vegetables
4903,0.003,domestic eggs;long life bakery product;pork
4904,0.004,berries;bottled beer;fruit/vegetable juice
4905,0.004,fruit/vegetable juice;newspapers;pip fruit
4906,0.006,chicken;napkins;whole milk
4907,0.004,citrus fruit;newspapers;specialty bar
4908,0.008,bottled beer;brown bread;root vegetables
4909,0.003,candy;frozen vegetables;tropical fruit
4910,0.004,beef;sugar;whole milk
4911,0.005,canned beer;curd;pork
4912,0.004,dessert;pip fruit;whipped/sour cream
4913,0.004,other vegetables;pasta;tropical fruit
4914,0.003,beverages;white bread;yogurt
4915,0.004,coffee;long life bakery product;other vegetables
4916,0.006,beverages;pastry;soda
4917,0.003,hamburger meat;soda;sugar
4918,0.003,dessert;grapes;soda
4919,0.003,coffee;frozen meals;soda
4920,0.008,sausage;uht-milk;yogurt
4921,0.004,butter;chicken;whipped/sour cream
4922,0.003,brown bread;citrus fruit;cream cheese
4923,0.010,berries;soda;tropical fruit
4924,0.003,detergent;rolls/buns;sausage
4925,0.008,canned beer;pastry;pip fruit
4926,0.004,bottled beer;butter milk;tropical fruit
4927,0.004,bottled beer;ice cream;sausage
4928,0.004,dessert;root vegetables;white bread
4929,0.003,margarine;tropical fruit;uht-milk
4930,0.004,canned beer;other vegetables;processed cheese
4931,0.003,beverages;napkins;rolls/buns
4932,0.003,curd;shopping bags;uht-milk
4933,0.004,root vegetables;spread cheese;yogurt
4934,0.003,butter milk;canned beer;root vegetables
4935,0.003,hard cheese;pork;rolls/buns
4936,0.004,beef;domestic eggs;frankfurter
4937,0.004,onions;sliced cheese;yogurt
4938,0.003,cake bar;other vegetables;whipped/sour cream
4939,0.006,brown bread;tropical fruit;whipped/sour cream
4940,0.008,citrus fruit;pork;soda
4941,0.003,beef;chocolate;whipped/sour cream
4942,0.007,frozen vegetables;shopping bags;soda
4943,0.007,canned beer;other vegetables;white bread
4944,0.004,grapes;soda;tropical fruit
4945,0.003,frankfurter;herbs;yogurt
4946,0.003,cat food;tropical fruit;whipped/sour cream
4947,0.004,coffee;napkins;yogurt
4948,0.004,citrus fruit;onions;shopping bags
4949,0.003,canned beer;hard cheese;yogurt
4950,0.004,butter milk;meat;whole milk
4951,0.003,mustard;soda;whole milk
4952,0.006,ham;other vegetables;pastry
4953,0.004,canned beer;citrus fruit;pork
4954,0.025,frankfurter;other vegetables;soda
4955,0.005,newspapers;pip fruit;whipped/sour cream
4956,0.006,coffee;dessert;other vegetables
4957,0.005,chewing gum;root vegetables;yogurt
4958,0.007,baking powder;other vegetables;rolls/buns
4959,0.004,canned beer;cream cheese;tropical fruit
4960,0.010,chicken;pip fruit;whole milk
4961,0.004,meat;pork;root vegetables
4962,0.003,other vegetables;pastry;spread cheese
4963,0.003,beverages;cat food;other vegetables
4964,0.005,long life bakery product;rolls/buns;whipped/sour cream
4965,0.003,pasta;root vegetables;yogurt
4966,0.003,berries;dessert;tropical fruit
4967,0.004,butter milk;frozen vegetables;other vegetables
4968,0.004,berries;bottled beer;whipped/sour cream
4969,0.006,bottled water;ice cream;yogurt
4970,0.006,citrus fruit;salty snack;yogurt
4971,0.004,beverages;shopping bags;yogurt
4972,0.004,cream cheese;other vegetables;white bread
4973,0.005,brown bread;chicken;yogurt
4974,0.005,frozen vegetables;pastry;pip fruit
4975,0.007,bottled beer;citrus fruit;pip fruit
4976,0.005,butter;pastry;pip fruit
4977,0.015,citrus fruit;sausage;yogurt
4978,0.003,coffee;onions;tropical fruit
4979,0.003,domestic eggs;grapes;whole milk
4980,0.003,bottled water;mayonnaise;whole milk
4981,0.003,condensed milk;sausage;tropical fruit
4982,0.006,frozen meals;fruit/vegetable juice;whole milk
4983,0.004,beef;butter milk;tropical fruit
4984,0.006,sausage;shopping bags;whipped/sour cream
4985,0.004,citrus fruit;detergent;whole milk
4986,0.022,bottled water;other vegetables;pip fruit
4987,0.004,hard cheese;root vegetables;shopping bags
4988,0.004,beef;pip fruit;pork
4989,0.003,brown bread;oil;soda
4990,0.003,frozen dessert;other vegetables;soda
4991,0.003,liquor;other vegetables;uht-milk
4992,0.003,brown bread;processed cheese;rolls/buns
4993,0.003,frozen dessert;newspapers;whole milk
4994,0.004,pastry;rolls/buns;salty snack
4995,0.004,instant coffee;other vegetables;rolls/buns
4996,0.004,brown bread;margarine;root vegetables
4997,0.003,berries;hygiene articles;other vegetables
4998,0.007,margarine;other vegetables;uht-milk
4999,0.003,misc. beverages;salty snack;soda
5000,0.003,baking powder;canned beer;newspapers
5001,0.008,berries;other vegetables;pastry
5002,0.004,soda;sugar;uht-milk
5003,0.005,meat;uht-milk;whole milk
5004,0.003,bottled beer;chicken;pork
5005,0.004,long life bakery product;margarine;soda
5006,0.015,citrus fruit;frankfurter;other vegetables
5007,0.003,fruit/vegetable juice;specialty bar;tropical fruit
5008,0.004,butter;hamburger meat;soda
5009,0.013,bottled water;brown bread;yogurt
5010,0.008,berries;bottled water;yogurt
5011,0.003,chocolate;ice cream;rolls/buns
5012,0.006,chicken;domestic eggs;soda
5013,0.012,hamburger meat;sausage;whole milk
5014,0.004,bottled water;citrus fruit;cream cheese
5015,0.004,chewing gum;soda;tropical fruit
5016,0.003,brown bread;chocolate;tropical fruit
5017,0.003,canned beer;pip fruit;specialty bar
5018,0.017,chocolate;other vegetables;yogurt
5019,0.004,butter;citrus fruit;pork
5020,0.008,bottled beer;brown bread;sausage
5021,0.016,butter;tropical fruit;whole milk
5022,0.007,long life bakery product;sausage;soda
5023,0.007,beef;citrus fruit;pip fruit
5024,0.003,meat;whipped/sour cream;white bread
5025,0.016,margarine;root vegetables;whole milk
5026,0.003,pip fruit;spread cheese;yogurt
5027,0.009,root vegetables;soda;white bread
5028,0.004,butter;newspapers;salty snack
5029,0.003,root vegetables;turkey;whole milk
5030,0.003,brown bread;butter milk;shopping bags
5031,0.003,bottled beer;margarine;onions
5032,0.004,flour;waffles;whole milk
5033,0.003,domestic eggs;frankfurter;white bread
5034,0.010,butter;shopping bags;soda
5035,0.005,beef;pork;shopping bags
5036,0.003,chicken;sausage;waffles
5037,0.003,shopping bags;white wine;yogurt
5038,0.003,meat spreads;rolls/buns;whole milk
5039,0.003,beef;specialty chocolate;yogurt
5040,0.003,long life bakery product;newspapers;root vegetables
5041,0.005,ham;whipped/sour cream;yogurt
5042,0.006,cream cheese;soda;whipped/sour cream
5043,0.003,fruit/vegetable juice;napkins;sausage
5044,0.005,berries;bottled water;brown bread
5045,0.024,margarine;rolls/buns;whole milk
5046,0.004,newspapers;processed cheese;whole milk
5047,0.004,hard cheese;other vegetables;pastry
5048,0.009,canned beer;root vegetables;whipped/sour cream
5049,0.005,grapes;other vegetables;shopping bags
5050,0.011,bottled beer;root vegetables;tropical fruit
5051,0.003,sliced cheese;soda;white bread
5052,0.004,canned beer;chicken;fruit/vegetable juice
5053,0.007,grapes;root vegetables;yogurt
5054,0.010,bottled water;pork;rolls/buns
5055,0.003,cat food;pip fruit;yogurt
5056,0.003,frankfurter;pip fruit;white bread
5057,0.003,ham;newspapers;whipped/sour cream
5058,0.003,curd;soda;specialty chocolate
5059,0.003,brown bread;cat food;sausage
5060,0.011,coffee;pastry;rolls/buns
5061,0.005,hygiene articles;pip fruit;rolls/buns
5062,0.003,napkins;uht-milk;yogurt
5063,0.004,berries;butter;soda
5064,0.004,salt;shopping bags;whole milk
5065,0.004,bottled beer;rolls/buns;soft cheese
5066,0.003,cling film/bags;rolls/buns;yogurt
5067,0.007,brown bread;other vegetables;uht-milk
5068,0.006,citrus fruit;coffee;tropical fruit
5069,0.004,butter;onions;rolls/buns
5070,0.003,canned beer;salty snack;white bread
5071,0.003,margarine;processed cheese;rolls/buns
5072,0.004,bottled beer;domestic eggs;frozen meals
5073,0.004,napkins;pip fruit;sausage
5074,0.003,butter;hard cheese;shopping bags
5075,0.003,canned fish;other vegetables;shopping bags
5076,0.004,other vegetables;pastry;semi-finished bread
5077,0.003,pickled vegetables;sugar;whole milk
5078,0.003,other vegetables;root vegetables;zwieback
5079,0.004,beef;soda;white bread
5080,0.006,misc. beverages;root vegetables;sausage
5081,0.003,cream cheese;specialty bar;whole milk
5082,0.008,other vegetables;soft cheese;yogurt
5083,0.004,coffee;oil;tropical fruit
5084,0.003,curd;other vegetables;soft cheese
5085,0.013,bottled water;other vegetables;pork
5086,0.003,detergent;root vegetables;sausage
5087,0.005,domestic eggs;fruit/vegetable juice;whipped/sour cream
5088,0.005,domestic eggs;hamburger meat;whole milk
5089,0.004,butter;rolls/buns;specialty bar
5090,0.003,bottled beer;chicken;pip fruit
5091,0.003,bottled beer;frozen meals;shopping bags
5092,0.011,ice cream;soda;whole milk
5093,0.004,root vegetables;specialty bar;tropical fruit
5094,0.004,fruit/vegetable juice;rolls/buns;specialty bar
5095,0.031,bottled water;root vegetables;whole milk
5096,0.004,chewing gum;rolls/buns;shopping bags
5097,0.005,bottled water;curd;margarine
5098,0.021,other vegetables;white bread;whole milk
5099,0.003,cream cheese;hamburger meat;root vegetables
5100,0.003,cream cheese;ham;sausage
5101,0.008,chicken;rolls/buns;shopping bags
5102,0.003,chocolate marshmallow;rolls/buns;soda
5103,0.004,pasta;rolls/buns;shopping bags
5104,0.003,butter;chicken;fruit/vegetable juice
5105,0.005,beef;coffee;rolls/buns
5106,0.005,bottled beer;citrus fruit;pork
5107,0.010,coffee;shopping bags;whole milk
5108,0.012,beef;canned beer;whole milk
5109,0.003,brown bread;ham;newspapers
5110,0.009,ham;sausage;whole milk
5111,0.004,canned fish;soda;tropical fruit
5112,0.004,dishes;other vegetables;root vegetables
5113,0.003,canned beer;frozen meals;shopping bags
5114,0.003,butter;citrus fruit;salty snack
5115,0.003,newspapers;sliced cheese;yogurt
5116,0.006,hamburger meat;shopping bags;yogurt
5117,0.005,citrus fruit;frozen vegetables;whipped/sour cream
5118,0.008,bottled water;fruit/vegetable juice;root vegetables
5119,0.006,chewing gum;pip fruit;whole milk
5120,0.003,beef;chicken;pip fruit
5121,0.008,newspapers;pastry;tropical fruit
5122,0.003,hard cheese;rolls/buns;sugar
5123,0.004,chocolate;ham;whole milk
5124,0.004,other vegetables;salt;soda
5125,0.004,chicken;pork;yogurt
5126,0.005,chocolate;margarine;yogurt
5127,0.006,other vegetables;pip fruit;sugar
5128,0.003,fruit/vegetable juice;other vegetables;semi-finished bread
5129,0.012,bottled water;curd;yogurt
5130,0.004,pasta;pip fruit;whole milk
5131,0.003,frozen meals;meat;root vegetables
5132,0.004,baking powder;soda;yogurt
5133,0.004,beef;ham;soda
5134,0.008,bottled beer;coffee;rolls/buns
5135,0.003,hard cheese;margarine;other vegetables
5136,0.006,butter milk;rolls/buns;sausage
5137,0.003,butter milk;citrus fruit;tropical fruit
5138,0.004,curd;sausage;white bread
5139,0.006,hamburger meat;whipped/sour cream;yogurt
5140,0.004,napkins;pip fruit;root vegetables
5141,0.004,beef;other vegetables;semi-finished bread
5142,0.003,bottled water;chewing gum;whipped/sour cream
5143,0.005,chocolate;curd;rolls/buns
5144,0.005,bottled beer;long life bakery product;soda
5145,0.003,chocolate;long life bakery product;pip fruit
5146,0.004,onions;pastry;tropical fruit
5147,0.005,bottled water;candy;yogurt
5148,0.004,bottled water;soda;soft cheese
5149,0.012,coffee;other vegetables;pip fruit
5150,0.019,brown bread;root vegetables;whole milk
5151,0.004,hard cheese;pastry;soda
5152,0.003,margarine;oil;soda
5153,0.004,rolls/buns;soda;soups
5154,0.011,butter;frankfurter;whole milk
5155,0.003,candy;dessert;yogurt
5156,0.004,berries;newspapers;whipped/sour cream
5157,0.003,chicken;long life bakery product;tropical fruit
5158,0.052,other vegetables;rolls/buns;yogurt
5159,0.003,bottled water;newspapers;processed cheese
5160,0.003,beverages;bottled water;brown bread
5161,0.003,brown bread;margarine;pork
5162,0.003,root vegetables;specialty cheese;yogurt
5163,0.007,citrus fruit;fruit/vegetable juice;tropical fruit
5164,0.003,other vegetables;packaged fruit/vegetables;root vegetables
5165,0.023,frankfurter;rolls/buns;soda
5166,0.003,candy;napkins;rolls/buns
5167,0.008,chicken;curd;whole milk
5168,0.007,bottled water;frankfurter;whipped/sour cream
5169,0.005,bottled beer;curd;pork
5170,0.006,domestic eggs;soda;uht-milk
5171,0.009,long life bakery product;other vegetables;soda
5172,0.003,beverages;sausage;sugar
5173,0.012,grapes;whole milk;yogurt
5174,0.003,margarine;napkins;pip fruit
5175,0.003,grapes;sausage;shopping bags
5176,0.003,canned fish;root vegetables;yogurt
5177,0.004,pork;soda;sugar
5178,0.004,bottled water;dessert;newspapers
5179,0.003,bottled water;grapes;shopping bags
5180,0.004,bottled water;curd;frozen meals
5181,0.003,fruit/vegetable juice;pot plants;root vegetables
5182,0.003,canned beer;processed cheese;yogurt
5183,0.007,fruit/vegetable juice;margarine;rolls/buns
5184,0.017,bottled beer;bottled water;soda
5185,0.003,berries;onions;other vegetables
5186,0.003,pot plants;sausage;whipped/sour cream
5187,0.004,long life bakery product;other vegetables;specialty chocolate
5188,0.003,beef;frozen fish;other vegetables
5189,0.009,canned beer;rolls/buns;white bread
5190,0.005,frankfurter;rolls/buns;specialty chocolate
5191,0.004,bottled beer;bottled water;specialty chocolate
5192,0.005,root vegetables;specialty chocolate;yogurt
5193,0.006,bottled beer;bottled water;domestic eggs
5194,0.003,curd;shopping bags;whipped/sour cream
5195,0.003,coffee;long life bakery product;root vegetables
5196,0.004,beverages;coffee;other vegetables
5197,0.005,curd;dessert;soda
5198,0.004,canned vegetables;soda;whole milk
5199,0.003,canned beer;ice cream;pork
5200,0.004,domestic eggs;semi-finished bread;whole milk
5201,0.005,beverages;bottled water;yogurt
5202,0.007,canned beer;frozen vegetables;tropical fruit
5203,0.003,cat food;long life bakery product;other vegetables
5204,0.004,hamburger meat;white bread;yogurt
5205,0.004,brown bread;cream cheese;pastry
5206,0.011,curd;root vegetables;tropical fruit
5207,0.003,chewing gum;shopping bags;tropical fruit
5208,0.004,hamburger meat;onions;whole milk
5209,0.010,frankfurter;rolls/buns;whipped/sour cream
5210,0.003,citrus fruit;dish cleaner;whole milk
5211,0.003,chicken;salty snack;shopping bags
5212,0.003,bottled water;brown bread;margarine
5213,0.004,chicken;cream cheese;yogurt
5214,0.003,mayonnaise;tropical fruit;whole milk
5215,0.010,cream cheese;rolls/buns;tropical fruit
5216,0.007,bottled beer;rolls/buns;waffles
5217,0.003,bottled beer;chicken;fruit/vegetable juice
5218,0.003,flour;sausage;whipped/sour cream
5219,0.004,coffee;ham;other vegetables
5220,0.007,meat;rolls/buns;sausage
5221,0.004,brown bread;long life bakery product;other vegetables
5222,0.004,pork;sausage;sliced cheese
5223,0.005,frozen meals;frozen vegetables;other vegetables
5224,0.003,berries;onions;root vegetables
5225,0.003,domestic eggs;ham;sausage
5226,0.003,bottled water;chicken;white wine
5227,0.003,beverages;hygiene articles;other vegetables
5228,0.006,butter;citrus fruit;fruit/vegetable juice
5229,0.005,berries;pastry;whipped/sour cream
5230,0.003,coffee;pickled vegetables;yogurt
5231,0.006,bottled beer;butter;tropical fruit
5232,0.004,curd;other vegetables;waffles
5233,0.003,mustard;shopping bags;whole milk
5234,0.004,curd;uht-milk;yogurt
5235,0.004,butter;root vegetables;white bread
5236,0.006,newspapers;soda;sugar
5237,0.004,beef;napkins;sausage
5238,0.003,frozen vegetables;newspapers;pip fruit
5239,0.003,berries;bottled beer;frozen vegetables
5240,0.003,canned beer;pastry;red/blush wine
5241,0.004,frozen vegetables;onions;rolls/buns
5242,0.004,frozen vegetables;rolls/buns;waffles
5243,0.003,onions;pip fruit;whipped/sour cream
5244,0.003,bottled beer;bottled water;cat food
5245,0.003,butter;soda;white wine
5246,0.003,misc. beverages;onions;yogurt
5247,0.012,canned beer;frankfurter;rolls/buns
5248,0.003,bottled water;coffee;fruit/vegetable juice
5249,0.003,liquor;pork;whole milk
5250,0.009,candy;tropical fruit;whole milk
5251,0.009,beef;fruit/vegetable juice;rolls/buns
5252,0.012,chewing gum;whole milk;yogurt
5253,0.004,bottled beer;newspapers;pip fruit
5254,0.004,chocolate;white bread;whole milk
5255,0.003,canned beer;napkins;newspapers
5256,0.004,frozen meals;pastry;tropical fruit
5257,0.009,frankfurter;newspapers;other vegetables
5258,0.003,beverages;margarine;shopping bags
5259,0.007,curd;pip fruit;root vegetables
5260,0.003,bottled water;pastry;processed cheese
5261,0.009,rolls/buns;salty snack;yogurt
5262,0.005,pastry;sugar;tropical fruit
5263,0.003,candy;canned beer;newspapers
5264,0.007,chicken;soda;tropical fruit
5265,0.007,beef;canned beer;root vegetables
5266,0.004,butter;grapes;soda
5267,0.005,brown bread;frankfurter;whipped/sour cream
5268,0.003,bottled beer;coffee;misc. beverages
5269,0.007,bottled beer;curd;sausage
5270,0.003,canned beer;ice cream;sausage
5271,0.004,frankfurter;onions;yogurt
5272,0.006,citrus fruit;rolls/buns;white wine
5273,0.005,canned beer;chewing gum;rolls/buns
5274,0.003,cream cheese;semi-finished bread;whole milk
5275,0.008,hard cheese;other vegetables;root vegetables
5276,0.003,oil;pork;tropical fruit
5277,0.021,rolls/buns;white bread;whole milk
5278,0.006,dessert;fruit/vegetable juice;rolls/buns
5279,0.003,brown bread;dessert;newspapers
5280,0.012,citrus fruit;curd;rolls/buns
5281,0.010,brown bread;citrus fruit;yogurt
5282,0.006,bottled beer;onions;rolls/buns
5283,0.004,frankfurter;salty snack;soda
5284,0.012,bottled water;tropical fruit;whipped/sour cream
5285,0.003,cat food;fruit/vegetable juice;pork
5286,0.004,long life bakery product;newspapers;other vegetables
5287,0.005,bottled beer;brown bread;pork
5288,0.005,brown bread;coffee;sausage
5289,0.004,curd;napkins;other vegetables
5290,0.004,baking powder;bottled water;soda
5291,0.005,coffee;long life bakery product;whole milk
5292,0.003,dish cleaner;rolls/buns;yogurt
5293,0.004,hamburger meat;newspapers;whipped/sour cream
5294,0.004,cat food;other vegetables;pip fruit
5295,0.016,pip fruit;pork;whole milk
5296,0.003,detergent;domestic eggs;whole milk
5297,0.003,oil;root vegetables;tropical fruit
5298,0.003,oil;pip fruit;root vegetables
5299,0.008,chicken;root vegetables;yogurt
5300,0.014,domestic eggs;rolls/buns;tropical fruit
5301,0.003,sausage;shopping bags;specialty chocolate
5302,0.003,pet care;sausage;soda
5303,0.003,bottled beer;shopping bags;specialty chocolate
5304,0.005,margarine;tropical fruit;whipped/sour cream
5305,0.004,bottled water;citrus fruit;frozen meals
5306,0.003,butter;meat;shopping bags
5307,0.006,pastry;rolls/buns;uht-milk
5308,0.011,chocolate;sausage;yogurt
5309,0.034,rolls/buns;whipped/sour cream;whole milk
5310,0.008,red/blush wine;soda;whole milk
5311,0.003,bottled water;other vegetables;pet care
5312,0.005,butter;curd;sausage
5313,0.003,citrus fruit;uht-milk;whipped/sour cream
5314,0.003,margarine;soda;specialty bar
5315,0.011,cream cheese;pastry;whole milk
5316,0.003,citrus fruit;pip fruit;sugar
5317,0.003,dessert;frozen meals;whole milk
5318,0.037,other vegetables;sausage;yogurt
5319,0.007,berries;canned beer;rolls/buns
5320,0.007,bottled beer;citrus fruit;fruit/vegetable juice
5321,0.004,canned beer;sausage;white bread
5322,0.004,beef;bottled beer;margarine
5323,0.005,bottled beer;cat food;rolls/buns
5324,0.004,bottled water;napkins;pip fruit
5325,0.004,candy;citrus fruit;sausage
5326,0.003,citrus fruit;long life bakery product;pip fruit
5327,0.004,napkins;rolls/buns;waffles
5328,0.003,beverages;rolls/buns;sugar
5329,0.004,beverages;canned beer;rolls/buns
5330,0.005,cat food;root vegetables;whole milk
5331,0.005,butter;canned beer;citrus fruit
5332,0.004,beef;root vegetables;waffles
5333,0.013,bottled beer;shopping bags;soda
5334,0.009,bottled beer;pastry;pip fruit
5335,0.007,ham;pastry;soda
5336,0.003,bottled water;condensed milk;rolls/buns
5337,0.005,bottled beer;hygiene articles;rolls/buns
5338,0.003,specialty bar;sugar;whole milk
5339,0.003,oil;soda;specialty chocolate
5340,0.004,frozen vegetables;misc. beverages;other vegetables
5341,0.004,napkins;onions;rolls/buns
5342,0.007,pickled vegetables;whole milk;yogurt
5343,0.003,brown bread;other vegetables;pet care
5344,0.018,ham;other vegetables;whole milk
5345,0.003,grapes;onions;other vegetables
5346,0.007,canned beer;pork;tropical fruit
5347,0.005,butter;newspapers;pip fruit
5348,0.003,cream cheese;photo/film;whole milk
5349,0.004,newspapers;root vegetables;specialty bar
5350,0.007,citrus fruit;margarine;yogurt
5351,0.006,bottled water;coffee;sausage
5352,0.007,rolls/buns;tropical fruit;waffles
5353,0.005,candy;frankfurter;whole milk
5354,0.004,chocolate;coffee;tropical fruit
5355,0.009,domestic eggs;sausage;tropical fruit
5356,0.003,butter milk;cream cheese;other vegetables
5357,0.003,curd;hamburger meat;pip fruit
5358,0.003,butter;frankfurter;hard cheese
5359,0.003,hamburger meat;hygiene articles;whole milk
5360,0.004,butter;dessert;yogurt
5361,0.008,rolls/buns;soft cheese;yogurt
5362,0.006,berries;fruit/vegetable juice;root vegetables
5363,0.003,pork;processed cheese;whole milk
5364,0.066,rolls/buns;whole milk;yogurt
5365,0.005,cream cheese;frankfurter;soda
5366,0.004,hard cheese;pastry;rolls/buns
5367,0.005,frozen meals;newspapers;tropical fruit
5368,0.008,canned beer;newspapers;shopping bags
5369,0.003,canned vegetables;tropical fruit;whole milk
5370,0.004,oil;other vegetables;whipped/sour cream
5371,0.024,fruit/vegetable juice;other vegetables;rolls/buns
5372,0.004,salty snack;white bread;yogurt
5373,0.007,newspapers;uht-milk;whole milk
5374,0.012,long life bakery product;other vegetables;rolls/buns
5375,0.003,brown bread;coffee;frozen vegetables
5376,0.008,bottled beer;ham;rolls/buns
5377,0.006,chocolate;domestic eggs;other vegetables
5378,0.011,butter;root vegetables;soda
5379,0.006,bottled beer;canned beer;newspapers
5380,0.003,bottled water;butter milk;chicken
