id,support,pattern
18408,0.001,brown bread;pip fruit;semi-finished bread
18409,0.001,coffee;curd;root vegetables
18410,0.002,bottled beer;cat food;tropical fruit
18411,0.001,bottled water;specialty cheese;whole milk
18412,0.001,curd;tropical fruit;turkey
18413,0.003,bottled water;red/blush wine;rolls/buns
18414,0.001,candy;sausage;whipped/sour cream
18415,0.001,bottled water;rolls/buns;specialty chocolate
18416,0.001,sliced cheese;sugar;whipped/sour cream
18417,0.004,pip fruit;sausage;shopping bags
18418,0.001,baking powder;detergent;other vegetables
18419,0.003,ham;root vegetables;whipped/sour cream
18420,0.002,dessert;domestic eggs;sausage
18421,0.001,canned beer;margarine;napkins
18422,0.001,fruit/vegetable juice;uht-milk;whipped/sour cream
18423,0.001,dessert;other vegetables;pasta
18424,0.001,roll products;sausage;whipped/sour cream
18425,0.001,hygiene articles;napkins;pork
18426,0.001,napkins;vinegar;yogurt
18427,0.001,dog food;fruit/vegetable juice;soda
18428,0.001,chocolate;sliced cheese;soda
18429,0.001,baking powder;domestic eggs;oil
18430,0.003,brown bread;frankfurter;shopping bags
18431,0.001,frozen vegetables;ice cream;rolls/buns
18432,0.003,frozen vegetables;ham;whole milk
18433,0.003,pip fruit;pork;whipped/sour cream
18434,0.001,flour;frankfurter;pastry
18435,0.002,bottled water;chicken;fruit/vegetable juice
18436,0.002,root vegetables;uht-milk;whipped/sour cream
18437,0.002,cake bar;root vegetables;soda
18438,0.001,coffee;frozen dessert;rolls/buns
18439,0.003,frankfurter;onions;other vegetables
18440,0.001,butter milk;cream cheese;curd
18441,0.001,candy;frankfurter;whipped/sour cream
18442,0.001,chicken;flour;yogurt
18443,0.002,beverages;sausage;soda
18444,0.003,beef;brown bread;rolls/buns
18445,0.001,napkins;shopping bags;sliced cheese
18446,0.006,frankfurter;other vegetables;pork
18447,0.006,butter;curd;yogurt
18448,0.004,curd;shopping bags;whole milk
18449,0.001,citrus fruit;hamburger meat;hygiene articles
18450,0.014,other vegetables;pork;root vegetables
18451,0.003,baking powder;long life bakery product;other vegetables
18452,0.001,coffee;sausage;white bread
18453,0.001,hygiene articles;oil;soda
18454,0.004,ham;other vegetables;whipped/sour cream
18455,0.001,newspapers;salty snack;shopping bags
18456,0.001,bottled beer;bottled water;chicken
18457,0.002,meat;onions;other vegetables
18458,0.001,coffee;pork;tropical fruit
18459,0.001,instant coffee;tropical fruit;whipped/sour cream
18460,0.002,long life bakery product;soda;soft cheese
18461,0.002,dishes;domestic eggs;whole milk
18462,0.003,candy;citrus fruit;yogurt
18463,0.008,other vegetables;soda;white bread
18464,0.001,curd;rice;root vegetables
18465,0.002,curd cheese;whole milk;yogurt
18466,0.004,bottled water;chicken;other vegetables
18467,0.001,citrus fruit;uht-milk;whole milk
18468,0.001,pasta;root vegetables;sausage
18469,0.002,bottled water;butter;long life bakery product
18470,0.006,butter;hamburger meat;whole milk
18471,0.001,ham;pip fruit;soft cheese
18472,0.003,flour;tropical fruit;whole milk
18473,0.002,dessert;fruit/vegetable juice;salty snack
18474,0.005,onions;root vegetables;yogurt
18475,0.003,beef;curd;rolls/buns
18476,0.002,brown bread;pastry;salty snack
18477,0.003,berries;butter;other vegetables
18478,0.001,other vegetables;roll products;soft cheese
18479,0.001,long life bakery product;other vegetables;pork
18480,0.001,bottled beer;candy;rolls/buns
18481,0.009,margarine;tropical fruit;whole milk
18482,0.001,canned vegetables;citrus fruit;pip fruit
18483,0.001,cling film/bags;tropical fruit;yogurt
18484,0.002,brown bread;pastry;uht-milk
18485,0.002,cream cheese;pastry;whipped/sour cream
18486,0.007,waffles;whipped/sour cream;whole milk
18487,0.001,onions;turkey;yogurt
18488,0.003,chicken;meat;whole milk
18489,0.002,domestic eggs;frozen meals;fruit/vegetable juice
18490,0.004,beef;margarine;yogurt
18491,0.002,brown bread;newspapers;root vegetables
18492,0.002,butter milk;other vegetables;shopping bags
18493,0.002,butter;dessert;sausage
18494,0.002,bottled beer;hygiene articles;tropical fruit
18495,0.002,shopping bags;specialty chocolate;tropical fruit
18496,0.002,long life bakery product;onions;other vegetables
18497,0.001,instant coffee;napkins;yogurt
18498,0.003,butter;other vegetables;salty snack
18499,0.002,citrus fruit;mayonnaise;other vegetables
18500,0.001,pastry;processed cheese;waffles
18501,0.002,butter;cream cheese;curd
18502,0.005,curd;fruit/vegetable juice;whole milk
18503,0.001,cat food;citrus fruit;napkins
18504,0.003,citrus fruit;margarine;sausage
18505,0.002,bottled water;brown bread;newspapers
18506,0.006,bottled water;domestic eggs;yogurt
18507,0.001,fruit/vegetable juice;pickled vegetables;yogurt
18508,0.002,fruit/vegetable juice;pip fruit;sugar
18509,0.004,dessert;fruit/vegetable juice;tropical fruit
18510,0.005,bottled water;coffee;yogurt
18511,0.001,butter;herbs;hygiene articles
18512,0.001,butter milk;ham;pip fruit
18513,0.002,butter;curd;shopping bags
18514,0.002,long life bakery product;soft cheese;whole milk
18515,0.001,bottled water;cling film/bags;other vegetables
18516,0.004,bottled water;chicken;root vegetables
18517,0.001,beef;cream cheese;hamburger meat
18518,0.001,cat food;other vegetables;specialty cheese
18519,0.002,potted plants;tropical fruit;yogurt
18520,0.001,canned fish;napkins;whipped/sour cream
18521,0.001,chocolate marshmallow;frozen vegetables;whole milk
18522,0.002,baking powder;sugar;yogurt
18523,0.001,mustard;uht-milk;yogurt
18524,0.002,chocolate;napkins;pork
18525,0.001,rolls/buns;specialty cheese;yogurt
18526,0.001,beef;cat food;tropical fruit
18527,0.002,frozen fish;margarine;whole milk
18528,0.001,onions;sliced cheese;soft cheese
18529,0.005,bottled water;frozen vegetables;tropical fruit
18530,0.001,frankfurter;pork;sugar
18531,0.005,other vegetables;pork;shopping bags
18532,0.003,hygiene articles;other vegetables;sausage
18533,0.003,domestic eggs;other vegetables;sliced cheese
18534,0.002,dessert;pastry;rolls/buns
18535,0.002,candles;margarine;other vegetables
18536,0.001,dessert;ice cream;whole milk
18537,0.001,long life bakery product;onions;root vegetables
18538,0.001,bottled water;oil;sugar
18539,0.001,bottled water;coffee;grapes
18540,0.001,frankfurter;napkins;pastry
18541,0.001,onions;pork;yogurt
18542,0.002,frozen vegetables;roll products;whole milk
18543,0.003,chocolate;rolls/buns;root vegetables
18544,0.001,margarine;sugar;waffles
18545,0.001,citrus fruit;frankfurter;pickled vegetables
18546,0.001,bottled water;hamburger meat;sausage
18547,0.003,bottled beer;pip fruit;yogurt
18548,0.001,domestic eggs;rice;tropical fruit
18549,0.001,domestic eggs;ice cream;soda
18550,0.003,other vegetables;specialty chocolate;yogurt
18551,0.001,baking powder;root vegetables;sliced cheese
18552,0.002,other vegetables;rolls/buns;spread cheese
18553,0.003,pork;sausage;tropical fruit
18554,0.001,pasta;tropical fruit;yogurt
18555,0.003,semi-finished bread;whipped/sour cream;whole milk
18556,0.002,margarine;other vegetables;processed cheese
18557,0.001,domestic eggs;fruit/vegetable juice;sugar
18558,0.007,citrus fruit;frozen vegetables;whole milk
18559,0.001,cream cheese;domestic eggs;waffles
18560,0.001,cat food;napkins;newspapers
18561,0.002,butter;hamburger meat;pastry
18562,0.001,cream cheese;soda;sugar
18563,0.001,dog food;hard cheese;yogurt
18564,0.001,frozen dessert;other vegetables;pastry
18565,0.003,berries;butter;root vegetables
18566,0.002,brown bread;chicken;pork
18567,0.001,pork;shopping bags;uht-milk
18568,0.003,bottled beer;bottled water;napkins
18569,0.001,berries;soft cheese;whipped/sour cream
18570,0.001,brown bread;pork;whipped/sour cream
18571,0.004,domestic eggs;white bread;yogurt
18572,0.003,candy;citrus fruit;shopping bags
18573,0.002,citrus fruit;cream cheese;napkins
18574,0.002,chocolate;soda;specialty bar
18575,0.001,oil;pasta;sausage
18576,0.001,citrus fruit;sliced cheese;soda
18577,0.001,curd;pastry;soft cheese
18578,0.005,domestic eggs;margarine;rolls/buns
18579,0.002,detergent;frankfurter;other vegetables
18580,0.004,ham;other vegetables;soda
18581,0.001,cream cheese;margarine;sliced cheese
18582,0.004,chicken;tropical fruit;yogurt
18583,0.001,domestic eggs;hygiene articles;pastry
18584,0.002,frankfurter;pickled vegetables;whole milk
18585,0.001,misc. beverages;rolls/buns;shopping bags
18586,0.003,brown bread;rolls/buns;white bread
18587,0.001,citrus fruit;house keeping products;whole milk
18588,0.002,fruit/vegetable juice;misc. beverages;yogurt
18589,0.003,curd;frozen vegetables;sausage
18590,0.001,cream cheese;margarine;pastry
18591,0.001,brown bread;pickled vegetables;rolls/buns
18592,0.002,citrus fruit;napkins;salty snack
18593,0.001,pip fruit;potted plants;sausage
18594,0.001,candles;margarine;root vegetables
18595,0.001,candy;hygiene articles;soda
18596,0.003,domestic eggs;herbs;whole milk
18597,0.001,long life bakery product;margarine;root vegetables
18598,0.001,butter;candy;chicken
18599,0.001,chewing gum;tropical fruit;yogurt
18600,0.001,coffee;other vegetables;seasonal products
18601,0.003,frankfurter;rolls/buns;sugar
18602,0.005,soda;specialty bar;whole milk
18603,0.001,chocolate;grapes;tropical fruit
18604,0.002,fruit/vegetable juice;hard cheese;whipped/sour cream
18605,0.002,citrus fruit;fruit/vegetable juice;semi-finished bread
18606,0.001,hygiene articles;other vegetables;spread cheese
18607,0.002,chicken;cream cheese;sausage
18608,0.001,coffee;mustard;whole milk
18609,0.002,butter;roll products;whole milk
18610,0.001,soda;turkey;yogurt
18611,0.002,beef;soft cheese;yogurt
18612,0.003,meat;sausage;shopping bags
18613,0.002,citrus fruit;hamburger meat;tropical fruit
18614,0.001,frozen vegetables;misc. beverages;yogurt
18615,0.005,frozen meals;other vegetables;tropical fruit
18616,0.001,butter milk;pip fruit;shopping bags
18617,0.002,beef;frozen meals;whipped/sour cream
18618,0.003,butter;newspapers;rolls/buns
18619,0.002,pickled vegetables;pip fruit;soda
18620,0.006,cream cheese;fruit/vegetable juice;whole milk
18621,0.002,other vegetables;pickled vegetables;pork
18622,0.001,bottled water;grapes;sausage
18623,0.003,grapes;other vegetables;whipped/sour cream
18624,0.001,napkins;processed cheese;sausage
18625,0.001,pastry;sausage;sugar
18626,0.006,domestic eggs;onions;whole milk
18627,0.001,cat food;curd;sausage
18628,0.002,margarine;newspapers;root vegetables
18629,0.002,frozen vegetables;fruit/vegetable juice;pork
18630,0.002,bottled beer;citrus fruit;frankfurter
18631,0.001,beverages;butter milk;other vegetables
18632,0.012,other vegetables;pip fruit;whipped/sour cream
18633,0.001,misc. beverages;specialty chocolate;yogurt
18634,0.006,coffee;other vegetables;rolls/buns
18635,0.002,cream cheese;frankfurter;pip fruit
18636,0.003,berries;root vegetables;sausage
18637,0.006,brown bread;fruit/vegetable juice;yogurt
18638,0.002,ham;newspapers;whole milk
18639,0.001,onions;soda;uht-milk
18640,0.001,butter milk;other vegetables;roll products
18641,0.001,bottled water;house keeping products;tropical fruit
18642,0.001,citrus fruit;dish cleaner;whipped/sour cream
18643,0.001,candy;oil;soda
18644,0.001,coffee;hamburger meat;whipped/sour cream
18645,0.003,other vegetables;spread cheese;yogurt
18646,0.001,misc. beverages;soda;waffles
18647,0.001,ham;spread cheese;whole milk
18648,0.002,curd;hygiene articles;pip fruit
18649,0.001,bottled beer;frankfurter;tropical fruit
18650,0.001,coffee;domestic eggs;meat
18651,0.001,long life bakery product;margarine;other vegetables
18652,0.002,frankfurter;root vegetables;sugar
18653,0.003,butter milk;fruit/vegetable juice;tropical fruit
18654,0.001,baking powder;beef;frozen vegetables
18655,0.001,baking powder;other vegetables;salty snack
18656,0.003,other vegetables;specialty cheese;yogurt
18657,0.001,newspapers;pip fruit;shopping bags
18658,0.001,frankfurter;margarine;napkins
18659,0.001,bottled beer;fruit/vegetable juice;pork
18660,0.001,cream cheese;hamburger meat;soda
18661,0.001,bottled beer;canned fish;other vegetables
18662,0.001,bottled beer;bottled water;hard cheese
18663,0.002,dessert;sausage;tropical fruit
18664,0.001,newspapers;pastry;semi-finished bread
18665,0.004,fruit/vegetable juice;soft cheese;yogurt
18666,0.003,bottled water;newspapers;pastry
18667,0.002,berries;pastry;shopping bags
18668,0.001,bottled water;butter;uht-milk
18669,0.001,margarine;pork;whipped/sour cream
18670,0.001,bottled water;dessert;margarine
18671,0.003,citrus fruit;cream cheese;root vegetables
18672,0.002,chewing gum;salty snack;soda
18673,0.002,bottled water;butter milk;fruit/vegetable juice
18674,0.001,detergent;hygiene articles;other vegetables
18675,0.001,napkins;rice;root vegetables
18676,0.001,coffee;grapes;whipped/sour cream
18677,0.002,candy;long life bakery product;other vegetables
18678,0.005,margarine;root vegetables;whipped/sour cream
18679,0.001,citrus fruit;long life bakery product;onions
18680,0.002,semi-finished bread;tropical fruit;waffles
18681,0.001,curd;fruit/vegetable juice;hard cheese
18682,0.002,chicken;napkins;soda
18683,0.001,cat food;shopping bags;soda
18684,0.004,frozen vegetables;fruit/vegetable juice;pip fruit
18685,0.002,hygiene articles;pastry;yogurt
18686,0.001,root vegetables;sugar;white bread
18687,0.001,grapes;rolls/buns;whipped/sour cream
18688,0.001,hamburger meat;hygiene articles;instant food products
18689,0.003,curd;sliced cheese;yogurt
18690,0.001,curd;frozen vegetables;semi-finished bread
18691,0.002,chicken;frozen vegetables;sausage
18692,0.004,pastry;sausage;shopping bags
18693,0.006,butter milk;whipped/sour cream;whole milk
18694,0.002,citrus fruit;salt;whole milk
18695,0.001,brown bread;butter milk;uht-milk
18696,0.003,root vegetables;soft cheese;yogurt
18697,0.001,butter;cake bar;whole milk
18698,0.002,frozen vegetables;fruit/vegetable juice;salty snack
18699,0.005,citrus fruit;pork;root vegetables
18700,0.001,cream cheese;fruit/vegetable juice;napkins
18701,0.001,canned beer;pip fruit;yogurt
18702,0.001,dessert;margarine;tropical fruit
18703,0.001,frozen fish;frozen meals;other vegetables
18704,0.002,cream cheese;sausage;sliced cheese
18705,0.001,citrus fruit;hamburger meat;pasta
18706,0.001,margarine;oil;pastry
18707,0.002,candles;rolls/buns;whole milk
18708,0.001,bottled beer;canned fish;root vegetables
18709,0.004,curd;long life bakery product;whole milk
18710,0.001,frozen meals;ham;sausage
18711,0.001,brown bread;candy;sausage
18712,0.008,fruit/vegetable juice;rolls/buns;yogurt
18713,0.002,ham;specialty chocolate;whole milk
18714,0.002,hard cheese;root vegetables;sausage
18715,0.001,long life bakery product;pastry;specialty chocolate
18716,0.007,napkins;shopping bags;whole milk
18717,0.002,other vegetables;specialty bar;tropical fruit
18718,0.001,cat food;pastry;pip fruit
18719,0.001,candy;chocolate marshmallow;whole milk
18720,0.001,bottled beer;newspapers;onions
18721,0.001,coffee;mayonnaise;mustard
18722,0.002,curd;dessert;napkins
18723,0.001,hygiene articles;napkins;uht-milk
18724,0.001,grapes;napkins;whipped/sour cream
18725,0.001,baking powder;hard cheese;oil
18726,0.002,frankfurter;frozen vegetables;rolls/buns
18727,0.002,brown bread;butter;frozen vegetables
18728,0.002,bottled beer;domestic eggs;sausage
18729,0.001,citrus fruit;mayonnaise;root vegetables
18730,0.002,frozen fish;onions;whole milk
18731,0.001,frozen meals;newspapers;rolls/buns
18732,0.002,long life bakery product;soda;waffles
18733,0.002,bottled water;cream cheese;whipped/sour cream
18734,0.001,frozen fish;other vegetables;sliced cheese
18735,0.010,napkins;soda;whole milk
18736,0.001,frozen dessert;pastry;soda
18737,0.003,bottled water;hard cheese;yogurt
18738,0.005,citrus fruit;domestic eggs;rolls/buns
18739,0.002,chicken;hard cheese;whole milk
18740,0.001,butter;frozen vegetables;hamburger meat
18741,0.001,baking powder;long life bakery product;root vegetables
18742,0.001,hard cheese;specialty cheese;whole milk
18743,0.003,misc. beverages;other vegetables;root vegetables
18744,0.003,coffee;domestic eggs;yogurt
18745,0.002,chicken;frankfurter;yogurt
18746,0.001,butter;grapes;pastry
18747,0.003,butter;detergent;other vegetables
18748,0.001,chocolate;curd;salty snack
18749,0.001,beef;butter;oil
18750,0.001,berries;flour;soda
18751,0.001,red/blush wine;shopping bags;soda
18752,0.001,hygiene articles;pork;sugar
18753,0.001,semi-finished bread;white bread;whole milk
18754,0.007,citrus fruit;rolls/buns;root vegetables
18755,0.002,canned beer;other vegetables;pip fruit
18756,0.002,cake bar;other vegetables;shopping bags
18757,0.001,misc. beverages;pickled vegetables;whole milk
18758,0.003,curd;hard cheese;whole milk
18759,0.001,butter;misc. beverages;yogurt
18760,0.003,bottled water;brown bread;citrus fruit
18761,0.001,roll products;waffles;whole milk
18762,0.001,beverages;frozen vegetables;pip fruit
18763,0.001,long life bakery product;newspapers;soda
18764,0.001,grapes;hamburger meat;other vegetables
18765,0.003,semi-finished bread;shopping bags;whole milk
18766,0.001,frozen fish;sausage;whole milk
18767,0.002,brown bread;root vegetables;whipped/sour cream
18768,0.001,dessert;hygiene articles;tropical fruit
18769,0.002,chicken;pasta;whole milk
18770,0.001,grapes;napkins;tropical fruit
18771,0.002,fruit/vegetable juice;grapes;pastry
18772,0.001,coffee;pip fruit;sausage
18773,0.002,fruit/vegetable juice;tropical fruit;turkey
18774,0.001,coffee;curd;fruit/vegetable juice
18775,0.001,dessert;long life bakery product;salty snack
18776,0.001,berries;specialty chocolate;whole milk
18777,0.002,frozen potato products;rolls/buns;whole milk
18778,0.001,meat;pork;soda
18779,0.002,rolls/buns;root vegetables;soft cheese
18780,0.001,domestic eggs;rolls/buns;semi-finished bread
18781,0.001,other vegetables;pickled vegetables;salty snack
18782,0.001,baking powder;fruit/vegetable juice;sausage
18783,0.001,frozen vegetables;instant coffee;root vegetables
18784,0.004,frozen vegetables;pip fruit;yogurt
18785,0.001,frankfurter;onions;pork
18786,0.002,bottled beer;fruit/vegetable juice;salty snack
18787,0.001,butter;butter milk;dessert
18788,0.004,berries;other vegetables;soda
18789,0.001,pastry;soda;turkey
18790,0.001,brown bread;canned vegetables;whole milk
18791,0.001,fruit/vegetable juice;pasta;whipped/sour cream
18792,0.001,roll products;sugar;tropical fruit
18793,0.001,chicken;hamburger meat;herbs
18794,0.002,beverages;other vegetables;soda
18795,0.002,citrus fruit;shopping bags;white bread
18796,0.007,frozen vegetables;other vegetables;pip fruit
18797,0.001,detergent;napkins;pastry
18798,0.001,beef;fruit/vegetable juice;pip fruit
18799,0.002,hard cheese;sausage;soda
18800,0.001,canned fish;oil;yogurt
18801,0.002,butter;canned fish;other vegetables
18802,0.004,bottled water;cream cheese;tropical fruit
18803,0.001,frankfurter;tropical fruit;uht-milk
18804,0.001,frozen dessert;margarine;whole milk
18805,0.001,butter;sausage;uht-milk
18806,0.001,detergent;seasonal products;whole milk
18807,0.001,hard cheese;soft cheese;whipped/sour cream
18808,0.001,candles;citrus fruit;margarine
18809,0.002,flour;newspapers;whipped/sour cream
18810,0.001,beef;domestic eggs;frozen vegetables
18811,0.001,hygiene articles;pip fruit;salty snack
18812,0.002,salty snack;shopping bags;white bread
18813,0.001,berries;butter;napkins
18814,0.001,brown bread;packaged fruit/vegetables;whole milk
18815,0.002,herbs;soda;whole milk
18816,0.002,citrus fruit;pip fruit;uht-milk
18817,0.001,butter;other vegetables;soups
18818,0.001,chicken;sliced cheese;yogurt
18819,0.001,hamburger meat;pip fruit;waffles
18820,0.002,citrus fruit;hard cheese;rolls/buns
18821,0.003,spread cheese;whole milk;yogurt
18822,0.001,candy;grapes;other vegetables
18823,0.002,candy;frankfurter;soda
18824,0.002,pip fruit;waffles;whipped/sour cream
18825,0.001,citrus fruit;sausage;spread cheese
18826,0.003,fruit/vegetable juice;pip fruit;shopping bags
18827,0.005,citrus fruit;newspapers;yogurt
18828,0.002,chicken;curd;domestic eggs
18829,0.001,dessert;detergent;whole milk
18830,0.001,ice cream;newspapers;sliced cheese
18831,0.001,cream cheese;waffles;white bread
18832,0.001,dog food;root vegetables;tropical fruit
18833,0.001,berries;cat food;soda
18834,0.002,margarine;rolls/buns;white bread
18835,0.001,beef;domestic eggs;salty snack
18836,0.001,tea;tropical fruit;whole milk
18837,0.001,other vegetables;sweet spreads;tropical fruit
18838,0.001,coffee;mustard;root vegetables
18839,0.003,frankfurter;onions;root vegetables
18840,0.002,ice cream;soda;whipped/sour cream
18841,0.006,pip fruit;root vegetables;soda
18842,0.008,fruit/vegetable juice;white bread;whole milk
18843,0.001,mustard;rolls/buns;soft cheese
18844,0.001,dish cleaner;rolls/buns;root vegetables
18845,0.001,frozen dessert;hard cheese;other vegetables
18846,0.006,butter milk;rolls/buns;yogurt
18847,0.002,bottled beer;ham;other vegetables
18848,0.001,frozen meals;kitchen towels;soda
18849,0.001,cream cheese;herbs;whole milk
18850,0.001,flour;pastry;whipped/sour cream
18851,0.002,frozen vegetables;pickled vegetables;yogurt
18852,0.002,oil;pip fruit;yogurt
18853,0.001,margarine;packaged fruit/vegetables;whole milk
18854,0.001,berries;frankfurter;meat
18855,0.003,tropical fruit;turkey;whole milk
18856,0.003,ham;sausage;soda
18857,0.004,other vegetables;pip fruit;salty snack
18858,0.002,dessert;frozen meals;soda
18859,0.002,other vegetables;pip fruit;soups
18860,0.009,bottled water;fruit/vegetable juice;yogurt
18861,0.002,domestic eggs;sausage;sliced cheese
18862,0.001,flour;roll products;yogurt
18863,0.001,butter milk;other vegetables;turkey
18864,0.001,frozen fish;frozen meals;root vegetables
18865,0.002,frozen meals;sausage;tropical fruit
18866,0.002,butter;candles;whole milk
18867,0.001,canned beer;cling film/bags;soda
18868,0.002,candy;fruit/vegetable juice;sausage
18869,0.001,butter;oil;white bread
18870,0.001,bottled beer;dessert;napkins
18871,0.002,domestic eggs;newspapers;tropical fruit
18872,0.001,shopping bags;soda;white wine
18873,0.001,chicken;pickled vegetables;soda
18874,0.005,berries;butter;whole milk
18875,0.001,chicken;domestic eggs;napkins
18876,0.003,other vegetables;pip fruit;uht-milk
18877,0.001,candy;chocolate;waffles
18878,0.003,bottled water;other vegetables;white bread
18879,0.001,mustard;pip fruit;sausage
18880,0.005,napkins;other vegetables;pip fruit
18881,0.006,citrus fruit;cream cheese;other vegetables
18882,0.001,chewing gum;napkins;soda
18883,0.014,cream cheese;other vegetables;whole milk
18884,0.004,frozen vegetables;long life bakery product;whole milk
18885,0.004,detergent;whole milk;yogurt
18886,0.001,chocolate;mayonnaise;root vegetables
18887,0.002,chicken;other vegetables;pickled vegetables
18888,0.001,beef;hygiene articles;tropical fruit
18889,0.001,chocolate;long life bakery product;onions
18890,0.005,butter;pastry;rolls/buns
18891,0.004,chocolate;pastry;yogurt
18892,0.002,frankfurter;soft cheese;whole milk
18893,0.002,chocolate;dessert;white bread
18894,0.002,chicken;processed cheese;whole milk
18895,0.001,frankfurter;frozen potato products;whipped/sour cream
18896,0.001,napkins;pickled vegetables;yogurt
18897,0.005,dessert;rolls/buns;yogurt
18898,0.003,pip fruit;processed cheese;tropical fruit
18899,0.001,frankfurter;meat;rolls/buns
18900,0.001,frankfurter;misc. beverages;whole milk
18901,0.001,liver loaf;rolls/buns;sausage
18902,0.001,frozen potato products;other vegetables;pastry
18903,0.001,domestic eggs;soda;sugar
18904,0.002,grapes;pastry;shopping bags
18905,0.002,beef;chicken;rolls/buns
18906,0.005,other vegetables;root vegetables;soft cheese
18907,0.001,frozen vegetables;herbs;pip fruit
18908,0.002,frozen meals;fruit/vegetable juice;whipped/sour cream
18909,0.001,ketchup;other vegetables;pork
18910,0.003,fruit/vegetable juice;grapes;whole milk
18911,0.003,citrus fruit;pip fruit;whipped/sour cream
18912,0.002,butter;hygiene articles;whipped/sour cream
18913,0.001,butter;candy;shopping bags
18914,0.002,fruit/vegetable juice;ham;pastry
18915,0.002,frozen vegetables;hamburger meat;rolls/buns
18916,0.002,flower (seeds);other vegetables;rolls/buns
18917,0.001,hamburger meat;specialty chocolate;whole milk
18918,0.006,dessert;other vegetables;tropical fruit
18919,0.002,hamburger meat;tropical fruit;white bread
18920,0.001,bottled water;napkins;waffles
18921,0.003,frozen vegetables;ham;other vegetables
18922,0.001,hamburger meat;turkey;yogurt
18923,0.001,rice;root vegetables;sausage
18924,0.001,hamburger meat;specialty bar;whole milk
18925,0.001,bottled beer;frozen vegetables;oil
18926,0.001,frozen vegetables;long life bakery product;pastry
18927,0.001,dessert;salty snack;yogurt
18928,0.001,root vegetables;salt;soda
18929,0.001,flour;hygiene articles;napkins
18930,0.001,citrus fruit;frozen fish;whole milk
18931,0.001,chicken;newspapers;pasta
18932,0.001,chicken;pickled vegetables;whipped/sour cream
18933,0.003,frankfurter;salty snack;whole milk
18934,0.001,chocolate;frankfurter;hamburger meat
18935,0.002,bottled water;butter;frozen vegetables
18936,0.005,frankfurter;pastry;soda
18937,0.001,frankfurter;hamburger meat;yogurt
18938,0.003,other vegetables;sausage;semi-finished bread
18939,0.003,meat;other vegetables;shopping bags
18940,0.001,beef;bottled beer;citrus fruit
18941,0.002,butter;hard cheese;sausage
18942,0.001,berries;waffles;whole milk
18943,0.001,bottled beer;long life bakery product;pastry
18944,0.003,beef;white bread;whole milk
18945,0.003,butter milk;chocolate;whole milk
18946,0.002,berries;butter milk;other vegetables
18947,0.001,long life bakery product;specialty bar;yogurt
18948,0.001,frozen fish;ham;yogurt
18949,0.003,root vegetables;salty snack;yogurt
18950,0.001,coffee;rolls/buns;waffles
18951,0.002,frozen vegetables;seasonal products;yogurt
18952,0.002,curd;frankfurter;tropical fruit
18953,0.003,berries;rolls/buns;whipped/sour cream
18954,0.003,butter;coffee;whipped/sour cream
18955,0.003,citrus fruit;frozen vegetables;napkins
18956,0.003,cake bar;tropical fruit;whole milk
18957,0.001,beef;canned vegetables;other vegetables
18958,0.003,meat;root vegetables;yogurt
18959,0.002,beef;domestic eggs;fruit/vegetable juice
18960,0.001,brown bread;domestic eggs;long life bakery product
18961,0.004,rolls/buns;root vegetables;waffles
18962,0.001,bottled water;frankfurter;sugar
18963,0.002,margarine;newspapers;pork
18964,0.001,citrus fruit;rolls/buns;spread cheese
18965,0.001,chocolate;curd;pip fruit
18966,0.003,domestic eggs;frankfurter;pip fruit
18967,0.001,cream cheese;frozen vegetables;soft cheese
18968,0.003,brown bread;pip fruit;rolls/buns
18969,0.003,frankfurter;margarine;other vegetables
18970,0.001,beef;coffee;hygiene articles
18971,0.002,brown bread;pastry;pork
18972,0.001,coffee;newspapers;pip fruit
18973,0.001,chocolate;other vegetables;spread cheese
18974,0.001,canned vegetables;napkins;other vegetables
18975,0.001,chocolate marshmallow;other vegetables;pork
18976,0.001,mustard;pickled vegetables;root vegetables
18977,0.002,brown bread;hard cheese;yogurt
18978,0.003,pip fruit;pork;soda
18979,0.012,bottled beer;bottled water;whole milk
18980,0.001,berries;red/blush wine;soda
18981,0.001,frozen potato products;other vegetables;root vegetables
18982,0.004,brown bread;root vegetables;soda
18983,0.007,sausage;shopping bags;whole milk
18984,0.003,dessert;hamburger meat;whole milk
18985,0.001,citrus fruit;salty snack;sausage
18986,0.001,chocolate;frozen potato products;soda
18987,0.002,butter;dishes;other vegetables
18988,0.001,dessert;pasta;whipped/sour cream
18989,0.001,candy;hard cheese;sausage
18990,0.001,frozen vegetables;instant coffee;other vegetables
18991,0.001,instant coffee;root vegetables;whole milk
18992,0.002,long life bakery product;root vegetables;shopping bags
18993,0.001,cream cheese;meat;other vegetables
18994,0.001,butter milk;long life bakery product;pip fruit
18995,0.003,fruit/vegetable juice;hygiene articles;tropical fruit
18996,0.001,pasta;pip fruit;soda
18997,0.001,beef;coffee;long life bakery product
18998,0.007,bottled water;citrus fruit;root vegetables
18999,0.003,detergent;pip fruit;whole milk
19000,0.002,other vegetables;pasta;rolls/buns
19001,0.002,meat;sliced cheese;whole milk
19002,0.001,cake bar;sausage;shopping bags
19003,0.008,frankfurter;other vegetables;root vegetables
19004,0.002,candy;pip fruit;tropical fruit
19005,0.002,brown bread;newspapers;pork
19006,0.002,chocolate;shopping bags;white bread
19007,0.001,bottled water;frozen vegetables;hygiene articles
19008,0.003,coffee;pastry;pip fruit
