id,support,pattern
876,0.019,citrus fruit;pastry
877,0.008,canned beer;pastry
878,0.017,domestic eggs;pip fruit
879,0.007,cat food;napkins
880,0.016,chocolate;pastry
881,0.009,hamburger meat;tropical fruit
882,0.005,candy;domestic eggs
883,0.015,butter;pip fruit
884,0.007,citrus fruit;frozen meals
885,0.020,domestic eggs;whipped/sour cream
886,0.015,newspapers;sausage
887,0.017,fruit/vegetable juice;pastry
888,0.008,hamburger meat;shopping bags
889,0.007,rice;root vegetables
890,0.010,butter milk;fruit/vegetable juice
891,0.014,bottled water;uht-milk
892,0.011,citrus fruit;onions
893,0.087,other vegetables;yogurt
894,0.042,other vegetables;pork
895,0.008,pasta;root vegetables
896,0.007,hygiene articles;pork
897,0.013,beef;pastry
898,0.006,misc. beverages;root vegetables
899,0.007,bottled beer;oil
900,0.011,whipped/sour cream;white bread
901,0.010,bottled water;chicken
902,0.006,hamburger meat;white bread
903,0.007,curd;long life bakery product
904,0.010,sugar;tropical fruit
905,0.011,butter milk;root vegetables
906,0.005,cream cheese;salty snack
907,0.024,frozen vegetables;yogurt
908,0.008,citrus fruit;grapes
909,0.014,napkins;pip fruit
910,0.049,rolls/buns;root vegetables
911,0.033,cream cheese;whole milk
912,0.007,shopping bags;sugar
913,0.033,frankfurter;rolls/buns
914,0.035,chicken;other vegetables
915,0.007,beef;oil
916,0.007,chewing gum;shopping bags
917,0.012,brown bread;pork
918,0.007,citrus fruit;sliced cheese
919,0.015,uht-milk;yogurt
920,0.005,bottled water;semi-finished bread
921,0.014,brown bread;domestic eggs
922,0.023,ham;whole milk
923,0.007,hard cheese;napkins
924,0.008,hygiene articles;margarine
925,0.006,meat;newspapers
926,0.017,brown bread;citrus fruit
927,0.006,citrus fruit;hard cheese
928,0.010,other vegetables;red/blush wine
929,0.025,fruit/vegetable juice;root vegetables
930,0.008,uht-milk;whole milk
931,0.018,domestic eggs;shopping bags
932,0.005,detergent;shopping bags
933,0.007,bottled beer;onions
934,0.005,chicken;chocolate
935,0.010,chicken;pastry
936,0.008,newspapers;uht-milk
937,0.006,coffee;hamburger meat
938,0.026,chocolate;other vegetables
939,0.028,sausage;tropical fruit
940,0.005,ham;margarine
941,0.013,curd;margarine
942,0.007,domestic eggs;meat
943,0.006,berries;curd
944,0.013,citrus fruit;coffee
945,0.006,citrus fruit;pickled vegetables
946,0.014,domestic eggs;frankfurter
947,0.007,canned fish;yogurt
948,0.008,flour;rolls/buns
949,0.011,salty snack;whipped/sour cream
950,0.023,domestic eggs;tropical fruit
951,0.009,domestic eggs;ham
952,0.005,soda;soft cheese
953,0.017,candy;whole milk
954,0.011,napkins;pork
955,0.006,frankfurter;long life bakery product
956,0.010,soda;specialty chocolate
957,0.019,sausage;whipped/sour cream
958,0.008,bottled water;waffles
959,0.006,oil;pip fruit
960,0.014,chocolate;fruit/vegetable juice
961,0.012,margarine;shopping bags
962,0.031,sausage;shopping bags
963,0.005,chewing gum;tropical fruit
964,0.010,chicken;newspapers
965,0.005,frankfurter;oil
966,0.008,frozen meals;fruit/vegetable juice
967,0.008,other vegetables;seasonal products
968,0.008,beef;coffee
969,0.006,rolls/buns;seasonal products
970,0.027,pork;root vegetables
971,0.006,newspapers;sugar
972,0.008,coffee;frozen vegetables
973,0.038,pastry;rolls/buns
974,0.006,pickled vegetables;sausage
975,0.019,hard cheese;other vegetables
976,0.015,frozen vegetables;whipped/sour cream
977,0.013,chocolate;root vegetables
978,0.010,cream cheese;margarine
979,0.015,shopping bags;white bread
980,0.008,coffee;uht-milk
981,0.019,margarine;tropical fruit
982,0.017,canned beer;other vegetables
983,0.008,frozen meals;root vegetables
984,0.006,curd;salty snack
985,0.083,other vegetables;rolls/buns
986,0.011,domestic eggs;pork
987,0.009,hamburger meat;whipped/sour cream
988,0.006,cream cheese;long life bakery product
989,0.005,red/blush wine;shopping bags
990,0.008,bottled beer;chocolate
991,0.007,sausage;soft cheese
992,0.020,butter;domestic eggs
993,0.005,beverages;bottled water
994,0.014,cat food;other vegetables
995,0.010,canned fish;whole milk
996,0.023,pork;soda
997,0.056,butter;whole milk
998,0.060,domestic eggs;whole milk
999,0.006,oil;pork
1000,0.005,cat food;coffee
1001,0.010,shopping bags;uht-milk
1002,0.005,butter;pasta
1003,0.022,bottled water;newspapers
1004,0.012,bottled water;chocolate
1005,0.014,bottled beer;fruit/vegetable juice
1006,0.008,canned beer;root vegetables
1007,0.010,frozen meals;rolls/buns
1008,0.023,oil;whole milk
1009,0.015,citrus fruit;napkins
1010,0.010,hygiene articles;pip fruit
1011,0.007,cream cheese;frankfurter
1012,0.037,bottled water;tropical fruit
1013,0.019,coffee;soda
1014,0.006,beef;herbs
1015,0.017,berries;whipped/sour cream
1016,0.053,other vegetables;pip fruit
1017,0.011,root vegetables;sliced cheese
1018,0.008,sausage;sugar
1019,0.029,domestic eggs;yogurt
1020,0.017,margarine;pip fruit
1021,0.012,beef;butter
1022,0.005,red/blush wine;tropical fruit
1023,0.010,chocolate;napkins
1024,0.005,butter milk;coffee
1025,0.005,frankfurter;pickled vegetables
1026,0.015,napkins;whipped/sour cream
1027,0.008,hard cheese;soda
1028,0.005,canned fish;tropical fruit
1029,0.010,domestic eggs;sugar
1030,0.007,berries;chicken
1031,0.010,bottled water;misc. beverages
1032,0.008,mustard;rolls/buns
1033,0.008,margarine;uht-milk
1034,0.011,sliced cheese;soda
1035,0.015,frozen meals;other vegetables
1036,0.022,brown bread;rolls/buns
1037,0.005,frozen potato products;soda
1038,0.007,dessert;frozen vegetables
1039,0.029,brown bread;yogurt
1040,0.021,frankfurter;root vegetables
1041,0.012,salty snack;yogurt
1042,0.005,curd;oil
1043,0.010,butter;shopping bags
1044,0.017,frankfurter;pastry
1045,0.013,coffee;sausage
1046,0.012,salty snack;shopping bags
1047,0.010,root vegetables;salty snack
1048,0.005,frozen meals;pastry
1049,0.013,frozen vegetables;pork
1050,0.009,hamburger meat;pip fruit
1051,0.006,canned fish;shopping bags
1052,0.030,butter;yogurt
1053,0.006,citrus fruit;herbs
1054,0.032,pip fruit;root vegetables
1055,0.007,beef;onions
1056,0.007,domestic eggs;soft cheese
1057,0.006,frankfurter;frozen meals
1058,0.006,canned vegetables;tropical fruit
1059,0.015,brown bread;pip fruit
1060,0.006,pork;sliced cheese
1061,0.020,butter;tropical fruit
1062,0.005,pet care;whole milk
1063,0.026,citrus fruit;soda
1064,0.025,chocolate;soda
1065,0.010,chocolate;long life bakery product
1066,0.009,cake bar;soda
1067,0.006,newspapers;white bread
1068,0.005,long life bakery product;specialty chocolate
1069,0.010,flour;yogurt
1070,0.007,chicken;hamburger meat
1071,0.012,bottled water;frozen vegetables
1072,0.007,dessert;newspapers
1073,0.012,dessert;fruit/vegetable juice
1074,0.012,cream cheese;pip fruit
1075,0.011,salty snack;tropical fruit
1076,0.008,butter;white bread
1077,0.022,other vegetables;salty snack
1078,0.009,pip fruit;waffles
1079,0.022,salty snack;whole milk
1080,0.011,hamburger meat;sausage
1081,0.008,processed cheese;white bread
1082,0.010,long life bakery product;napkins
1083,0.021,napkins;tropical fruit
1084,0.006,frozen vegetables;sugar
1085,0.048,brown bread;whole milk
1086,0.008,house keeping products;whole milk
1087,0.005,frankfurter;mustard
1088,0.010,meat;sausage
1089,0.017,flour;whole milk
1090,0.008,beverages;tropical fruit
1091,0.031,shopping bags;yogurt
1092,0.009,bottled water;white bread
1093,0.008,margarine;white bread
1094,0.021,frankfurter;soda
1095,0.008,napkins;salty snack
1096,0.014,chicken;frozen vegetables
1097,0.024,soda;whipped/sour cream
1098,0.024,napkins;rolls/buns
1099,0.007,waffles;white bread
1100,0.022,pastry;root vegetables
1101,0.007,frankfurter;onions
1102,0.040,napkins;whole milk
1103,0.012,canned beer;sausage
1104,0.079,soda;whole milk
1105,0.014,butter;curd
1106,0.005,chicken;cream cheese
1107,0.055,soda;yogurt
1108,0.016,shopping bags;whipped/sour cream
1109,0.035,beef;root vegetables
1110,0.006,curd;flour
1111,0.006,beverages;shopping bags
1112,0.012,specialty bar;whole milk
1113,0.005,frozen fish;tropical fruit
1114,0.011,cream cheese;fruit/vegetable juice
1115,0.006,herbs;tropical fruit
1116,0.008,flour;margarine
1117,0.035,pastry;soda
1118,0.005,beverages;sausage
1119,0.012,tropical fruit;waffles
1120,0.008,pasta;soda
1121,0.007,meat;shopping bags
1122,0.006,bottled water;hamburger meat
1123,0.005,berries;frozen vegetables
1124,0.008,beef;napkins
1125,0.014,berries;tropical fruit
1126,0.036,citrus fruit;root vegetables
1127,0.049,shopping bags;whole milk
1128,0.009,other vegetables;pasta
1129,0.008,chocolate;coffee
1130,0.005,dessert;hamburger meat
1131,0.005,newspapers;semi-finished bread
1132,0.011,chicken;sausage
1133,0.025,napkins;yogurt
1134,0.020,fruit/vegetable juice;sausage
1135,0.013,brown bread;margarine
1136,0.009,oil;tropical fruit
1137,0.006,candles;whole milk
1138,0.028,fruit/vegetable juice;rolls/buns
1139,0.011,oil;yogurt
1140,0.051,bottled water;other vegetables
1141,0.020,berries;yogurt
1142,0.006,oil;shopping bags
1143,0.007,fruit/vegetable juice;waffles
1144,0.013,beef;bottled water
1145,0.009,bottled beer;newspapers
1146,0.010,curd;fruit/vegetable juice
1147,0.066,rolls/buns;soda
1148,0.010,berries;shopping bags
1149,0.009,domestic eggs;hygiene articles
1150,0.010,berries;sausage
1151,0.010,brown bread;cream cheese
1152,0.014,misc. beverages;soda
1153,0.008,oil;sausage
1154,0.010,canned vegetables;other vegetables
1155,0.008,frankfurter;napkins
1156,0.006,sugar;white bread
1157,0.013,coffee;pastry
1158,0.023,dessert;other vegetables
1159,0.006,newspapers;sliced cheese
1160,0.015,napkins;shopping bags
1161,0.006,fruit/vegetable juice;grapes
1162,0.012,bottled water;curd
1163,0.007,meat;tropical fruit
1164,0.005,cat food;domestic eggs
1165,0.008,citrus fruit;hamburger meat
1166,0.014,herbs;root vegetables
1167,0.010,hygiene articles;shopping bags
1168,0.008,chocolate;dessert
1169,0.015,curd;soda
1170,0.018,butter;sausage
1171,0.014,bottled water;coffee
1172,0.023,butter milk;whole milk
1173,0.012,dessert;sausage
1174,0.007,chicken;curd
1175,0.019,butter;citrus fruit
1176,0.006,bottled water;pickled vegetables
1177,0.012,fruit/vegetable juice;salty snack
1178,0.020,brown bread;root vegetables
1179,0.013,margarine;pork
1180,0.016,cream cheese;root vegetables
1181,0.028,pip fruit;rolls/buns
1182,0.006,dessert;margarine
1183,0.011,onions;soda
1184,0.018,cat food;whole milk
1185,0.014,newspapers;whipped/sour cream
1186,0.007,berries;pork
1187,0.048,other vegetables;shopping bags
1188,0.005,brown bread;frozen meals
1189,0.014,hamburger meat;yogurt
1190,0.006,frozen vegetables;uht-milk
1191,0.008,grapes;soda
1192,0.024,berries;whole milk
1193,0.014,margarine;newspapers
1194,0.014,butter;margarine
1195,0.005,chicken;sugar
1196,0.006,hamburger meat;pasta
1197,0.005,shopping bags;white wine
1198,0.014,root vegetables;waffles
1199,0.005,berries;newspapers
1200,0.007,chocolate;margarine
1201,0.005,soda;sweet spreads
1202,0.008,curd;hygiene articles
1203,0.013,pastry;pork
1204,0.010,rolls/buns;specialty bar
1205,0.020,domestic eggs;sausage
1206,0.011,butter;chicken
1207,0.005,detergent;sausage
1208,0.008,specialty bar;yogurt
1209,0.007,specialty chocolate;tropical fruit
1210,0.014,bottled beer;sausage
1211,0.005,beef;salty snack
1212,0.005,candy;white bread
1213,0.008,other vegetables;rice
1214,0.006,bottled water;ham
1215,0.013,chocolate;citrus fruit
1216,0.015,coffee;root vegetables
1217,0.014,pip fruit;white bread
1218,0.094,other vegetables;root vegetables
1219,0.012,long life bakery product;whipped/sour cream
1220,0.007,processed cheese;root vegetables
1221,0.017,butter milk;yogurt
1222,0.007,onions;pip fruit
1223,0.010,grapes;yogurt
1224,0.030,hamburger meat;whole milk
1225,0.008,ham;shopping bags
1226,0.011,beverages;yogurt
1227,0.008,pastry;specialty bar
1228,0.020,hard cheese;whole milk
1229,0.012,cream cheese;shopping bags
1230,0.015,misc. beverages;whole milk
1231,0.006,frozen vegetables;salty snack
1232,0.007,meat;whipped/sour cream
1233,0.011,hygiene articles;root vegetables
1234,0.007,coffee;oil
1235,0.007,napkins;sugar
1236,0.071,other vegetables;tropical fruit
1237,0.019,chicken;rolls/buns
1238,0.098,root vegetables;whole milk
1239,0.014,hygiene articles;tropical fruit
1240,0.005,berries;chocolate
1241,0.022,pip fruit;sausage
1242,0.011,ham;tropical fruit
1243,0.012,frankfurter;pork
1244,0.008,fruit/vegetable juice;uht-milk
1245,0.008,ham;root vegetables
1246,0.007,grapes;pip fruit
1247,0.030,domestic eggs;rolls/buns
1248,0.014,candy;rolls/buns
1249,0.006,butter;dessert
1250,0.008,berries;butter
1251,0.022,bottled beer;rolls/buns
1252,0.019,brown bread;shopping bags
1253,0.007,chewing gum;rolls/buns
1254,0.009,citrus fruit;waffles
1255,0.017,brown bread;fruit/vegetable juice
1256,0.015,baking powder;other vegetables
1257,0.006,root vegetables;salt
1258,0.009,citrus fruit;uht-milk
1259,0.008,coffee;napkins
1260,0.019,brown bread;pastry
1261,0.010,ice cream;other vegetables
1262,0.006,canned beer;margarine
1263,0.052,root vegetables;yogurt
1264,0.007,dishes;yogurt
1265,0.016,herbs;other vegetables
1266,0.006,beverages;pip fruit
1267,0.009,processed cheese;tropical fruit
1268,0.010,fruit/vegetable juice;sugar
1269,0.006,meat;pip fruit
1270,0.006,onions;pastry
1271,0.007,fruit/vegetable juice;hamburger meat
1272,0.014,chicken;citrus fruit
1273,0.008,ham;pip fruit
1274,0.008,flour;whipped/sour cream
1275,0.005,popcorn;whole milk
1276,0.015,cream cheese;tropical fruit
1277,0.009,cat food;soda
1278,0.014,citrus fruit;frozen vegetables
1279,0.006,fruit/vegetable juice;processed cheese
1280,0.018,tropical fruit;white bread
1281,0.006,chocolate marshmallow;whole milk
1282,0.006,shopping bags;soft cheese
1283,0.007,bottled water;hard cheese
1284,0.008,turkey;whole milk
1285,0.005,hamburger meat;hygiene articles
1286,0.006,baking powder;butter
1287,0.007,bottled beer;sugar
1288,0.008,bottled water;sliced cheese
1289,0.012,bottled beer;margarine
1290,0.027,butter;rolls/buns
1291,0.008,candy;sausage
1292,0.007,berries;pip fruit
1293,0.005,chewing gum;sausage
1294,0.038,newspapers;other vegetables
1295,0.007,bottled water;candy
1296,0.060,citrus fruit;whole milk
1297,0.012,cat food;yogurt
1298,0.006,brown bread;hygiene articles
1299,0.009,bottled water;grapes
1300,0.014,dessert;rolls/buns
1301,0.009,butter milk;soda
1302,0.018,bottled water;whipped/sour cream
1303,0.007,coffee;cream cheese
1304,0.020,soda;white bread
1305,0.052,curd;whole milk
1306,0.009,hamburger meat;pastry
1307,0.005,coffee;onions
1308,0.008,citrus fruit;salty snack
1309,0.009,chocolate;pork
1310,0.005,ham;napkins
1311,0.007,curd;waffles
1312,0.006,beef;waffles
1313,0.007,mayonnaise;other vegetables
1314,0.005,butter;misc. beverages
1315,0.005,candy;margarine
1316,0.007,frozen dessert;other vegetables
1317,0.006,detergent;rolls/buns
1318,0.010,processed cheese;soda
1319,0.008,grapes;pastry
1320,0.012,hygiene articles;napkins
1321,0.017,domestic eggs;margarine
1322,0.034,curd;yogurt
1323,0.013,frankfurter;whipped/sour cream
1324,0.007,canned beer;napkins
1325,0.010,ham;soda
1326,0.009,chocolate;white bread
1327,0.007,cat food;pastry
1328,0.006,dessert;pork
1329,0.038,root vegetables;soda
1330,0.006,butter milk;pastry
1331,0.007,brown bread;butter milk
1332,0.014,margarine;sausage
1333,0.005,frozen potato products;other vegetables
1334,0.008,frozen vegetables;shopping bags
1335,0.015,bottled water;pork
1336,0.008,long life bakery product;white bread
1337,0.013,newspapers;pork
1338,0.017,domestic eggs;fruit/vegetable juice
1339,0.010,rice;whole milk
1340,0.043,beef;whole milk
1341,0.014,sausage;white bread
1342,0.005,berries;coffee
1343,0.011,waffles;whipped/sour cream
1344,0.011,curd;shopping bags
1345,0.011,butter;pork
1346,0.044,citrus fruit;yogurt
1347,0.005,curd;onions
1348,0.007,beef;chocolate
1349,0.014,citrus fruit;curd
1350,0.007,brown bread;long life bakery product
1351,0.009,shopping bags;sliced cheese
1352,0.013,beef;newspapers
1353,0.013,frankfurter;margarine
1354,0.005,processed cheese;yogurt
1355,0.006,instant food products;other vegetables
1356,0.016,fruit/vegetable juice;newspapers
1357,0.008,cake bar;other vegetables
1358,0.025,pastry;sausage
1359,0.011,bottled beer;butter
1360,0.019,bottled water;butter
1361,0.046,other vegetables;pastry
1362,0.014,cream cheese;soda
1363,0.008,onions;shopping bags
1364,0.016,beef;tropical fruit
1365,0.009,fruit/vegetable juice;hard cheese
1366,0.025,cream cheese;yogurt
1367,0.030,rolls/buns;whipped/sour cream
1368,0.006,cake bar;rolls/buns
1369,0.009,beef;brown bread
1370,0.009,frozen vegetables;newspapers
1371,0.007,pork;uht-milk
1372,0.039,frozen vegetables;whole milk
1373,0.005,hard cheese;pastry
1374,0.006,coffee;white bread
1375,0.009,hygiene articles;pastry
1376,0.008,cream cheese;napkins
1377,0.008,butter;hard cheese
1378,0.010,butter;frankfurter
1379,0.006,baking powder;margarine
1380,0.006,dishes;root vegetables
1381,0.029,margarine;rolls/buns
1382,0.015,processed cheese;whole milk
1383,0.016,long life bakery product;rolls/buns
1384,0.008,fruit/vegetable juice;misc. beverages
1385,0.020,frankfurter;sausage
1386,0.011,dishes;whole milk
1387,0.010,bottled water;sugar
1388,0.015,bottled water;frankfurter
1389,0.005,vinegar;whole milk
1390,0.014,margarine;whipped/sour cream
1391,0.027,coffee;other vegetables
1392,0.005,potted plants;rolls/buns
1393,0.018,frozen vegetables;tropical fruit
1394,0.008,canned beer;fruit/vegetable juice
1395,0.013,pasta;whole milk
1396,0.008,chocolate;cream cheese
1397,0.010,beef;frozen vegetables
1398,0.007,baking powder;citrus fruit
1399,0.014,ham;yogurt
1400,0.013,hamburger meat;root vegetables
1401,0.022,long life bakery product;other vegetables
1402,0.052,rolls/buns;sausage
1403,0.014,curd;domestic eggs
1404,0.005,grapes;shopping bags
1405,0.006,pasta;yogurt
1406,0.005,frozen meals;long life bakery product
1407,0.005,curd;herbs
1408,0.007,dessert;frankfurter
1409,0.007,candy;whipped/sour cream
1410,0.013,rolls/buns;white bread
1411,0.005,condensed milk;other vegetables
1412,0.010,frozen meals;soda
1413,0.010,specialty chocolate;yogurt
1414,0.009,cream cheese;pastry
1415,0.015,hygiene articles;yogurt
1416,0.006,frozen vegetables;hamburger meat
1417,0.010,curd;napkins
1418,0.009,misc. beverages;yogurt
1419,0.013,hard cheese;yogurt
1420,0.005,chocolate;specialty bar
1421,0.012,hamburger meat;soda
1422,0.011,sliced cheese;tropical fruit
1423,0.011,long life bakery product;sausage
1424,0.005,cling film/bags;yogurt
1425,0.006,ice cream;rolls/buns
1426,0.012,other vegetables;specialty chocolate
1427,0.019,pork;yogurt
1428,0.006,bottled water;meat
1429,0.008,domestic eggs;long life bakery product
1430,0.005,baking powder;sausage
1431,0.012,grapes;tropical fruit
1432,0.044,pork;whole milk
1433,0.007,other vegetables;packaged fruit/vegetables
1434,0.009,ham;pastry
1435,0.011,pastry;white bread
1436,0.037,newspapers;rolls/buns
1437,0.012,domestic eggs;white bread
1438,0.015,curd;pastry
1439,0.015,grapes;whole milk
1440,0.008,flower (seeds);whole milk
1441,0.010,bottled water;dessert
1442,0.010,brown bread;napkins
1443,0.010,cat food;root vegetables
1444,0.008,chicken;coffee
1445,0.023,chocolate;rolls/buns
1446,0.007,beef;hamburger meat
1447,0.007,coffee;long life bakery product
1448,0.016,citrus fruit;newspapers
1449,0.011,cream cheese;domestic eggs
1450,0.007,root vegetables;specialty chocolate
1451,0.006,frozen dessert;rolls/buns
1452,0.008,candy;citrus fruit
1453,0.016,specialty chocolate;whole milk
1454,0.006,butter;sugar
1455,0.013,chocolate;sausage
1456,0.006,butter;ham
1457,0.013,detergent;other vegetables
1458,0.010,flour;sugar
1459,0.012,coffee;fruit/vegetable juice
1460,0.009,baking powder;whipped/sour cream
1461,0.007,cling film/bags;whole milk
1462,0.005,butter;processed cheese
1463,0.006,long life bakery product;margarine
1464,0.018,pork;tropical fruit
1465,0.011,onions;tropical fruit
1466,0.005,butter;soft cheese
1467,0.005,ice cream;whipped/sour cream
1468,0.014,onions;yogurt
1469,0.018,salty snack;soda
1470,0.007,pork;salty snack
1471,0.010,bottled beer;pork
1472,0.065,other vegetables;soda
1473,0.006,butter;meat
1474,0.025,brown bread;soda
1475,0.012,bottled beer;citrus fruit
1476,0.027,citrus fruit;pip fruit
1477,0.007,domestic eggs;flour
1478,0.010,beef;curd
1479,0.024,onions;whole milk
1480,0.016,sliced cheese;yogurt
1481,0.008,chicken;frankfurter
1482,0.022,curd;root vegetables
1483,0.007,pork;waffles
1484,0.033,frankfurter;other vegetables
1485,0.007,baking powder;rolls/buns
1486,0.005,hamburger meat;onions
1487,0.005,mayonnaise;rolls/buns
1488,0.007,brown bread;onions
1489,0.012,pork;shopping bags
1490,0.022,sliced cheese;whole milk
1491,0.006,chicken;frozen vegetables;whole milk
1492,0.008,domestic eggs;other vegetables;pip fruit
1493,0.006,canned beer;rolls/buns;soda
1494,0.005,candy;soda;whole milk
1495,0.010,butter milk;other vegetables;whole milk
1496,0.005,citrus fruit;margarine;other vegetables
1497,0.005,brown bread;citrus fruit;root vegetables
1498,0.006,bottled water;brown bread;soda
1499,0.019,brown bread;other vegetables;whole milk
1500,0.010,newspapers;soda;whole milk
1501,0.005,napkins;root vegetables;whipped/sour cream
1502,0.010,curd;whipped/sour cream;yogurt
1503,0.009,butter milk;whole milk;yogurt
1504,0.006,hard cheese;other vegetables;yogurt
1505,0.007,curd;margarine;whole milk
1506,0.015,brown bread;whole milk;yogurt
1507,0.008,pastry;pip fruit;tropical fruit
1508,0.019,citrus fruit;tropical fruit;whole milk
1509,0.006,cat food;whole milk;yogurt
1510,0.007,brown bread;citrus fruit;other vegetables
1511,0.006,bottled beer;domestic eggs;whole milk
1512,0.005,bottled beer;citrus fruit;other vegetables
1513,0.012,butter;domestic eggs;whole milk
1514,0.005,chocolate;fruit/vegetable juice;yogurt
1515,0.005,domestic eggs;soda;yogurt
1516,0.006,fruit/vegetable juice;shopping bags;yogurt
1517,0.008,hamburger meat;root vegetables;whole milk
1518,0.013,beef;whole milk;yogurt
1519,0.019,beef;other vegetables;whole milk
1520,0.008,beef;citrus fruit;root vegetables
1521,0.015,sausage;tropical fruit;whole milk
1522,0.005,onions;rolls/buns;root vegetables
1523,0.010,napkins;tropical fruit;whole milk
1524,0.005,rolls/buns;sausage;whipped/sour cream
1525,0.011,root vegetables;sausage;yogurt
1526,0.005,fruit/vegetable juice;napkins;yogurt
1527,0.010,frankfurter;other vegetables;yogurt
1528,0.007,beef;citrus fruit;other vegetables
1529,0.007,newspapers;rolls/buns;root vegetables
1530,0.005,newspapers;other vegetables;pork
1531,0.007,napkins;pip fruit;whole milk
1532,0.005,citrus fruit;other vegetables;sugar
1533,0.010,domestic eggs;other vegetables;tropical fruit
1534,0.008,frankfurter;pastry;whole milk
1535,0.005,hamburger meat;pastry;whole milk
1536,0.006,soda;tropical fruit;whipped/sour cream
1537,0.007,citrus fruit;tropical fruit;whipped/sour cream
1538,0.010,napkins;root vegetables;whole milk
1539,0.008,chocolate;other vegetables;soda
1540,0.009,citrus fruit;rolls/buns;tropical fruit
1541,0.007,domestic eggs;other vegetables;shopping bags
1542,0.008,pip fruit;soda;tropical fruit
1543,0.016,bottled beer;other vegetables;whole milk
1544,0.007,dessert;other vegetables;root vegetables
1545,0.007,bottled water;margarine;yogurt
1546,0.007,waffles;whole milk;yogurt
1547,0.010,rolls/buns;root vegetables;soda
1548,0.007,citrus fruit;frankfurter;whole milk
1549,0.006,root vegetables;white bread;yogurt
1550,0.008,other vegetables;shopping bags;whipped/sour cream
1551,0.019,butter;whole milk;yogurt
1552,0.005,oil;tropical fruit;whole milk
1553,0.010,citrus fruit;pastry;whole milk
1554,0.005,domestic eggs;fruit/vegetable juice;root vegetables
1555,0.010,butter;citrus fruit;other vegetables
1556,0.005,coffee;pip fruit;tropical fruit
1557,0.005,margarine;other vegetables;pastry
1558,0.006,frozen vegetables;soda;whole milk
1559,0.006,frozen vegetables;rolls/buns;root vegetables
1560,0.007,bottled water;butter;root vegetables
1561,0.005,fruit/vegetable juice;pastry;rolls/buns
1562,0.005,hamburger meat;pip fruit;whole milk
1563,0.006,root vegetables;shopping bags;yogurt
1564,0.006,brown bread;other vegetables;whipped/sour cream
1565,0.011,pip fruit;root vegetables;yogurt
1566,0.011,soda;whipped/sour cream;whole milk
1567,0.010,other vegetables;pip fruit;soda
1568,0.011,citrus fruit;pip fruit;whole milk
1569,0.005,butter;sausage;yogurt
1570,0.006,fruit/vegetable juice;sausage;yogurt
1571,0.007,frozen vegetables;whipped/sour cream;yogurt
1572,0.010,pastry;shopping bags;whole milk
1573,0.005,domestic eggs;newspapers;other vegetables
1574,0.006,other vegetables;salty snack;tropical fruit
1575,0.005,beef;citrus fruit;rolls/buns
1576,0.007,bottled water;margarine;rolls/buns
1577,0.011,newspapers;rolls/buns;yogurt
1578,0.005,coffee;fruit/vegetable juice;whole milk
1579,0.008,beef;domestic eggs;whole milk
1580,0.006,newspapers;pork;whole milk
1581,0.007,coffee;other vegetables;root vegetables
1582,0.011,rolls/buns;shopping bags;whole milk
1583,0.013,pip fruit;tropical fruit;yogurt
1584,0.016,other vegetables;shopping bags;whole milk
1585,0.005,dessert;shopping bags;soda
1586,0.008,butter;other vegetables;pastry
1587,0.030,root vegetables;whole milk;yogurt
1588,0.005,domestic eggs;frozen vegetables;whole milk
1589,0.011,sausage;whipped/sour cream;whole milk
1590,0.007,pastry;sausage;soda
1591,0.017,bottled water;tropical fruit;whole milk
1592,0.010,tropical fruit;white bread;whole milk
1593,0.008,pip fruit;sausage;yogurt
1594,0.007,frankfurter;sausage;whole milk
1595,0.008,pork;tropical fruit;whole milk
1596,0.014,pork;root vegetables;whole milk
1597,0.015,margarine;whole milk;yogurt
1598,0.006,long life bakery product;other vegetables;whipped/sour cream
1599,0.007,butter;other vegetables;soda
1600,0.006,butter;onions;whole milk
1601,0.012,frankfurter;other vegetables;rolls/buns
1602,0.005,berries;rolls/buns;yogurt
1603,0.007,curd;other vegetables;sausage
1604,0.005,cream cheese;other vegetables;soda
1605,0.006,butter;chicken;other vegetables
1606,0.005,butter;napkins;other vegetables
1607,0.005,pastry;root vegetables;soda
1608,0.006,hard cheese;other vegetables;rolls/buns
1609,0.016,citrus fruit;other vegetables;yogurt
1610,0.006,bottled water;margarine;root vegetables
1611,0.006,bottled water;rolls/buns;shopping bags
1612,0.014,bottled water;rolls/buns;soda
1613,0.007,bottled water;margarine;other vegetables
1614,0.005,domestic eggs;fruit/vegetable juice;yogurt
1615,0.020,fruit/vegetable juice;whole milk;yogurt
1616,0.006,grapes;other vegetables;yogurt
1617,0.019,margarine;other vegetables;whole milk
1618,0.006,newspapers;whipped/sour cream;yogurt
1619,0.006,margarine;pip fruit;root vegetables
1620,0.008,brown bread;tropical fruit;yogurt
1621,0.011,hygiene articles;other vegetables;whole milk
1622,0.024,butter;other vegetables;whole milk
1623,0.005,processed cheese;soda;whole milk
1624,0.011,bottled water;rolls/buns;tropical fruit
1625,0.005,cream cheese;fruit/vegetable juice;yogurt
1626,0.007,pastry;pork;whole milk
1627,0.010,pork;whipped/sour cream;whole milk
1628,0.008,bottled water;pastry;whole milk
1629,0.010,long life bakery product;whole milk;yogurt
1630,0.017,other vegetables;root vegetables;soda
1631,0.008,bottled water;butter;other vegetables
1632,0.005,citrus fruit;hygiene articles;whole milk
1633,0.006,shopping bags;soda;white bread
