id,support,pattern
828,0.005,curd;whole milk;root vegetables
829,0.006,sausage;shopping bags;other vegetables
830,0.007,yogurt;newspapers;whole milk
831,0.020,whole milk;other vegetables;root vegetables
832,0.009,yogurt;whole milk;soda
833,0.005,bottled water;other vegetables;soda
834,0.008,pip fruit;other vegetables;tropical fruit
835,0.005,rolls/buns;pork;other vegetables
836,0.008,curd;whole milk;other vegetables
837,0.008,yogurt;rolls/buns;bottled water
838,0.007,rolls/buns;bottled water;soda
839,0.005,sausage;whole milk;pastry
840,0.011,rolls/buns;whole milk;tropical fruit
841,0.006,yogurt;sausage;soda
842,0.008,frozen vegetables;whole milk;other vegetables
843,0.010,whole milk;root vegetables;tropical fruit
844,0.005,brown bread;whole milk;tropical fruit
845,0.007,sausage;shopping bags;rolls/buns
846,0.009,sausage;whole milk;other vegetables
847,0.006,rolls/buns;bottled water;tropical fruit
848,0.005,napkins;whole milk;other vegetables
849,0.007,sausage;other vegetables;soda
850,0.006,yogurt;other vegetables;citrus fruit
851,0.006,frankfurter;rolls/buns;whole milk
852,0.009,whole milk;other vegetables;pastry
853,0.007,pip fruit;whole milk;tropical fruit
854,0.005,shopping bags;rolls/buns;other vegetables
855,0.006,yogurt;whole milk;domestic eggs
856,0.013,yogurt;whole milk;tropical fruit
857,0.008,bottled water;whole milk;soda
858,0.007,yogurt;bottled water;soda
859,0.007,yogurt;pip fruit;other vegetables
860,0.007,whole milk;soda;tropical fruit
861,0.009,yogurt;curd;whole milk
862,0.005,rolls/buns;other vegetables;pastry
863,0.011,rolls/buns;other vegetables;root vegetables
864,0.006,sausage;whole milk;root vegetables
865,0.006,yogurt;brown bread;whole milk
866,0.008,chicken;whole milk;other vegetables
867,0.006,frankfurter;rolls/buns;other vegetables
868,0.007,shopping bags;whole milk;soda
869,0.005,whipped/sour cream;other vegetables;tropical fruit
870,0.011,whole milk;other vegetables;citrus fruit
