id,support,pattern
1415,0.003,roll products;other vegetables
1416,0.009,yogurt;frankfurter
1417,0.001,frankfurter;seasonal products
1418,0.004,other vegetables;red/blush wine
1419,0.001,dishes;margarine
1420,0.001,pasta;coffee
1421,0.002,yogurt;pasta
1422,0.010,newspapers;bottled water
1423,0.002,herbs;butter
1424,0.007,fruit/vegetable juice;root vegetables
1425,0.002,dishes;napkins
1426,0.004,rolls/buns;oil
1427,0.004,uht-milk;whole milk
1428,0.005,root vegetables;coffee
1429,0.003,frozen vegetables;bottled beer
1430,0.003,long life bakery product;citrus fruit
1431,0.004,napkins;hygiene articles
1432,0.008,soda;dessert
1433,0.002,zwieback;whole milk
1434,0.001,white bread;misc. beverages
1435,0.018,pork;other vegetables
1436,0.002,napkins;berries
1437,0.004,pork;napkins
1438,0.001,specialty cheese;soda
1439,0.002,sausage;misc. beverages
1440,0.046,yogurt;whole milk
1441,0.002,specialty bar;fruit/vegetable juice
1442,0.001,potted plants;grapes
1443,0.003,uht-milk;frankfurter
1444,0.009,chocolate;other vegetables
1445,0.004,yogurt;soft cheese
1446,0.023,other vegetables;citrus fruit
1447,0.002,ham;margarine
1448,0.005,curd;margarine
1449,0.002,tropical fruit;baking powder
1450,0.002,domestic eggs;meat
1451,0.005,citrus fruit;coffee
1452,0.002,pastry;oil
1453,0.001,beef;ice cream
1454,0.001,curd;chewing gum
1455,0.003,whipped/sour cream;sugar
1456,0.003,whipped/sour cream;hamburger meat
1457,0.002,citrus fruit;pickled vegetables
1458,0.001,uht-milk;salty snack
1459,0.006,domestic eggs;frankfurter
1460,0.002,margarine;candles
1461,0.002,canned fish;yogurt
1462,0.003,flour;rolls/buns
1463,0.002,cling film/bags;bottled water
1464,0.002,hamburger meat;chicken
1465,0.008,domestic eggs;tropical fruit
1466,0.001,newspapers;spread cheese
1467,0.003,domestic eggs;ham
1468,0.006,candy;whole milk
1469,0.002,cake bar;bottled water
1470,0.001,tea;whole milk
1471,0.004,frozen vegetables;domestic eggs
1472,0.002,salty snack;candy
1473,0.001,specialty chocolate;newspapers
1474,0.001,pastry;chewing gum
1475,0.002,long life bakery product;dessert
1476,0.004,chocolate;fruit/vegetable juice
1477,0.001,canned fish;frankfurter
1478,0.001,yogurt;sweet spreads
1479,0.001,honey;whole milk
1480,0.001,pip fruit;condensed milk
1481,0.002,pip fruit;onions
1482,0.001,onions;chicken
1483,0.001,frankfurter;oil
1484,0.002,frozen meals;fruit/vegetable juice
1485,0.001,white bread;chicken
1486,0.002,other vegetables;seasonal products
1487,0.001,brown bread;seasonal products
1488,0.002,beef;coffee
1489,0.004,pip fruit;butter
1490,0.003,sliced cheese;fruit/vegetable juice
1491,0.002,rolls/buns;seasonal products
1492,0.004,yogurt;ham
1493,0.002,flour;domestic eggs
1494,0.011,pork;root vegetables
1495,0.001,long life bakery product;pork
1496,0.003,sausage;candy
1497,0.001,roll products;soda
1498,0.007,shopping bags;pip fruit
1499,0.003,newspapers;sugar
1500,0.002,beef;grapes
1501,0.001,fruit/vegetable juice;baking powder
1502,0.018,pastry;rolls/buns
1503,0.017,other vegetables;domestic eggs
1504,0.006,hard cheese;other vegetables
1505,0.005,frozen vegetables;whipped/sour cream
1506,0.001,white bread;beverages
1507,0.004,chocolate;root vegetables
1508,0.001,processed cheese;butter
1509,0.004,newspapers;butter
1510,0.002,curd;hard cheese
1511,0.001,pastry;ice cream
1512,0.002,dishes;cream cheese
1513,0.011,whole milk;dessert
1514,0.001,yogurt;cereals
1515,0.002,frozen meals;root vegetables
1516,0.002,curd;salty snack
1517,0.002,newspapers;misc. beverages
1518,0.001,pastry;red/blush wine
1519,0.037,other vegetables;rolls/buns
1520,0.001,pet care;tropical fruit
1521,0.004,other vegetables;candy
1522,0.001,salt;citrus fruit
1523,0.001,oil;pasta
1524,0.004,shopping bags;candy
1525,0.002,white bread;waffles
1526,0.001,beef;white wine
1527,0.006,whipped/sour cream;bottled water
1528,0.002,white bread;frozen vegetables
1529,0.001,long life bakery product;butter milk
1530,0.001,bottled beer;cream cheese
1531,0.001,potted plants;long life bakery product
1532,0.004,fruit/vegetable juice;cream cheese
1533,0.001,frozen vegetables;frozen dessert
1534,0.001,curd cheese;rolls/buns
1535,0.005,shopping bags;hygiene articles
1536,0.011,yogurt;brown bread
1537,0.003,beverages;bottled water
1538,0.002,napkins;dessert
1539,0.004,cat food;other vegetables
1540,0.003,canned fish;whole milk
1541,0.010,pork;soda
1542,0.003,frankfurter;dessert
1543,0.001,white wine;fruit/vegetable juice
1544,0.021,butter;whole milk
1545,0.024,domestic eggs;whole milk
1546,0.001,citrus fruit;dog food
1547,0.005,pastry;coffee
1548,0.002,cat food;coffee
1549,0.004,shopping bags;uht-milk
1550,0.006,white bread;shopping bags
1551,0.001,curd;specialty bar
1552,0.006,bottled beer;fruit/vegetable juice
1553,0.001,other vegetables;cereals
1554,0.004,canned beer;root vegetables
1555,0.007,canned beer;bottled water
1556,0.002,rolls/buns;chocolate marshmallow
1557,0.009,sausage;frankfurter
1558,0.004,frozen meals;rolls/buns
1559,0.008,oil;whole milk
1560,0.001,pork;cat food
1561,0.006,citrus fruit;napkins
1562,0.003,yogurt;specialty bar
1563,0.002,sliced cheese;butter milk
1564,0.002,beef;herbs
1565,0.004,other vegetables;chewing gum
1566,0.002,sauces;whole milk
1567,0.003,waffles;sausage
1568,0.003,sausage;sugar
1569,0.001,frozen vegetables;cling film/bags
1570,0.003,beef;butter
1571,0.001,frozen fish;newspapers
1572,0.001,pastry;pickled vegetables
1573,0.001,frozen meals;canned beer
1574,0.002,chocolate;napkins
1575,0.003,spread cheese;soda
1576,0.001,dish cleaner;whipped/sour cream
1577,0.002,butter milk;coffee
1578,0.001,curd;instant food products
1579,0.004,onions;bottled water
1580,0.004,shopping bags;berries
1581,0.002,canned beer;waffles
1582,0.004,frankfurter;coffee
1583,0.003,hard cheese;soda
1584,0.004,pastry;dessert
1585,0.002,pickled vegetables;newspapers
1586,0.001,canned fish;tropical fruit
1587,0.003,domestic eggs;sugar
1588,0.005,tropical fruit;cream cheese
1589,0.001,whipped/sour cream;specialty cheese
1590,0.005,specialty chocolate;soda
1591,0.004,bottled water;misc. beverages
1592,0.003,mustard;rolls/buns
1593,0.002,canned fish;brown bread
1594,0.006,white bread;tropical fruit
1595,0.002,brown bread;candy
1596,0.001,citrus fruit;frozen fish
1597,0.004,sliced cheese;soda
1598,0.001,pastry;seasonal products
1599,0.005,frozen meals;other vegetables
1600,0.011,brown bread;rolls/buns
1601,0.003,napkins;margarine
1602,0.001,semi-finished bread;root vegetables
1603,0.002,frozen potato products;soda
1604,0.001,dishes;fruit/vegetable juice
1605,0.008,frankfurter;root vegetables
1606,0.001,curd;oil
1607,0.003,chocolate;butter
1608,0.022,yogurt;tropical fruit
1609,0.002,salt;rolls/buns
1610,0.002,frozen meals;pastry
1611,0.002,other vegetables;kitchen towels
1612,0.001,packaged fruit/vegetables;tropical fruit
1613,0.005,sausage;meat
1614,0.003,whipped/sour cream;waffles
1615,0.005,frozen vegetables;pork
1616,0.002,domestic eggs;specialty chocolate
1617,0.007,citrus fruit;butter
1618,0.002,sliced cheese;butter
1619,0.001,detergent;frankfurter
1620,0.001,long life bakery product;meat
1621,0.004,shopping bags;chicken
1622,0.001,specialty chocolate;coffee
1623,0.002,canned fish;shopping bags
1624,0.002,flour;pip fruit
1625,0.002,citrus fruit;herbs
1626,0.003,sausage;berries
1627,0.011,pip fruit;root vegetables
1628,0.004,curd;cream cheese
1629,0.002,beef;onions
1630,0.002,ham;frankfurter
1631,0.002,canned vegetables;tropical fruit
1632,0.006,yogurt;dessert
1633,0.006,brown bread;pip fruit
1634,0.010,whipped/sour cream;tropical fruit
1635,0.002,pet care;whole milk
1636,0.004,sausage;ham
1637,0.010,citrus fruit;soda
1638,0.011,chocolate;soda
1639,0.005,rolls/buns;dessert
1640,0.004,cake bar;soda
1641,0.002,cling film/bags;soda
1642,0.002,long life bakery product;specialty chocolate
1643,0.001,pastry;cake bar
1644,0.003,sausage;hygiene articles
1645,0.003,rolls/buns;red/blush wine
1646,0.010,rolls/buns;coffee
1647,0.012,yogurt;shopping bags
1648,0.008,whole milk;meat
1649,0.001,pastry;chocolate marshmallow
1650,0.007,pastry;citrus fruit
1651,0.008,pip fruit;bottled water
1652,0.002,hygiene articles;frankfurter
1653,0.001,yogurt;dish cleaner
1654,0.002,shopping bags;spread cheese
1655,0.008,other vegetables;salty snack
1656,0.003,pip fruit;waffles
1657,0.006,whipped/sour cream;sausage
1658,0.003,grapes;bottled water
1659,0.001,beef;dog food
1660,0.008,salty snack;whole milk
1661,0.002,sliced cheese;napkins
1662,0.004,hamburger meat;sausage
1663,0.001,ice cream;fruit/vegetable juice
1664,0.001,beverages;frozen vegetables
1665,0.003,long life bakery product;napkins
1666,0.002,frozen vegetables;sugar
1667,0.004,potted plants;other vegetables
1668,0.001,specialty bar;cream cheese
1669,0.001,frozen meals;margarine
1670,0.001,frozen meals;ice cream
1671,0.001,napkins;seasonal products
1672,0.001,male cosmetics;bottled water
1673,0.015,yogurt;whipped/sour cream
1674,0.001,condensed milk;bottled water
1675,0.002,onions;butter
1676,0.021,brown bread;whole milk
1677,0.003,ham;fruit/vegetable juice
1678,0.003,house keeping products;whole milk
1679,0.001,specialty bar;salty snack
1680,0.001,frozen vegetables;processed cheese
1681,0.001,napkins;cling film/bags
1682,0.001,chocolate;hard cheese
1683,0.005,whipped/sour cream;chicken
1684,0.001,bottled beer;semi-finished bread
1685,0.001,curd;potted plants
1686,0.002,bottled water;spread cheese
1687,0.007,flour;whole milk
1688,0.002,frozen vegetables;dessert
1689,0.002,grapes;butter
1690,0.001,curd;pasta
1691,0.003,beverages;tropical fruit
1692,0.001,detergent;berries
1693,0.009,frankfurter;soda
1694,0.002,pip fruit;ice cream
1695,0.003,napkins;salty snack
1696,0.001,female sanitary products;soda
1697,0.001,brown bread;salty snack
1698,0.002,sliced cheese;coffee
1699,0.009,napkins;rolls/buns
1700,0.016,other vegetables;margarine
1701,0.002,beverages;waffles
1702,0.001,frozen vegetables;packaged fruit/vegetables
1703,0.001,popcorn;fruit/vegetable juice
1704,0.008,pastry;root vegetables
1705,0.003,uht-milk;fruit/vegetable juice
1706,0.001,beef;butter milk
1707,0.001,margarine;semi-finished bread
1708,0.015,napkins;whole milk
1709,0.004,tropical fruit;grapes
1710,0.001,specialty chocolate;butter
1711,0.006,canned beer;sausage
1712,0.007,yogurt;pork
1713,0.002,instant coffee;soda
1714,0.002,long life bakery product;bottled beer
1715,0.002,chicken;cream cheese
1716,0.006,shopping bags;whipped/sour cream
1717,0.003,onions;bottled beer
1718,0.013,beef;root vegetables
1719,0.002,curd;flour
1720,0.005,specialty bar;whole milk
1721,0.002,flour;margarine
1722,0.017,pastry;soda
1723,0.001,napkins;specialty bar
1724,0.002,beverages;sausage
1725,0.002,white bread;hamburger meat
1726,0.002,chocolate;cat food
1727,0.002,tropical fruit;frozen fish
1728,0.004,tropical fruit;waffles
1729,0.003,pasta;soda
1730,0.003,pip fruit;chicken
1731,0.002,tropical fruit;chewing gum
1732,0.003,turkey;other vegetables
1733,0.001,mustard;margarine
1734,0.002,yogurt;cling film/bags
1735,0.007,pip fruit;pastry
1736,0.004,soft cheese;rolls/buns
1737,0.002,whipped/sour cream;hygiene articles
1738,0.002,frozen meals;salty snack
1739,0.002,beverages;whipped/sour cream
1740,0.003,beef;napkins
1741,0.001,rolls/buns;dog food
1742,0.003,uht-milk;pip fruit
1743,0.001,specialty bar;margarine
1744,0.010,yogurt;domestic eggs
1745,0.012,citrus fruit;bottled water
1746,0.001,long life bakery product;hard cheese
1747,0.013,citrus fruit;root vegetables
1748,0.003,packaged fruit/vegetables;other vegetables
1749,0.021,shopping bags;whole milk
1750,0.002,other vegetables;sweet spreads
1751,0.014,shopping bags;sausage
1752,0.001,white bread;sweet spreads
1753,0.003,other vegetables;pasta
1754,0.003,chocolate;coffee
1755,0.002,cling film/bags;coffee
1756,0.002,long life bakery product;ham
1757,0.002,pork;oil
1758,0.001,hard cheese;coffee
1759,0.010,other vegetables;cream cheese
1760,0.002,newspapers;semi-finished bread
1761,0.003,whole milk;red/blush wine
1762,0.002,tropical fruit;seasonal products
1763,0.006,brown bread;margarine
1764,0.001,pork;hard cheese
1765,0.002,candles;whole milk
1766,0.002,yogurt;seasonal products
1767,0.013,fruit/vegetable juice;rolls/buns
1768,0.018,yogurt;citrus fruit
1769,0.002,potted plants;fruit/vegetable juice
1770,0.002,misc. beverages;butter
1771,0.002,frozen meals;waffles
1772,0.010,rolls/buns;butter
1773,0.004,domestic eggs;chicken
1774,0.003,domestic eggs;berries
1775,0.001,dish cleaner;shopping bags
1776,0.001,canned fish;citrus fruit
1777,0.005,beef;bottled water
1778,0.001,potted plants;newspapers
1779,0.002,rolls/buns;herbs
1780,0.020,tropical fruit;rolls/buns
1781,0.003,curd;fruit/vegetable juice
1782,0.004,bottled beer;newspapers
1783,0.035,rolls/buns;soda
1784,0.004,other vegetables;detergent
1785,0.001,dish cleaner;sausage
1786,0.003,domestic eggs;hygiene articles
1787,0.004,brown bread;cream cheese
1788,0.006,misc. beverages;soda
1789,0.003,pork;coffee
1790,0.004,canned vegetables;other vegetables
1791,0.001,pasta;butter
1792,0.002,pork;pickled vegetables
1793,0.002,long life bakery product;frankfurter
1794,0.002,napkins;chewing gum
1795,0.002,fruit/vegetable juice;grapes
1796,0.002,soft cheese;sausage
1797,0.001,pip fruit;frozen fish
1798,0.002,cat food;domestic eggs
1799,0.001,beef;detergent
1800,0.005,herbs;root vegetables
1801,0.001,canned vegetables;whipped/sour cream
1802,0.002,chocolate;dessert
1803,0.007,curd;soda
1804,0.001,butter milk;domestic eggs
1805,0.006,bottled water;coffee
1806,0.009,butter milk;whole milk
1807,0.002,detergent;margarine
1808,0.002,white bread;hygiene articles
1809,0.004,fruit/vegetable juice;salty snack
1810,0.002,waffles;butter
1811,0.002,curd;cat food
1812,0.001,margarine;pasta
1813,0.008,brown bread;root vegetables
1814,0.005,margarine;butter
1815,0.001,packaged fruit/vegetables;whipped/sour cream
1816,0.002,bottled beer;chicken
1817,0.002,fruit/vegetable juice;chicken
1818,0.005,cream cheese;root vegetables
1819,0.002,cat food;newspapers
1820,0.011,pip fruit;rolls/buns
1821,0.002,whole milk;rice
1822,0.001,waffles;pasta
1823,0.004,onions;soda
1824,0.007,cat food;whole milk
1825,0.001,pastry;pasta
1826,0.004,newspapers;coffee
1827,0.002,frozen vegetables;uht-milk
1828,0.001,curd;baking powder
1829,0.002,curd;berries
1830,0.010,white bread;other vegetables
1831,0.007,tropical fruit;margarine
1832,0.003,grapes;soda
1833,0.008,shopping bags;brown bread
1834,0.004,waffles;newspapers
1835,0.009,berries;whole milk
1836,0.001,whipped/sour cream;specialty chocolate
1837,0.002,rolls/buns;pasta
1838,0.001,roll products;margarine
1839,0.002,white bread;berries
1840,0.002,hamburger meat;pasta
1841,0.003,shopping bags;white wine
1842,0.001,tropical fruit;zwieback
1843,0.001,frozen potato products;pork
1844,0.030,yogurt;rolls/buns
1845,0.002,curd;canned beer
1846,0.001,tea;tropical fruit
1847,0.001,soft cheese;margarine
1848,0.007,white bread;soda
1849,0.002,candy;misc. beverages
1850,0.001,chocolate;margarine
1851,0.001,hard cheese;waffles
1852,0.004,sausage;dessert
1853,0.001,soda;sweet spreads
1854,0.003,curd;hygiene articles
1855,0.014,soda;root vegetables
1856,0.010,tropical fruit;sausage
1857,0.003,shopping bags;frozen vegetables
1858,0.002,brown bread;oil
1859,0.007,whipped/sour cream;berries
1860,0.007,domestic eggs;sausage
1861,0.002,cleaner;whole milk
1862,0.002,specialty chocolate;tropical fruit
1863,0.002,grapes;berries
1864,0.001,domestic eggs;seasonal products
1865,0.002,tropical fruit;red/blush wine
1866,0.007,bottled beer;sausage
1867,0.002,beef;salty snack
1868,0.003,sliced cheese;bottled water
1869,0.001,whipped/sour cream;cat food
1870,0.002,white wine;other vegetables
1871,0.002,other vegetables;rice
1872,0.002,specialty chocolate;root vegetables
1873,0.001,frozen vegetables;butter milk
1874,0.001,popcorn;soda
1875,0.015,other vegetables;fruit/vegetable juice
1876,0.004,chocolate;citrus fruit
1877,0.002,napkins;misc. beverages
1878,0.001,roll products;sausage
1879,0.002,whipped/sour cream;candy
1880,0.005,sausage;margarine
1881,0.001,curd;specialty chocolate
1882,0.037,other vegetables;root vegetables
1883,0.001,liquor;rolls/buns
1884,0.003,long life bakery product;whipped/sour cream
1885,0.002,processed cheese;root vegetables
1886,0.002,frozen meals;domestic eggs
1887,0.002,hard cheese;newspapers
1888,0.011,hamburger meat;whole milk
1889,0.002,newspapers;grapes
1890,0.002,pork;hamburger meat
1891,0.001,whipped/sour cream;grapes
1892,0.003,pip fruit;butter milk
1893,0.002,curd cheese;whole milk
1894,0.001,cat food;waffles
1895,0.003,pastry;specialty bar
1896,0.003,waffles;specialty bar
1897,0.007,hard cheese;whole milk
1898,0.005,misc. beverages;whole milk
1899,0.002,frozen vegetables;salty snack
1900,0.001,beverages;pork
1901,0.002,waffles;frankfurter
1902,0.003,hygiene articles;root vegetables
1903,0.001,beverages;frankfurter
1904,0.002,napkins;sugar
1905,0.027,other vegetables;tropical fruit
1906,0.008,pip fruit;sausage
1907,0.001,citrus fruit;semi-finished bread
1908,0.001,pork;semi-finished bread
1909,0.004,shopping bags;butter
1910,0.006,yogurt;butter milk
1911,0.001,hamburger meat;waffles
1912,0.016,yogurt;sausage
1913,0.002,beverages;newspapers
1914,0.007,shopping bags;chocolate
1915,0.001,rolls/buns;liver loaf
1916,0.003,shopping bags;semi-finished bread
1917,0.001,flower (seeds);bottled water
1918,0.005,yogurt;white bread
1919,0.001,pip fruit;red/blush wine
1920,0.002,yogurt;red/blush wine
1921,0.002,white wine;bottled beer
1922,0.002,ham;root vegetables
1923,0.002,butter milk;newspapers
1924,0.013,domestic eggs;rolls/buns
1925,0.003,whole milk;sweet spreads
1926,0.001,shopping bags;brandy
1927,0.003,sausage;chicken
1928,0.001,other vegetables;liquor (appetizer)
1929,0.001,butter;dessert
1930,0.001,beef;uht-milk
1931,0.003,berries;butter
1932,0.012,bottled beer;rolls/buns
1933,0.001,grapes;coffee
1934,0.001,uht-milk;onions
1935,0.004,chewing gum;rolls/buns
1936,0.009,yogurt;napkins
1937,0.001,soft cheese;bottled water
1938,0.003,shopping bags;hamburger meat
1939,0.001,root vegetables;red/blush wine
1940,0.003,citrus fruit;waffles
1941,0.001,frankfurter;candy
1942,0.001,napkins;detergent
1943,0.006,brown bread;fruit/vegetable juice
1944,0.001,hamburger meat;berries
1945,0.002,sliced cheese;domestic eggs
1946,0.002,canned beer;liquor (appetizer)
1947,0.001,white bread;oil
1948,0.003,napkins;chicken
1949,0.005,shopping bags;dessert
1950,0.008,brown bread;pastry
1951,0.001,processed cheese;pip fruit
1952,0.001,whipped/sour cream;pasta
1953,0.003,canned beer;margarine
1954,0.011,yogurt;margarine
1955,0.001,frozen meals;pasta
1956,0.002,yogurt;herbs
1957,0.006,pip fruit;margarine
1958,0.001,flour;coffee
1959,0.003,processed cheese;tropical fruit
1960,0.002,beverages;pip fruit
1961,0.003,fruit/vegetable juice;sugar
1962,0.001,seasonal products;coffee
1963,0.002,sausage;specialty bar
1964,0.002,onions;pastry
1965,0.021,whipped/sour cream;other vegetables
1966,0.015,tropical fruit;bottled water
1967,0.004,fruit/vegetable juice;dessert
1968,0.001,chocolate;chicken
1969,0.001,candy;cream cheese
1970,0.003,flour;whipped/sour cream
1971,0.005,white bread;root vegetables
1972,0.002,popcorn;whole milk
1973,0.002,frankfurter;grapes
1974,0.006,other vegetables;oil
1975,0.001,pork;detergent
1976,0.001,house keeping products;rolls/buns
1977,0.003,cat food;soda
1978,0.001,specialty cheese;root vegetables
1979,0.001,canned beer;cream cheese
1980,0.002,sausage;seasonal products
1981,0.002,chocolate marshmallow;whole milk
1982,0.001,cat food;hamburger meat
1983,0.003,butter milk;bottled water
1984,0.001,frozen vegetables;semi-finished bread
1985,0.002,margarine;candy
1986,0.002,turkey;whole milk
1987,0.002,hamburger meat;hygiene articles
1988,0.002,baking powder;butter
1989,0.004,pip fruit;napkins
1990,0.006,pork;newspapers
1991,0.003,bottled beer;sugar
1992,0.006,shopping bags;newspapers
1993,0.005,bottled beer;margarine
1994,0.001,potted plants;margarine
1995,0.001,specialty bar;berries
1996,0.003,bottled water;candy
1997,0.025,citrus fruit;whole milk
1998,0.001,uht-milk;oil
1999,0.002,sausage;red/blush wine
2000,0.002,pickled vegetables;coffee
2001,0.001,chocolate marshmallow;soda
2002,0.002,brown bread;hygiene articles
2003,0.004,butter milk;soda
2004,0.002,pastry;grapes
2005,0.001,domestic eggs;specialty bar
2006,0.006,shopping bags;pork
2007,0.021,curd;whole milk
2008,0.001,ice cream;meat
2009,0.003,hamburger meat;domestic eggs
2010,0.003,hard cheese;bottled water
2011,0.003,hamburger meat;pastry
2012,0.003,citrus fruit;salty snack
2013,0.002,frozen meals;bottled water
2014,0.002,chocolate;pork
2015,0.004,uht-milk;tropical fruit
2016,0.003,curd;waffles
2017,0.001,frozen vegetables;misc. beverages
2018,0.003,newspapers;cream cheese
2019,0.002,beef;waffles
2020,0.002,dishes;soda
2021,0.002,pastry;candy
2022,0.002,pip fruit;herbs
2023,0.001,instant food products;soda
2024,0.002,sliced cheese;newspapers
2025,0.002,mayonnaise;other vegetables
2026,0.002,citrus fruit;chewing gum
2027,0.028,sausage;rolls/buns
2028,0.002,waffles;candy
2029,0.003,detergent;rolls/buns
2030,0.002,other vegetables;cling film/bags
2031,0.008,whipped/sour cream;soda
2032,0.001,yogurt;zwieback
2033,0.004,processed cheese;soda
2034,0.006,pork;bottled water
2035,0.001,waffles;grapes
2036,0.006,domestic eggs;margarine
2037,0.005,long life bakery product;fruit/vegetable juice
2038,0.002,yogurt;packaged fruit/vegetables
2039,0.002,white bread;frozen meals
2040,0.003,canned beer;napkins
2041,0.001,tropical fruit;pasta
2042,0.002,yogurt;instant coffee
2043,0.003,curd;brown bread
2044,0.003,newspapers;meat
2045,0.001,yogurt;turkey
2046,0.001,shopping bags;baking powder
2047,0.010,yogurt;cream cheese
2048,0.003,ham;soda
2049,0.004,white bread;pastry
2050,0.003,onions;newspapers
2051,0.001,berries;dessert
2052,0.004,pip fruit;cream cheese
2053,0.002,cat food;pastry
2054,0.007,other vegetables;hygiene articles
2055,0.007,tropical fruit;napkins
2056,0.007,uht-milk;soda
2057,0.002,butter milk;pastry
2058,0.003,brown bread;butter milk
2059,0.003,frozen vegetables;brown bread
2060,0.003,shopping bags;ham
2061,0.002,frozen potato products;other vegetables
2062,0.002,chewing gum;frankfurter
2063,0.002,instant coffee;whole milk
2064,0.001,hard cheese;berries
2065,0.001,white wine;butter
2066,0.005,domestic eggs;fruit/vegetable juice
2067,0.001,canned fish;newspapers
2068,0.001,chicken;dessert
2069,0.017,beef;whole milk
2070,0.002,berries;coffee
2071,0.005,curd;shopping bags
2072,0.001,specialty bar;root vegetables
2073,0.008,other vegetables;berries
2074,0.002,curd;onions
2075,0.002,waffles;coffee
2076,0.002,beef;chocolate
2077,0.001,frozen fish;sugar
2078,0.001,soft cheese;fruit/vegetable juice
2079,0.002,tropical fruit;herbs
2080,0.003,shopping bags;sliced cheese
2081,0.005,beef;newspapers
2082,0.005,frankfurter;margarine
2083,0.002,instant food products;other vegetables
2084,0.007,fruit/vegetable juice;newspapers
2085,0.002,uht-milk;hygiene articles
2086,0.001,frozen fish;frankfurter
2087,0.001,packaged fruit/vegetables;pork
2088,0.002,dishes;tropical fruit
2089,0.001,brown bread;specialty chocolate
2090,0.003,domestic eggs;cream cheese
2091,0.002,pork;berries
2092,0.003,whipped/sour cream;oil
2093,0.001,herbs;soda
2094,0.005,curd;bottled water
2095,0.001,frozen potato products;rolls/buns
2096,0.010,pastry;sausage
2097,0.004,bottled beer;butter
2098,0.007,bottled water;butter
2099,0.001,frozen vegetables;chocolate
2100,0.017,other vegetables;pastry
2101,0.002,waffles;dessert
2102,0.002,pork;hygiene articles
2103,0.005,cream cheese;soda
2104,0.002,brown bread;berries
2105,0.001,uht-milk;cat food
2106,0.002,uht-milk;berries
2107,0.002,pickled vegetables;frankfurter
2108,0.001,hamburger meat;oil
2109,0.001,brown bread;cat food
2110,0.003,margarine;chicken
2111,0.002,salt;other vegetables
2112,0.005,beef;tropical fruit
2113,0.001,beef;dishes
2114,0.001,curd;frozen meals
2115,0.002,cake bar;rolls/buns
2116,0.003,beef;brown bread
2117,0.002,specialty chocolate;salty snack
2118,0.004,frozen vegetables;newspapers
2119,0.001,hamburger meat;sauces
2120,0.001,flour;frankfurter
2121,0.015,frozen vegetables;whole milk
2122,0.002,hard cheese;pastry
2123,0.002,baking powder;margarine
2124,0.002,dishes;root vegetables
2125,0.013,margarine;rolls/buns
2126,0.005,processed cheese;whole milk
2127,0.006,long life bakery product;rolls/buns
2128,0.003,fruit/vegetable juice;misc. beverages
2129,0.005,dishes;whole milk
2130,0.001,other vegetables;chocolate marshmallow
2131,0.002,dishes;bottled water
2132,0.005,rolls/buns;candy
2133,0.003,yogurt;oil
2134,0.001,specialty chocolate;chewing gum
2135,0.002,pip fruit;oil
2136,0.002,hamburger meat;bottled water
2137,0.005,fruit/vegetable juice;butter
2138,0.002,vinegar;whole milk
2139,0.002,long life bakery product;candy
2140,0.003,pork;canned beer
2141,0.002,citrus fruit;misc. beverages
2142,0.002,onions;hamburger meat
2143,0.003,uht-milk;pastry
2144,0.003,potted plants;rolls/buns
2145,0.002,coffee;red/blush wine
2146,0.005,frozen vegetables;tropical fruit
2147,0.003,shopping bags;meat
2148,0.005,pork;pastry
2149,0.001,margarine;meat
2150,0.001,pickled vegetables;butter
2151,0.003,onions;domestic eggs
2152,0.001,packaged fruit/vegetables;frankfurter
2153,0.004,rolls/buns;grapes
2154,0.003,canned beer;fruit/vegetable juice
2155,0.001,waffles;ham
2156,0.005,pasta;whole milk
2157,0.001,pickled vegetables;meat
2158,0.003,chocolate;cream cheese
2159,0.002,yogurt;canned vegetables
2160,0.003,beef;frozen vegetables
2161,0.010,tropical fruit;fruit/vegetable juice
2162,0.001,yogurt;pet care
2163,0.001,other vegetables;softener
2164,0.005,hamburger meat;root vegetables
2165,0.003,white bread;bottled water
2166,0.002,sugar;butter
2167,0.001,pork;frozen fish
2168,0.001,female sanitary products;whole milk
2169,0.008,long life bakery product;other vegetables
2170,0.002,specialty bar;bottled water
2171,0.004,curd;domestic eggs
2172,0.001,citrus fruit;spread cheese
2173,0.001,hygiene articles;berries
2174,0.002,fruit/vegetable juice;semi-finished bread
2175,0.002,curd;herbs
2176,0.001,berries;meat
2177,0.002,butter milk;berries
2178,0.001,hard cheese;hygiene articles
2179,0.002,condensed milk;other vegetables
2180,0.005,pastry;margarine
2181,0.005,frozen meals;soda
2182,0.001,specialty fat;margarine
2183,0.002,frozen vegetables;hamburger meat
2184,0.003,salty snack;root vegetables
2185,0.003,curd;napkins
2186,0.001,chocolate;grapes
2187,0.003,canned beer;red/blush wine
2188,0.002,chocolate;specialty bar
2189,0.004,sausage;cream cheese
2190,0.003,soda;red/blush wine
2191,0.004,hamburger meat;soda
2192,0.002,sugar;chicken
2193,0.003,sliced cheese;tropical fruit
2194,0.004,chocolate;candy
2195,0.002,uht-milk;napkins
2196,0.003,yogurt;flour
2197,0.001,beverages;chocolate
2198,0.004,long life bakery product;sausage
2199,0.001,dessert;meat
2200,0.001,flower (seeds);brown bread
2201,0.003,cat food;bottled water
2202,0.005,whipped/sour cream;fruit/vegetable juice
2203,0.002,shopping bags;dog food
2204,0.003,ice cream;rolls/buns
2205,0.002,newspapers;candy
2206,0.004,pork;domestic eggs
2207,0.004,other vegetables;specialty chocolate
