id,support,pattern
886,0.006,yogurt;misc. beverages
887,0.004,newspapers;berries
888,0.003,frozen meals;coffee
889,0.037,bottled water;soda
890,0.003,onions;cream cheese
891,0.009,sliced cheese;sausage
892,0.005,white bread;processed cheese
893,0.008,waffles;root vegetables
894,0.004,frozen meals;frankfurter
895,0.009,curd;citrus fruit
896,0.004,shopping bags;oil
897,0.003,vinegar;other vegetables
898,0.009,pip fruit;newspapers
899,0.005,long life bakery product;waffles
900,0.005,flower (seeds);other vegetables
901,0.007,root vegetables;dessert
902,0.005,tropical fruit;semi-finished bread
903,0.003,sliced cheese;cream cheese
904,0.003,soft cheese;frankfurter
905,0.005,canned beer;coffee
906,0.003,potted plants;pastry
907,0.005,yogurt;potted plants
908,0.012,bottled beer;root vegetables
909,0.020,yogurt;newspapers
910,0.003,other vegetables;dog food
911,0.011,pork;whipped/sour cream
912,0.007,hard cheese;sausage
913,0.004,packaged fruit/vegetables;root vegetables
914,0.003,packaged fruit/vegetables;soda
915,0.004,curd;chicken
916,0.004,pip fruit;semi-finished bread
917,0.013,citrus fruit;fruit/vegetable juice
918,0.008,pip fruit;chocolate
919,0.005,pickled vegetables;root vegetables
920,0.003,mustard;soda
921,0.005,butter milk;whipped/sour cream
922,0.005,yogurt;semi-finished bread
923,0.004,long life bakery product;brown bread
924,0.004,sliced cheese;margarine
925,0.003,brown bread;ham
926,0.003,pork;grapes
927,0.004,pickled vegetables;bottled water
928,0.010,butter milk;rolls/buns
929,0.004,brown bread;sugar
930,0.009,ham;rolls/buns
931,0.005,white bread;butter
932,0.021,chocolate;whole milk
933,0.007,cake bar;whole milk
934,0.003,packaged fruit/vegetables;bottled water
935,0.003,sugar;berries
936,0.003,pastry;detergent
937,0.003,dishes;citrus fruit
938,0.003,margarine;berries
939,0.003,pet care;soda
940,0.003,processed cheese;citrus fruit
941,0.003,salty snack;sugar
942,0.004,chewing gum;bottled water
943,0.011,butter;soda
944,0.005,chocolate;salty snack
945,0.004,bottled beer;hygiene articles
946,0.013,soda;coffee
947,0.013,other vegetables;meat
948,0.004,salty snack;butter
949,0.005,waffles;bottled water
950,0.023,frozen vegetables;other vegetables
951,0.003,sausage;baking powder
952,0.005,long life bakery product;frozen vegetables
953,0.003,shopping bags;red/blush wine
954,0.007,curd;dessert
955,0.004,uht-milk;dessert
956,0.005,cat food;citrus fruit
957,0.005,curd;pork
958,0.005,brown bread;meat
959,0.008,long life bakery product;tropical fruit
960,0.007,brown bread;butter
961,0.004,other vegetables;mustard
962,0.026,other vegetables;butter
963,0.014,margarine;root vegetables
964,0.008,pork;sausage
965,0.006,hamburger meat;butter
966,0.012,yogurt;chocolate
967,0.017,long life bakery product;whole milk
968,0.008,sugar;root vegetables
969,0.007,white bread;ham
970,0.008,hard cheese;rolls/buns
971,0.004,kitchen towels;whole milk
972,0.004,flour;soda
973,0.003,pip fruit;cat food
974,0.004,dishes;rolls/buns
975,0.005,pork;onions
976,0.004,frozen vegetables;hygiene articles
977,0.005,other vegetables;frozen dessert
978,0.003,frozen vegetables;candy
979,0.018,canned beer;soda
980,0.005,tropical fruit;ice cream
981,0.013,rolls/buns;cream cheese
982,0.004,pip fruit;canned beer
983,0.003,frozen vegetables;ham
984,0.003,soft cheese;coffee
985,0.003,specialty chocolate;waffles
986,0.017,pip fruit;soda
987,0.015,yogurt;beef
988,0.007,yogurt;candy
989,0.003,potted plants;root vegetables
990,0.005,semi-finished bread;soda
991,0.006,bottled beer;pastry
992,0.007,mustard;whole milk
993,0.009,pastry;napkins
994,0.007,yogurt;meat
995,0.004,soft cheese;pastry
996,0.025,beef;other vegetables
997,0.007,sliced cheese;root vegetables
998,0.007,other vegetables;specialty bar
999,0.003,beef;pickled vegetables
1000,0.017,shopping bags;tropical fruit
1001,0.009,tropical fruit;coffee
1002,0.003,frozen vegetables;meat
1003,0.006,bottled beer;coffee
1004,0.009,yogurt;hygiene articles
1005,0.013,curd;rolls/buns
1006,0.005,cream cheese;dessert
1007,0.009,frozen vegetables;pip fruit
1008,0.003,cat food;fruit/vegetable juice
1009,0.005,tropical fruit;pickled vegetables
1010,0.011,pastry;fruit/vegetable juice
1011,0.006,citrus fruit;oil
1012,0.005,salt;whole milk
1013,0.033,pip fruit;other vegetables
1014,0.004,chocolate;oil
1015,0.003,yogurt;frozen potato products
1016,0.004,baking powder;sugar
1017,0.009,soft cheese;other vegetables
1018,0.003,beef;sliced cheese
1019,0.003,dessert;coffee
1020,0.005,napkins;frankfurter
1021,0.004,butter milk;cream cheese
1022,0.014,yogurt;berries
1023,0.007,newspapers;chicken
1024,0.022,bottled beer;soda
1025,0.024,fruit/vegetable juice;soda
1026,0.016,hygiene articles;whole milk
1027,0.004,processed cheese;sausage
1028,0.011,chicken;soda
1029,0.003,napkins;meat
1030,0.007,hard cheese;root vegetables
1031,0.009,white bread;sausage
1032,0.010,beef;soda
1033,0.096,other vegetables;whole milk
1034,0.004,dog food;whole milk
1035,0.004,beef;cat food
1036,0.005,specialty chocolate;bottled water
1037,0.006,yogurt;specialty chocolate
1038,0.003,processed cheese;bottled water
1039,0.003,salty snack;berries
1040,0.004,roll products;root vegetables
1041,0.007,frankfurter;fruit/vegetable juice
1042,0.007,margarine;sugar
1043,0.006,pastry;cream cheese
1044,0.005,hard cheese;fruit/vegetable juice
1045,0.006,brown bread;dessert
1046,0.027,tropical fruit;root vegetables
1047,0.006,canned beer;pastry
1048,0.005,cat food;napkins
1049,0.010,chocolate;pastry
1050,0.005,hamburger meat;tropical fruit
1051,0.007,specialty bar;rolls/buns
1052,0.007,chicken;butter
1053,0.005,uht-milk;domestic eggs
1054,0.005,shopping bags;misc. beverages
1055,0.005,pip fruit;grapes
1056,0.003,napkins;ham
1057,0.004,pork;cream cheese
1058,0.006,liquor;bottled beer
1059,0.004,soft cheese;soda
1060,0.003,pip fruit;pickled vegetables
1061,0.003,frozen vegetables;berries
1062,0.003,ice cream;salty snack
1063,0.004,rice;root vegetables
1064,0.006,butter milk;fruit/vegetable juice
1065,0.012,yogurt;bottled beer
1066,0.023,yogurt;pip fruit
1067,0.005,pasta;root vegetables
1068,0.008,beef;pastry
1069,0.003,beef;canned beer
1070,0.004,misc. beverages;root vegetables
1071,0.004,bottled beer;oil
1072,0.004,ham;dessert
1073,0.003,chocolate;onions
1074,0.004,white bread;curd
1075,0.007,frozen vegetables;frankfurter
1076,0.003,domestic eggs;candy
1077,0.009,pip fruit;coffee
1078,0.003,pip fruit;baking powder
1079,0.004,curd;long life bakery product
1080,0.012,sliced cheese;other vegetables
1081,0.004,flour;citrus fruit
1082,0.003,liquor (appetizer);soda
1083,0.007,butter milk;root vegetables
1084,0.003,pork;herbs
1085,0.003,tropical fruit;mustard
1086,0.005,uht-milk;margarine
1087,0.005,citrus fruit;grapes
1088,0.003,flour;pork
1089,0.005,long life bakery product;domestic eggs
1090,0.004,soft cheese;root vegetables
1091,0.005,sliced cheese;pastry
1092,0.031,rolls/buns;root vegetables
1093,0.021,cream cheese;whole milk
1094,0.005,shopping bags;sugar
1095,0.025,frankfurter;rolls/buns
1096,0.004,beef;oil
1097,0.006,pork;fruit/vegetable juice
1098,0.007,brown bread;pork
1099,0.003,shopping bags;processed cheese
1100,0.003,bottled water;semi-finished bread
1101,0.009,brown bread;domestic eggs
1102,0.015,ham;whole milk
1103,0.004,hard cheese;napkins
1104,0.003,popcorn;salty snack
1105,0.005,hygiene articles;margarine
1106,0.011,brown bread;citrus fruit
1107,0.027,tropical fruit;soda
1108,0.003,whipped/sour cream;salt
1109,0.003,frozen meals;napkins
1110,0.006,roll products;other vegetables
1111,0.014,yogurt;frankfurter
1112,0.006,other vegetables;red/blush wine
1113,0.004,yogurt;pasta
1114,0.014,newspapers;bottled water
1115,0.004,herbs;butter
1116,0.015,fruit/vegetable juice;root vegetables
1117,0.004,dishes;napkins
1118,0.007,rolls/buns;oil
1119,0.005,uht-milk;whole milk
1120,0.009,root vegetables;coffee
1121,0.005,frozen vegetables;bottled beer
1122,0.005,long life bakery product;citrus fruit
1123,0.008,napkins;hygiene articles
1124,0.013,soda;dessert
1125,0.028,pork;other vegetables
1126,0.004,napkins;berries
1127,0.007,pork;napkins
1128,0.003,sausage;misc. beverages
1129,0.072,yogurt;whole milk
1130,0.003,specialty bar;fruit/vegetable juice
1131,0.004,uht-milk;frankfurter
1132,0.016,chocolate;other vegetables
1133,0.008,yogurt;soft cheese
1134,0.037,other vegetables;citrus fruit
1135,0.003,ham;margarine
1136,0.008,curd;margarine
1137,0.005,tropical fruit;baking powder
1138,0.004,domestic eggs;meat
1139,0.008,citrus fruit;coffee
1140,0.004,pastry;oil
1141,0.006,whipped/sour cream;sugar
1142,0.005,whipped/sour cream;hamburger meat
1143,0.004,citrus fruit;pickled vegetables
1144,0.009,domestic eggs;frankfurter
1145,0.003,margarine;candles
1146,0.004,canned fish;yogurt
1147,0.005,flour;rolls/buns
1148,0.005,hamburger meat;chicken
1149,0.015,domestic eggs;tropical fruit
1150,0.005,domestic eggs;ham
1151,0.011,candy;whole milk
1152,0.007,frozen vegetables;domestic eggs
1153,0.003,salty snack;candy
1154,0.004,long life bakery product;dessert
1155,0.009,chocolate;fruit/vegetable juice
1156,0.003,yogurt;sweet spreads
1157,0.004,pip fruit;onions
1158,0.004,onions;chicken
1159,0.003,frankfurter;oil
1160,0.005,frozen meals;fruit/vegetable juice
1161,0.003,white bread;chicken
1162,0.005,other vegetables;seasonal products
1163,0.005,beef;coffee
1164,0.009,pip fruit;butter
1165,0.005,sliced cheese;fruit/vegetable juice
1166,0.004,rolls/buns;seasonal products
1167,0.009,yogurt;ham
1168,0.004,flour;domestic eggs
1169,0.017,pork;root vegetables
1170,0.005,sausage;candy
1171,0.012,shopping bags;pip fruit
1172,0.004,newspapers;sugar
1173,0.003,beef;grapes
1174,0.003,fruit/vegetable juice;baking powder
1175,0.027,pastry;rolls/buns
1176,0.029,other vegetables;domestic eggs
1177,0.012,hard cheese;other vegetables
1178,0.010,frozen vegetables;whipped/sour cream
1179,0.008,chocolate;root vegetables
1180,0.003,processed cheese;butter
1181,0.007,newspapers;butter
1182,0.003,pastry;ice cream
1183,0.003,curd;hard cheese
1184,0.018,whole milk;dessert
1185,0.003,yogurt;cereals
1186,0.005,frozen meals;root vegetables
1187,0.004,curd;salty snack
1188,0.003,pastry;red/blush wine
1189,0.055,other vegetables;rolls/buns
1190,0.009,other vegetables;candy
1191,0.005,white bread;waffles
1192,0.006,shopping bags;candy
1193,0.011,whipped/sour cream;bottled water
1194,0.005,white bread;frozen vegetables
1195,0.003,long life bakery product;butter milk
1196,0.007,fruit/vegetable juice;cream cheese
1197,0.007,shopping bags;hygiene articles
1198,0.019,yogurt;brown bread
1199,0.004,beverages;bottled water
1200,0.005,napkins;dessert
1201,0.008,cat food;other vegetables
1202,0.006,canned fish;whole milk
1203,0.015,pork;soda
1204,0.005,frankfurter;dessert
1205,0.035,butter;whole milk
1206,0.038,domestic eggs;whole milk
1207,0.009,pastry;coffee
1208,0.004,cat food;coffee
1209,0.006,shopping bags;uht-milk
1210,0.010,white bread;shopping bags
1211,0.009,bottled beer;fruit/vegetable juice
1212,0.003,other vegetables;cereals
1213,0.005,canned beer;root vegetables
1214,0.010,canned beer;bottled water
1215,0.013,sausage;frankfurter
1216,0.003,rolls/buns;chocolate marshmallow
1217,0.006,frozen meals;rolls/buns
1218,0.014,oil;whole milk
1219,0.003,pork;cat food
1220,0.010,citrus fruit;napkins
1221,0.006,yogurt;specialty bar
1222,0.003,sliced cheese;butter milk
1223,0.004,beef;herbs
1224,0.006,other vegetables;chewing gum
1225,0.003,sauces;whole milk
1226,0.006,waffles;sausage
1227,0.005,sausage;sugar
1228,0.007,beef;butter
1229,0.006,chocolate;napkins
1230,0.004,spread cheese;soda
1231,0.003,butter milk;coffee
1232,0.008,onions;bottled water
1233,0.006,shopping bags;berries
1234,0.003,canned beer;waffles
1235,0.007,frankfurter;coffee
1236,0.005,hard cheese;soda
1237,0.007,pastry;dessert
1238,0.003,soft cheese;frozen vegetables
1239,0.003,pickled vegetables;newspapers
1240,0.003,canned fish;tropical fruit
1241,0.006,domestic eggs;sugar
1242,0.009,tropical fruit;cream cheese
1243,0.008,specialty chocolate;soda
1244,0.007,bottled water;misc. beverages
1245,0.005,mustard;rolls/buns
1246,0.003,canned fish;brown bread
1247,0.011,white bread;tropical fruit
1248,0.003,brown bread;candy
1249,0.007,sliced cheese;soda
1250,0.010,frozen meals;other vegetables
1251,0.016,brown bread;rolls/buns
1252,0.006,napkins;margarine
1253,0.003,semi-finished bread;root vegetables
1254,0.004,frozen potato products;soda
1255,0.013,frankfurter;root vegetables
1256,0.003,curd;oil
1257,0.008,chocolate;butter
1258,0.038,yogurt;tropical fruit
1259,0.003,salt;rolls/buns
1260,0.004,frozen meals;pastry
1261,0.003,other vegetables;kitchen towels
1262,0.007,sausage;meat
1263,0.008,frozen vegetables;pork
1264,0.007,whipped/sour cream;waffles
1265,0.003,domestic eggs;specialty chocolate
1266,0.012,citrus fruit;butter
1267,0.005,sliced cheese;butter
1268,0.003,detergent;frankfurter
1269,0.006,shopping bags;chicken
1270,0.004,canned fish;shopping bags
1271,0.003,flour;pip fruit
1272,0.004,citrus fruit;herbs
1273,0.006,sausage;berries
1274,0.020,pip fruit;root vegetables
1275,0.007,curd;cream cheese
1276,0.004,beef;onions
1277,0.003,ham;frankfurter
1278,0.004,canned vegetables;tropical fruit
1279,0.013,yogurt;dessert
1280,0.010,brown bread;pip fruit
1281,0.018,whipped/sour cream;tropical fruit
1282,0.003,pet care;whole milk
1283,0.006,sausage;ham
1284,0.016,citrus fruit;soda
1285,0.017,chocolate;soda
1286,0.009,rolls/buns;dessert
1287,0.006,cake bar;soda
1288,0.003,cling film/bags;soda
1289,0.003,long life bakery product;specialty chocolate
1290,0.003,pastry;cake bar
1291,0.006,sausage;hygiene articles
1292,0.005,rolls/buns;red/blush wine
1293,0.014,rolls/buns;coffee
1294,0.020,yogurt;shopping bags
1295,0.013,whole milk;meat
1296,0.003,beef;frozen meals
1297,0.003,soft cheese;cream cheese
1298,0.013,pastry;citrus fruit
1299,0.014,pip fruit;bottled water
1300,0.004,hygiene articles;frankfurter
1301,0.003,yogurt;dish cleaner
1302,0.003,shopping bags;spread cheese
1303,0.014,other vegetables;salty snack
1304,0.006,pip fruit;waffles
1305,0.012,whipped/sour cream;sausage
1306,0.006,grapes;bottled water
1307,0.014,salty snack;whole milk
1308,0.004,sliced cheese;napkins
1309,0.007,hamburger meat;sausage
1310,0.003,ice cream;fruit/vegetable juice
1311,0.006,long life bakery product;napkins
1312,0.006,potted plants;other vegetables
1313,0.004,frozen vegetables;sugar
1314,0.027,yogurt;whipped/sour cream
1315,0.005,onions;butter
1316,0.032,brown bread;whole milk
1317,0.005,ham;fruit/vegetable juice
1318,0.005,house keeping products;whole milk
1319,0.003,specialty bar;salty snack
1320,0.003,chocolate;hard cheese
1321,0.009,whipped/sour cream;chicken
1322,0.003,bottled water;spread cheese
1323,0.011,flour;whole milk
1324,0.004,frozen vegetables;dessert
1325,0.003,grapes;butter
1326,0.005,beverages;tropical fruit
1327,0.014,frankfurter;soda
1328,0.003,pip fruit;ice cream
1329,0.005,napkins;salty snack
1330,0.003,brown bread;salty snack
1331,0.003,sliced cheese;coffee
1332,0.015,napkins;rolls/buns
1333,0.025,other vegetables;margarine
1334,0.014,pastry;root vegetables
1335,0.005,uht-milk;fruit/vegetable juice
1336,0.003,margarine;semi-finished bread
1337,0.025,napkins;whole milk
1338,0.008,tropical fruit;grapes
1339,0.008,canned beer;sausage
1340,0.012,yogurt;pork
1341,0.003,instant coffee;soda
1342,0.003,long life bakery product;bottled beer
1343,0.004,chicken;cream cheese
1344,0.010,shopping bags;whipped/sour cream
1345,0.004,onions;bottled beer
1346,0.022,beef;root vegetables
1347,0.004,curd;flour
1348,0.008,specialty bar;whole milk
1349,0.005,flour;margarine
1350,0.027,pastry;soda
1351,0.003,napkins;specialty bar
1352,0.004,beverages;sausage
1353,0.004,white bread;hamburger meat
1354,0.004,chocolate;cat food
1355,0.003,tropical fruit;frozen fish
1356,0.008,tropical fruit;waffles
1357,0.005,pasta;soda
1358,0.006,pip fruit;chicken
1359,0.003,tropical fruit;chewing gum
1360,0.005,turkey;other vegetables
1361,0.003,yogurt;cling film/bags
1362,0.014,pip fruit;pastry
1363,0.007,soft cheese;rolls/buns
1364,0.005,whipped/sour cream;hygiene articles
1365,0.003,frozen meals;salty snack
1366,0.003,beverages;whipped/sour cream
1367,0.005,beef;napkins
1368,0.005,uht-milk;pip fruit
1369,0.018,yogurt;domestic eggs
1370,0.017,citrus fruit;bottled water
1371,0.023,citrus fruit;root vegetables
1372,0.004,packaged fruit/vegetables;other vegetables
1373,0.031,shopping bags;whole milk
1374,0.003,other vegetables;sweet spreads
1375,0.020,shopping bags;sausage
1376,0.005,other vegetables;pasta
1377,0.005,chocolate;coffee
1378,0.003,cling film/bags;coffee
1379,0.003,long life bakery product;ham
1380,0.004,pork;oil
1381,0.018,other vegetables;cream cheese
1382,0.003,newspapers;semi-finished bread
1383,0.005,whole milk;red/blush wine
1384,0.003,tropical fruit;seasonal products
1385,0.008,brown bread;margarine
1386,0.003,pork;hard cheese
1387,0.004,candles;whole milk
1388,0.004,yogurt;seasonal products
1389,0.019,fruit/vegetable juice;rolls/buns
1390,0.003,potted plants;fruit/vegetable juice
1391,0.028,yogurt;citrus fruit
1392,0.003,misc. beverages;butter
1393,0.003,frozen meals;waffles
1394,0.017,rolls/buns;butter
1395,0.008,domestic eggs;chicken
1396,0.005,domestic eggs;berries
1397,0.008,beef;bottled water
1398,0.004,rolls/buns;herbs
1399,0.032,tropical fruit;rolls/buns
1400,0.003,sliced cheese;hard cheese
1401,0.006,bottled beer;newspapers
1402,0.006,curd;fruit/vegetable juice
1403,0.049,rolls/buns;soda
1404,0.008,other vegetables;detergent
1405,0.006,domestic eggs;hygiene articles
1406,0.006,brown bread;cream cheese
1407,0.009,misc. beverages;soda
1408,0.005,pork;coffee
1409,0.006,canned vegetables;other vegetables
1410,0.003,pasta;butter
1411,0.004,long life bakery product;frankfurter
1412,0.003,napkins;chewing gum
1413,0.004,fruit/vegetable juice;grapes
1414,0.004,soft cheese;sausage
1415,0.003,pip fruit;frozen fish
1416,0.003,cat food;domestic eggs
1417,0.009,herbs;root vegetables
1418,0.005,chocolate;dessert
1419,0.010,curd;soda
1420,0.003,butter milk;domestic eggs
1421,0.009,bottled water;coffee
1422,0.015,butter milk;whole milk
1423,0.003,detergent;margarine
1424,0.003,white bread;hygiene articles
1425,0.008,fruit/vegetable juice;salty snack
1426,0.005,waffles;butter
1427,0.003,curd;cat food
1428,0.013,brown bread;root vegetables
1429,0.009,margarine;butter
1430,0.003,bottled beer;chicken
1431,0.005,fruit/vegetable juice;chicken
1432,0.010,cream cheese;root vegetables
1433,0.004,cat food;newspapers
1434,0.018,pip fruit;rolls/buns
1435,0.006,whole milk;rice
1436,0.007,onions;soda
1437,0.011,cat food;whole milk
1438,0.006,newspapers;coffee
1439,0.004,frozen vegetables;uht-milk
1440,0.004,curd;berries
1441,0.018,white bread;other vegetables
1442,0.012,tropical fruit;margarine
1443,0.005,grapes;soda
1444,0.005,waffles;newspapers
1445,0.012,shopping bags;brown bread
1446,0.015,berries;whole milk
1447,0.004,whipped/sour cream;specialty chocolate
1448,0.003,rolls/buns;pasta
1449,0.003,white bread;berries
1450,0.004,hamburger meat;pasta
1451,0.004,shopping bags;white wine
1452,0.044,yogurt;rolls/buns
1453,0.003,curd;canned beer
1454,0.003,soft cheese;margarine
1455,0.013,white bread;soda
1456,0.004,chocolate;margarine
1457,0.008,sausage;dessert
1458,0.003,soda;sweet spreads
1459,0.005,curd;hygiene articles
1460,0.024,soda;root vegetables
1461,0.018,tropical fruit;sausage
1462,0.005,shopping bags;frozen vegetables
1463,0.003,brown bread;oil
1464,0.012,whipped/sour cream;berries
1465,0.012,domestic eggs;sausage
1466,0.003,cleaner;whole milk
1467,0.003,grapes;berries
1468,0.004,specialty chocolate;tropical fruit
1469,0.003,tropical fruit;red/blush wine
1470,0.010,bottled beer;sausage
1471,0.003,beef;salty snack
1472,0.005,sliced cheese;bottled water
1473,0.003,white wine;other vegetables
1474,0.004,whipped/sour cream;cat food
1475,0.005,other vegetables;rice
1476,0.004,specialty chocolate;root vegetables
1477,0.003,frozen vegetables;butter milk
1478,0.027,other vegetables;fruit/vegetable juice
1479,0.008,chocolate;citrus fruit
1480,0.003,napkins;misc. beverages
1481,0.005,whipped/sour cream;candy
1482,0.009,sausage;margarine
1483,0.061,other vegetables;root vegetables
1484,0.007,long life bakery product;whipped/sour cream
1485,0.004,processed cheese;root vegetables
1486,0.004,frozen meals;domestic eggs
1487,0.003,hard cheese;newspapers
1488,0.019,hamburger meat;whole milk
1489,0.004,pork;hamburger meat
1490,0.004,whipped/sour cream;grapes
1491,0.007,pip fruit;butter milk
1492,0.003,curd cheese;whole milk
1493,0.004,waffles;specialty bar
1494,0.005,pastry;specialty bar
1495,0.013,hard cheese;whole milk
1496,0.009,misc. beverages;whole milk
1497,0.004,frozen vegetables;salty snack
1498,0.004,waffles;frankfurter
1499,0.007,hygiene articles;root vegetables
1500,0.004,napkins;sugar
1501,0.046,other vegetables;tropical fruit
1502,0.014,pip fruit;sausage
1503,0.003,citrus fruit;semi-finished bread
1504,0.006,shopping bags;butter
1505,0.011,yogurt;butter milk
1506,0.025,yogurt;sausage
1507,0.003,beverages;newspapers
1508,0.010,shopping bags;chocolate
1509,0.004,shopping bags;semi-finished bread
1510,0.012,yogurt;white bread
1511,0.003,yogurt;red/blush wine
1512,0.003,white wine;bottled beer
1513,0.005,ham;root vegetables
1514,0.003,butter milk;newspapers
1515,0.020,domestic eggs;rolls/buns
1516,0.005,whole milk;sweet spreads
1517,0.007,sausage;chicken
1518,0.004,butter;dessert
1519,0.005,berries;butter
1520,0.017,bottled beer;rolls/buns
1521,0.005,chewing gum;rolls/buns
1522,0.016,yogurt;napkins
1523,0.003,soft cheese;bottled water
1524,0.005,shopping bags;hamburger meat
1525,0.003,root vegetables;red/blush wine
1526,0.005,citrus fruit;waffles
1527,0.003,frankfurter;candy
1528,0.011,brown bread;fruit/vegetable juice
1529,0.004,sliced cheese;domestic eggs
1530,0.005,napkins;chicken
1531,0.008,shopping bags;dessert
1532,0.012,brown bread;pastry
1533,0.003,processed cheese;pip fruit
1534,0.003,whipped/sour cream;pasta
1535,0.004,canned beer;margarine
1536,0.018,yogurt;margarine
1537,0.005,yogurt;herbs
1538,0.011,pip fruit;margarine
1539,0.004,beverages;pip fruit
1540,0.005,processed cheese;tropical fruit
1541,0.006,fruit/vegetable juice;sugar
1542,0.003,sausage;specialty bar
1543,0.004,onions;pastry
1544,0.037,whipped/sour cream;other vegetables
1545,0.024,tropical fruit;bottled water
1546,0.008,fruit/vegetable juice;dessert
1547,0.004,chocolate;chicken
1548,0.003,candy;cream cheese
1549,0.005,flour;whipped/sour cream
1550,0.010,white bread;root vegetables
1551,0.003,popcorn;whole milk
1552,0.003,frankfurter;grapes
1553,0.013,other vegetables;oil
1554,0.006,cat food;soda
1555,0.003,specialty cheese;root vegetables
1556,0.004,chocolate marshmallow;whole milk
1557,0.005,butter milk;bottled water
1558,0.003,frozen vegetables;semi-finished bread
1559,0.004,margarine;candy
1560,0.005,turkey;whole milk
1561,0.003,hamburger meat;hygiene articles
1562,0.004,baking powder;butter
1563,0.009,pip fruit;napkins
1564,0.008,pork;newspapers
1565,0.004,bottled beer;sugar
1566,0.009,shopping bags;newspapers
1567,0.008,bottled beer;margarine
1568,0.005,bottled water;candy
1569,0.039,citrus fruit;whole milk
1570,0.003,sausage;red/blush wine
1571,0.003,pickled vegetables;coffee
1572,0.003,chocolate marshmallow;soda
1573,0.004,brown bread;hygiene articles
1574,0.003,onions;hygiene articles
1575,0.006,butter milk;soda
1576,0.005,pastry;grapes
1577,0.008,shopping bags;pork
1578,0.033,curd;whole milk
1579,0.005,hamburger meat;domestic eggs
1580,0.005,hard cheese;bottled water
1581,0.006,hamburger meat;pastry
1582,0.004,frozen meals;bottled water
1583,0.005,citrus fruit;salty snack
1584,0.005,chocolate;pork
1585,0.006,uht-milk;tropical fruit
1586,0.004,curd;waffles
1587,0.003,frozen vegetables;misc. beverages
1588,0.004,newspapers;cream cheese
1589,0.004,beef;waffles
1590,0.003,dishes;soda
1591,0.005,pastry;candy
1592,0.003,pip fruit;herbs
1593,0.004,sliced cheese;newspapers
1594,0.005,mayonnaise;other vegetables
1595,0.039,sausage;rolls/buns
1596,0.004,waffles;candy
1597,0.004,detergent;rolls/buns
1598,0.004,other vegetables;cling film/bags
1599,0.015,whipped/sour cream;soda
1600,0.007,processed cheese;soda
1601,0.010,pork;bottled water
1602,0.011,domestic eggs;margarine
1603,0.008,long life bakery product;fruit/vegetable juice
1604,0.003,yogurt;packaged fruit/vegetables
1605,0.003,white bread;frozen meals
1606,0.004,canned beer;napkins
1607,0.003,tropical fruit;pasta
1608,0.003,yogurt;instant coffee
1609,0.006,curd;brown bread
1610,0.004,newspapers;meat
1611,0.003,yogurt;turkey
1612,0.016,yogurt;cream cheese
1613,0.006,ham;soda
1614,0.007,white bread;pastry
1615,0.004,onions;newspapers
1616,0.003,berries;dessert
1617,0.008,pip fruit;cream cheese
1618,0.004,cat food;pastry
1619,0.012,other vegetables;hygiene articles
1620,0.013,tropical fruit;napkins
1621,0.010,uht-milk;soda
1622,0.004,butter milk;pastry
1623,0.005,frozen vegetables;brown bread
1624,0.005,brown bread;butter milk
1625,0.005,shopping bags;ham
1626,0.003,frozen potato products;other vegetables
1627,0.003,instant coffee;whole milk
1628,0.010,domestic eggs;fruit/vegetable juice
1629,0.003,chicken;dessert
1630,0.027,beef;whole milk
1631,0.003,berries;coffee
1632,0.007,curd;shopping bags
1633,0.003,specialty bar;root vegetables
1634,0.013,other vegetables;berries
1635,0.003,curd;onions
1636,0.004,waffles;coffee
1637,0.004,beef;chocolate
1638,0.004,soft cheese;fruit/vegetable juice
1639,0.004,tropical fruit;herbs
1640,0.006,shopping bags;sliced cheese
1641,0.008,beef;newspapers
1642,0.008,frankfurter;margarine
1643,0.004,instant food products;other vegetables
1644,0.011,fruit/vegetable juice;newspapers
1645,0.003,brown bread;specialty chocolate
1646,0.007,domestic eggs;cream cheese
1647,0.004,pork;berries
1648,0.006,whipped/sour cream;oil
1649,0.008,curd;bottled water
1650,0.003,frozen potato products;rolls/buns
1651,0.016,pastry;sausage
1652,0.007,bottled beer;butter
1653,0.011,bottled water;butter
1654,0.003,frozen vegetables;chocolate
1655,0.029,other vegetables;pastry
1656,0.004,waffles;dessert
1657,0.004,pork;hygiene articles
1658,0.009,cream cheese;soda
1659,0.004,brown bread;berries
1660,0.004,pickled vegetables;frankfurter
1661,0.003,brown bread;cat food
1662,0.006,margarine;chicken
1663,0.005,salt;other vegetables
1664,0.010,beef;tropical fruit
1665,0.003,curd;frozen meals
1666,0.004,cake bar;rolls/buns
1667,0.006,beef;brown bread
1668,0.003,frozen vegetables;waffles
1669,0.003,specialty chocolate;salty snack
1670,0.006,frozen vegetables;newspapers
1671,0.026,frozen vegetables;whole milk
1672,0.004,hard cheese;pastry
1673,0.004,baking powder;margarine
1674,0.004,dishes;root vegetables
1675,0.019,margarine;rolls/buns
1676,0.009,processed cheese;whole milk
1677,0.010,long life bakery product;rolls/buns
1678,0.005,fruit/vegetable juice;misc. beverages
1679,0.007,dishes;whole milk
1680,0.003,other vegetables;chocolate marshmallow
1681,0.003,dishes;bottled water
1682,0.009,rolls/buns;candy
1683,0.007,yogurt;oil
1684,0.004,pip fruit;oil
1685,0.004,hamburger meat;bottled water
1686,0.010,fruit/vegetable juice;butter
